,0,1
T_ae_28095_In,-108.07636,120.1139
T_ae_75520_In,-96.444695,129.01677
T_ae_80508_arsu,-38.698322,-75.38724
T_ae_80716_arsu,-63.174866,-152.88899
T_ae_81278_arsu,-60.672928,-158.21162
T_ae_81338_arsu,-60.0785,148.44641
T_ae_82491_pu,-67.84731,141.3883
T_ae_82606_pu,-82.34538,144.43976
T_ae_82608_pu,-79.223885,143.72914
T_ae_85274_suta,-55.11655,-141.84215
T_ae_86147_arsu,-76.31565,-159.98006
T_ae_86229_arsu,-60.80158,-134.72406
T_ae_86569_arsu,-73.879875,-156.84175
T_ae_A15069_suta,-65.61273,-136.41927
T_ae_A15279_pa,129.65884,111.58776
T_ae_A16041_suta,-62.823524,-144.24794
T_ae_A21562_pu,-97.72104,120.8289
T_ae_A2720_pu,-59.092224,163.9641
T_ae_A2833_pu,-60.72794,152.9119
T_ae_A317_jigu,114.81883,-104.07865
T_ae_A324_jigu,119.88501,-109.34106
T_ae_A3559_pu,-71.62753,143.09181
T_ae_A439_pu,-61.001488,159.25801
T_ae_A458_ma,132.29782,-76.478004
T_ae_A509_ma,132.80179,-80.00829
T_ae_A522_ma,-55.79406,-149.90483
T_ae_A7968_In,-101.550995,121.89503
T_ae_A8087_In,-101.52857,115.507256
T_ae_J249_ma,93.4414,-109.7373
T_ae_J252_ma,116.32783,-89.464584
T_ae_J261_ma,125.48414,-94.84512
T_ae_J298_ma,128.25735,-90.82011
T_ae_J319_roar,88.094864,-100.84972
T_ae_J419_roar,101.22609,-102.2725
T_ae_J598_arsu,-78.255646,-141.17886
T_ae_J616_arsu,-75.8269,-133.06345
T_ae_J678_roar,91.256546,-91.9858
T_ae_J683_roar,94.219185,-100.82321
T_ae_T10229_suta,-61.820507,-147.47583
T_ae_T10679_pa,134.60956,118.37322
T_ae_T12313_pu,-64.52996,157.98781
T_ae_T13219_pu,-68.68386,159.8063
T_ae_T13278_ma,118.8109,-94.16342
T_ae_T13575_pa,138.392,106.88475
T_ae_T14205_In,-94.20444,119.96294
T_ae_T14601_suta,-57.70624,-124.778366
T_ae_T16625_suta,-70.43069,-125.400475
T_ae_T16704_suta,-70.13037,-142.23344
T_ae_T17307_pa,138.74725,115.030464
T_ae_T19420_pa,145.43901,111.45918
T_ae_T19436_suta,-64.71516,-124.98187
T_ae_T2166_ma,94.021866,-104.61496
T_ae_T2207_ma,95.499596,-94.29725
T_ae_T24591_suta,130.0639,115.404106
T_ae_T3237_jigu,120.36837,-100.59653
T_ae_T3260_jigu,125.99637,-105.78818
T_ae_T3376_jigu,-103.98904,126.654854
T_ae_T4355_ma,103.22494,-90.87578
T_ae_T742_suta,-69.946754,-136.44078
T_ae_T7941_suta,120.338,-104.52075
T_ae_T8268_pa,139.55313,111.27402
