,0,1
T_ae_28095_In,-62.587765,-25.306257
T_ae_75520_In,-72.25721,-24.281315
T_ae_80508_arsu,119.89812,-5.632186
T_ae_80716_arsu,111.10763,-7.0135164
T_ae_81278_arsu,103.98328,-15.796221
T_ae_81338_arsu,-54.232994,-8.484592
T_ae_82491_pu,-65.21599,-0.116339765
T_ae_82606_pu,-67.82474,-3.0423787
T_ae_82608_pu,-70.17783,-2.8357258
T_ae_85274_suta,110.51451,-30.951477
T_ae_86147_arsu,112.77639,-21.76194
T_ae_86229_arsu,112.4222,-9.625787
T_ae_86569_arsu,110.84799,-19.315666
T_ae_A15069_suta,110.56143,-23.95035
T_ae_A15279_pa,41.98757,141.99431
T_ae_A16041_suta,117.553734,-30.397387
T_ae_A21562_pu,-66.68675,-20.425972
T_ae_A2720_pu,-55.521248,-16.7497
T_ae_A2833_pu,-58.084274,-11.282203
T_ae_A317_jigu,-201.58855,-20.455774
T_ae_A324_jigu,-206.74677,-18.668026
T_ae_A3559_pu,-64.5574,-8.347068
T_ae_A439_pu,-52.49301,-14.297665
T_ae_A458_ma,-220.43936,-4.5187063
T_ae_A509_ma,-221.71198,-0.055625662
T_ae_A522_ma,382.75833,5.2573104
T_ae_A7968_In,-78.36569,-18.59536
T_ae_A8087_In,-80.833145,-18.745293
T_ae_J249_ma,-214.68938,1.1330099
T_ae_J252_ma,-233.6866,3.7641194
T_ae_J261_ma,-217.93793,-1.1579754
T_ae_J298_ma,-228.09726,1.6538043
T_ae_J319_roar,-214.6533,-17.44086
T_ae_J419_roar,228.18192,-148.52046
T_ae_J598_arsu,109.00502,-4.1798897
T_ae_J616_arsu,121.37655,-28.899384
T_ae_J678_roar,-217.53581,-18.814423
T_ae_J683_roar,-211.53595,-5.486069
T_ae_T10229_suta,102.68055,-29.89609
T_ae_T10679_pa,42.189247,144.82275
T_ae_T12313_pu,-58.94117,-13.797355
T_ae_T13219_pu,-64.32548,-18.162725
T_ae_T13278_ma,-210.4726,-15.149337
T_ae_T13575_pa,45.11406,141.76346
T_ae_T14205_In,-70.41805,-17.936789
T_ae_T14601_suta,105.859764,-35.08886
T_ae_T16625_suta,106.60645,-30.936443
T_ae_T16704_suta,117.46514,-21.391893
T_ae_T17307_pa,45.640953,147.67302
T_ae_T19420_pa,42.65083,137.24854
T_ae_T19436_suta,107.18423,-22.843674
T_ae_T2166_ma,-205.48175,-9.8095875
T_ae_T2207_ma,-212.154,-11.214232
T_ae_T24591_suta,37.00495,142.36438
T_ae_T3237_jigu,-200.31659,-25.056019
T_ae_T3260_jigu,-204.93147,-26.292944
T_ae_T3376_jigu,-67.61155,-23.859262
T_ae_T4355_ma,-212.40947,3.8348453
T_ae_T742_suta,117.73673,-33.850025
T_ae_T7941_suta,-202.62413,-23.363407
T_ae_T8268_pa,40.017216,147.63602
