,0,1
T_ae_28095_In,-31.41941,82.60017
T_ae_75520_In,-7.866693,87.10701
T_ae_80508_arsu,90.35524,-80.60168
T_ae_80716_arsu,57.806232,-80.17887
T_ae_81278_arsu,68.951294,-82.968956
T_ae_81338_arsu,-6.912282,136.28355
T_ae_82491_pu,3.6677678,140.3883
T_ae_82606_pu,126.50769,-57.619175
T_ae_82608_pu,-224.96844,204.1132
T_ae_85274_suta,50.453247,-38.801216
T_ae_86147_arsu,43.277027,-67.76261
T_ae_86229_arsu,87.559265,-63.99814
T_ae_86569_arsu,64.7346,-53.573856
T_ae_A15069_suta,77.45808,-50.898045
T_ae_A15279_pa,156.34059,23.865288
T_ae_A16041_suta,75.330666,-72.20362
T_ae_A21562_pu,-14.159647,79.67409
T_ae_A2720_pu,-12.248843,144.99689
T_ae_A2833_pu,-13.649261,126.91801
T_ae_A317_jigu,-60.88794,-59.281166
T_ae_A324_jigu,-55.72729,-42.643215
T_ae_A3559_pu,-24.506308,133.28642
T_ae_A439_pu,-4.128434,126.59968
T_ae_A458_ma,-83.97306,-78.69686
T_ae_A509_ma,-90.28765,-55.287003
T_ae_A522_ma,-157.34232,62.35775
T_ae_A7968_In,-11.1814,67.05255
T_ae_A8087_In,-20.099998,73.285965
T_ae_J249_ma,-105.76697,-68.725525
T_ae_J252_ma,-92.96004,-74.44659
T_ae_J261_ma,-78.2514,-88.29874
T_ae_J298_ma,-92.48006,-89.32274
T_ae_J319_roar,-108.110916,-57.032932
T_ae_J419_roar,-108.75294,-44.759308
T_ae_J598_arsu,50.503185,-84.30825
T_ae_J616_arsu,64.920235,-31.396555
T_ae_J678_roar,-108.49246,-81.20474
T_ae_J683_roar,-75.53566,-33.914967
T_ae_T10229_suta,60.461502,-44.29043
T_ae_T10679_pa,167.50142,19.384176
T_ae_T12313_pu,-8.501936,116.219086
T_ae_T13219_pu,-2.434756,106.04294
T_ae_T13278_ma,-86.06176,-67.320366
T_ae_T13575_pa,176.43117,25.060097
T_ae_T14205_In,-0.54484236,76.88746
T_ae_T14601_suta,63.22796,-63.10757
T_ae_T16625_suta,53.100132,-52.649826
T_ae_T16704_suta,83.286415,-39.26347
T_ae_T17307_pa,178.25525,36.63116
T_ae_T19420_pa,157.56801,34.706253
T_ae_T19436_suta,75.2881,-59.419334
T_ae_T2166_ma,-69.56196,-73.71503
T_ae_T2207_ma,-76.22772,-63.4836
T_ae_T24591_suta,166.46523,28.345953
T_ae_T3237_jigu,-48.63743,-54.569836
T_ae_T3260_jigu,-67.62343,-50.231323
T_ae_T3376_jigu,-17.959143,87.71324
T_ae_T4355_ma,-117.22569,-68.70008
T_ae_T742_suta,89.91537,-49.300346
T_ae_T7941_suta,-56.969368,-51.268658
T_ae_T8268_pa,167.22363,37.752323
