,0,1
T_ae_28095_In,9.448487,87.42959
T_ae_75520_In,36.89777,106.80128
T_ae_80508_arsu,-384.15274,202.23663
T_ae_80716_arsu,133.40071,-104.05889
T_ae_81278_arsu,149.67752,-115.4344
T_ae_81338_arsu,373.74957,46.1478
T_ae_82491_pu,159.4614,66.94183
T_ae_82606_pu,-75.24646,94.86803
T_ae_82608_pu,-87.49694,96.46578
T_ae_85274_suta,73.59043,-113.33893
T_ae_86147_arsu,69.9768,-195.88916
T_ae_86229_arsu,101.492165,-132.71338
T_ae_86569_arsu,62.126514,-169.62367
T_ae_A15069_suta,39.513035,-136.25032
T_ae_A15279_pa,-81.418785,204.9369
T_ae_A16041_suta,83.93617,-145.92159
T_ae_A21562_pu,46.386467,83.261505
T_ae_A2720_pu,147.14725,29.960392
T_ae_A2833_pu,103.3983,47.543243
T_ae_A317_jigu,-74.43191,-111.94141
T_ae_A324_jigu,-72.38122,-86.99058
T_ae_A3559_pu,-215.76099,71.86748
T_ae_A439_pu,113.60778,24.018698
T_ae_A458_ma,-177.95195,-71.613434
T_ae_A509_ma,-184.95366,-51.55407
T_ae_A522_ma,42.425636,-100.47442
T_ae_A7968_In,50.170322,65.62894
T_ae_A8087_In,26.436783,60.155636
T_ae_J249_ma,-220.14178,-57.772995
T_ae_J252_ma,-151.53719,-59.69992
T_ae_J261_ma,-206.43677,-40.62593
T_ae_J298_ma,-112.65154,-58.239197
T_ae_J319_roar,-200.48656,-17.831202
T_ae_J419_roar,-171.02328,-10.198832
T_ae_J598_arsu,60.728626,-119.87741
T_ae_J616_arsu,97.44221,-172.85606
T_ae_J678_roar,-144.94513,-80.9486
T_ae_J683_roar,-208.88995,-0.35716462
T_ae_T10229_suta,109.08686,-100.18203
T_ae_T10679_pa,-62.506706,234.4669
T_ae_T12313_pu,139.41026,50.96164
T_ae_T13219_pu,83.20096,71.77581
T_ae_T13278_ma,-131.42357,-56.06041
T_ae_T13575_pa,-49.72236,228.19727
T_ae_T14205_In,33.08059,84.228676
T_ae_T14601_suta,43.475533,-170.19678
T_ae_T16625_suta,88.94825,-97.21366
T_ae_T16704_suta,248.71544,43.874607
T_ae_T17307_pa,-43.70229,207.22263
T_ae_T19420_pa,-48.013634,247.2462
T_ae_T19436_suta,34.084667,-183.73163
T_ae_T2166_ma,-192.3515,-85.056656
T_ae_T2207_ma,-119.213295,-30.67425
T_ae_T24591_suta,-78.519325,246.2901
T_ae_T3237_jigu,-97.75865,-118.51497
T_ae_T3260_jigu,-100.336,-91.18205
T_ae_T3376_jigu,61.310715,106.331184
T_ae_T4355_ma,-149.72357,-40.006298
T_ae_T742_suta,77.66948,-159.4049
T_ae_T7941_suta,-83.928474,-101.00744
T_ae_T8268_pa,-67.78329,214.96169
