,0,1
M_ru_77750_suta,-38.065617,-127.22511
M_ru_78182_suta,-42.68717,-123.07686
M_ru_80819_arsu,-53.55098,-116.77847
M_ru_81347_arsu,-29.411749,-117.048836
M_ru_85426_arsu,-43.23358,-116.48105
M_ru_85919_suta,-32.240513,-130.52917
M_ru_A10311_pu,177.83368,70.36481
M_ru_A10329_pu,190.8047,64.765884
M_ru_A11834_suta,-37.311836,-105.66373
M_ru_A1380_pu,190.46791,72.12215
M_ru_A15176_suta,-53.099754,-94.278
M_ru_A16195_pa,-155.04543,110.856804
M_ru_A207_jigu,161.88564,61.61675
M_ru_A2741_pu,184.08943,67.8606
M_ru_A436_pu,183.10605,75.400215
M_ru_A440_pu,181.95247,61.539494
M_ru_A474_ma,145.91014,75.29757
M_ru_A5487_suta,-58.927864,-103.67988
M_ru_A7875_In,102.92416,106.25596
M_ru_A9235_pa,-135.18092,103.24445
M_ru_A9903_pa,-44.05179,-108.504456
M_ru_J265_ma,147.30461,82.43513
M_ru_J640_roar,-12.300651,-122.39991
M_ru_J676_roar,-11.395711,-127.75596
M_ru_T10184_suta,-46.496284,-100.636826
M_ru_T11079_pa,-142.73955,98.26206
M_ru_T11238_pa,-149.79076,96.77281
M_ru_T11780_suta,-50.318447,-127.67739
M_ru_T12541_pa,-165.17978,105.34601
M_ru_T13253_ma,152.13614,72.34753
M_ru_T14456_In,108.68787,112.20276
M_ru_T14532_suta,-54.725094,-110.13971
M_ru_T14622_suta,-63.046394,-111.95862
M_ru_T1649_pa,-151.37975,103.87218
M_ru_T16553_pa,-143.72768,104.76028
M_ru_T19782_pa,-149.58084,114.730995
M_ru_T23245_In,97.652054,119.37519
M_ru_T23246_In,105.57473,119.22771
M_ru_T23416_In,95.22227,111.2338
M_ru_T23478_In,101.59491,113.08262
M_ru_T3164_ma,152.77792,78.93353
M_ru_T3228_jigu,159.95012,55.001637
M_ru_T368_ma,2.9534066,-111.61751
M_ru_T381_ma,-3.2812269,-108.63513
M_ru_T476_ma,1.022035,-121.26392
M_ru_T494_ma,-2.66745,-118.03292
M_ru_T6500_pa,-141.10875,113.21952
M_ru_T6577_pa,-157.77405,101.02248
M_ru_T753_suta,-64.974174,-100.075874
M_ru_T7634_jigu,155.94904,59.74399
