,0,1
M_ru_77750_suta,-133.54457,-171.48503
M_ru_78182_suta,-95.73341,-172.696
M_ru_80819_arsu,-122.589165,-153.90056
M_ru_81347_arsu,-166.04192,-142.52292
M_ru_85426_arsu,-73.29025,-143.57172
M_ru_85919_suta,-154.5525,-191.8375
M_ru_A10311_pu,118.18727,159.02768
M_ru_A10329_pu,139.85358,160.89905
M_ru_A11834_suta,-133.58107,-92.76991
M_ru_A1380_pu,163.91599,153.9048
M_ru_A15176_suta,-119.93345,-120.678764
M_ru_A16195_pa,211.94897,-118.31513
M_ru_A207_jigu,36.826336,163.4564
M_ru_A2741_pu,133.46597,184.77144
M_ru_A436_pu,137.63753,138.4099
M_ru_A440_pu,160.76582,181.11595
M_ru_A474_ma,17.594044,101.208206
M_ru_A5487_suta,-178.88435,-103.35173
M_ru_A7875_In,-77.54955,281.8854
M_ru_A9235_pa,172.40935,-78.84539
M_ru_A9903_pa,-99.78693,-128.0455
M_ru_J265_ma,34.037247,81.34338
M_ru_J640_roar,-204.9847,-26.971031
M_ru_J676_roar,-185.39738,-33.518745
M_ru_T10184_suta,-88.63887,-98.49611
M_ru_T11079_pa,170.95677,-104.36177
M_ru_T11238_pa,211.64215,-146.29352
M_ru_T11780_suta,-124.31809,-57.464638
M_ru_T12541_pa,178.95892,-158.61311
M_ru_T13253_ma,28.861225,121.287865
M_ru_T14456_In,-68.58518,236.65256
M_ru_T14532_suta,-147.30327,-124.12629
M_ru_T14622_suta,-107.71851,-83.639
M_ru_T1649_pa,197.3427,-102.53482
M_ru_T16553_pa,160.85114,-126.343765
M_ru_T19782_pa,218.40227,-81.53938
M_ru_T23245_In,-68.59317,259.96198
M_ru_T23246_In,-92.25853,257.70105
M_ru_T23416_In,-44.70143,249.7357
M_ru_T23478_In,-48.740253,275.06702
M_ru_T3164_ma,42.901665,103.34137
M_ru_T3228_jigu,54.01005,179.55923
M_ru_T368_ma,-245.50809,10.588305
M_ru_T381_ma,-229.25525,-10.638788
M_ru_T476_ma,-155.39046,-237.19223
M_ru_T494_ma,-622.4345,368.99475
M_ru_T6500_pa,134.93735,-121.13408
M_ru_T6577_pa,185.66539,-126.287704
M_ru_T753_suta,-90.22868,-68.619194
M_ru_T7634_jigu,56.620865,157.67906
