,0,1
M_ru_77750_suta,-180.798,-81.04787
M_ru_78182_suta,-178.32735,-77.89359
M_ru_80819_arsu,-184.38196,-102.73001
M_ru_81347_arsu,-173.39064,-89.04226
M_ru_85426_arsu,-183.38286,-115.78635
M_ru_85919_suta,-193.23172,-98.73565
M_ru_A10311_pu,-34.032566,294.2826
M_ru_A10329_pu,-29.334557,295.11154
M_ru_A11834_suta,-174.78351,-118.34001
M_ru_A1380_pu,-36.806644,299.1774
M_ru_A15176_suta,-178.29239,-105.991005
M_ru_A16195_pa,96.44419,55.865997
M_ru_A207_jigu,282.17044,143.94537
M_ru_A2741_pu,-28.990152,286.35107
M_ru_A436_pu,-38.36997,287.6184
M_ru_A440_pu,-25.26361,289.77634
M_ru_A474_ma,271.06195,185.20677
M_ru_A5487_suta,-196.20126,-123.10488
M_ru_A7875_In,131.97163,-318.40067
M_ru_A9235_pa,111.12436,46.955845
M_ru_A9903_pa,-185.05891,-109.92714
M_ru_J265_ma,265.10733,184.68289
M_ru_J640_roar,-146.04474,-64.73815
M_ru_J676_roar,-148.37823,-68.12687
M_ru_T10184_suta,-192.52625,-109.95858
M_ru_T11079_pa,99.21935,48.935715
M_ru_T11238_pa,104.69771,51.51099
M_ru_T11780_suta,-172.11462,-97.45037
M_ru_T12541_pa,106.956604,37.342796
M_ru_T13253_ma,271.12534,176.09276
M_ru_T14456_In,121.40117,-324.8637
M_ru_T14532_suta,-193.36914,-119.10766
M_ru_T14622_suta,-166.6844,-105.64839
M_ru_T1649_pa,102.73666,59.794075
M_ru_T16553_pa,87.80254,50.543045
M_ru_T19782_pa,95.16499,35.72081
M_ru_T23245_In,124.89471,-329.2344
M_ru_T23246_In,129.73558,-324.95468
M_ru_T23416_In,115.050385,-320.87512
M_ru_T23478_In,121.29748,-320.3944
M_ru_T3164_ma,269.227,180.49753
M_ru_T3228_jigu,285.78046,147.84511
M_ru_T368_ma,-136.69815,-52.310024
M_ru_T381_ma,-137.28113,-48.052708
M_ru_T476_ma,-145.91454,-38.18228
M_ru_T494_ma,-142.55635,-40.3975
M_ru_T6500_pa,101.00228,41.165905
M_ru_T6577_pa,95.05491,46.810513
M_ru_T753_suta,-172.7631,-103.48396
M_ru_T7634_jigu,281.08533,149.27159
