,0,1
M_ru_77750_suta,-252.06325,5.0393467
M_ru_78182_suta,-340.14716,74.30497
M_ru_80819_arsu,-270.93024,66.105286
M_ru_81347_arsu,-306.14716,41.79213
M_ru_85426_arsu,-278.0844,26.89373
M_ru_85919_suta,-206.6286,16.664434
M_ru_A10311_pu,299.54776,-20.792458
M_ru_A10329_pu,284.79456,29.251003
M_ru_A11834_suta,-273.56558,-37.207623
M_ru_A1380_pu,313.49945,16.58207
M_ru_A15176_suta,-226.74557,63.394222
M_ru_A16195_pa,94.57335,187.22905
M_ru_A207_jigu,125.37229,-118.680275
M_ru_A2741_pu,276.95844,1.6450531
M_ru_A436_pu,270.59433,-26.970974
M_ru_A440_pu,250.45964,3.4604683
M_ru_A474_ma,11.692112,-114.54162
M_ru_A5487_suta,-330.26984,-1.6902719
M_ru_A7875_In,80.268974,-358.6373
M_ru_A9235_pa,161.99248,186.10728
M_ru_A9903_pa,-233.46442,40.591835
M_ru_J265_ma,24.13781,-152.16614
M_ru_J640_roar,-209.08533,189.50029
M_ru_J676_roar,-233.11072,149.70598
M_ru_T10184_suta,-316.31177,-45.267536
M_ru_T11079_pa,93.17664,210.43953
M_ru_T11238_pa,63.910675,200.56645
M_ru_T11780_suta,-215.55486,-37.27521
M_ru_T12541_pa,107.62682,134.15338
M_ru_T13253_ma,36.727776,-129.79196
M_ru_T14456_In,121.52123,-361.7024
M_ru_T14532_suta,-300.2094,-5.3273034
M_ru_T14622_suta,-317.88452,-78.82768
M_ru_T1649_pa,52.53862,240.4506
M_ru_T16553_pa,72.35028,164.99713
M_ru_T19782_pa,110.345604,251.8017
M_ru_T23245_In,70.89866,-393.44138
M_ru_T23246_In,97.348976,-410.19568
M_ru_T23416_In,100.957535,-380.13327
M_ru_T23478_In,127.70094,-396.56815
M_ru_T3164_ma,-1.0332153,-142.27705
M_ru_T3228_jigu,113.317,-90.02533
M_ru_T368_ma,-190.34288,244.00427
M_ru_T381_ma,-195.86276,212.95825
M_ru_T476_ma,-139.75165,-2918.237
M_ru_T494_ma,-59.71052,2114.8755
M_ru_T6500_pa,118.7427,166.41681
M_ru_T6577_pa,125.72514,207.04053
M_ru_T753_suta,-277.7727,-63.618298
M_ru_T7634_jigu,101.31099,-111.640305
