spec,lat,long
Willisornis,-12.8617,-69.4893
Willisornis,-12.86,-69.4877
Willisornis,-12.86,-69.4877
Willisornis,-12.8599,-69.4877
Willisornis,-12.8599,-69.4877
Willisornis,-12.8769,-69.4097
Willisornis,-12.8769,-69.4097
Willisornis,-12.8769,-69.4097
Willisornis,-12.8769,-69.4097
Willisornis,-12.8769,-69.4097
Willisornis,-12.8769,-69.4097
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8751,-69.4092
Willisornis,-12.8251,-69.4027
Willisornis,-12.8251,-69.4027
Willisornis,-12.8251,-69.4027
Willisornis,-12.8251,-69.4027
Willisornis,-12.8251,-69.4027
Willisornis,-12.8251,-69.4027
Willisornis,-12.8251,-69.4027
Willisornis,-12.8251,-69.4027
Willisornis,-12.816667,-69.4
Willisornis,-12.8259,-69.3394
Willisornis,-12.8128,-69.3008
Willisornis,-12.8014,-69.3004
Willisornis,-12.8024,-69.2999
Willisornis,-12.8024,-69.2999
Willisornis,-12.8024,-69.2999
Willisornis,-12.8312,-69.2963
Willisornis,-12.838,-69.295
Willisornis,-12.8368,-69.2939
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-12.8369,-69.2934
Willisornis,-10.6394,-69.291
Willisornis,-12.88,-69.28
Willisornis,-12.88,-69.28
Willisornis,-12.4233,-69.2719
Willisornis,-12.4233,-69.2719
Willisornis,-12.4262,-69.2684
Willisornis,-12.4262,-69.2684
Willisornis,-12.4262,-69.2684
Willisornis,-12.817,-69.2619
Willisornis,-12.666667,-69.25
Willisornis,-11.0504,-69.2386
Willisornis,-12.5982,-69.2185
Willisornis,-12.5982,-69.2185
Willisornis,-11.71055,-69.215267
Willisornis,-11.712733,-69.214583
Willisornis,-11.712733,-69.214583
Willisornis,-11.7102,-69.2127
Willisornis,-11.7102,-69.2127
Willisornis,-11.7102,-69.2127
Willisornis,-11.7102,-69.2127
Willisornis,-11.7102,-69.2127
Willisornis,-11.7102,-69.2127
Willisornis,-11.7193,-69.212133
Willisornis,-12.5172,-69.1713
Willisornis,-12.5172,-69.1713
Willisornis,-12.9158,-69.1273
Willisornis,-12.1858,-69.0979
Willisornis,-12.6137,-69.085
Willisornis,-12.6137,-69.085
Willisornis,-13,-69.083
Willisornis,-12.6078,-69.0811
Willisornis,-12.6175,-69.0785
Willisornis,-12.6175,-69.0785
Willisornis,-12.6175,-69.0785
Willisornis,-12.6175,-69.0785
Willisornis,-12.6175,-69.0785
Willisornis,-12.6175,-69.0785
Willisornis,-12.6236,-69.0733
Willisornis,-12.6236,-69.0733
Willisornis,-12.6236,-69.0733
Willisornis,-12.6236,-69.0733
Willisornis,-12.6236,-69.0733
Willisornis,-12.5333,-69.0517
Willisornis,-12.5333,-69.0517
Willisornis,-12.5333,-69.0517
Willisornis,-12.5324,-69.0495
Willisornis,-12.5368,-69.0494
Willisornis,-12.5368,-69.0494
Willisornis,-12.5349,-69.0486
Willisornis,-12.531,-69.045
Willisornis,-12.531,-69.045
Willisornis,-12.5254,-69.0433
Willisornis,-12.6067,-69.0392
Willisornis,-12.6061,-69.0324
Willisornis,-12.6061,-69.0324
Willisornis,-12.6061,-69.0324
Willisornis,-12.6068,-69.0322
Willisornis,-11.408,-69.0188
Willisornis,-11.408,-69.0188
Willisornis,-11.4051,-69.018
Willisornis,-11.4051,-69.018
Willisornis,-12.5,-69
Willisornis,-12.5,-69
Willisornis,-12.5,-69
Willisornis,-12.5,-69
Willisornis,-8.7512,-68.9938
Willisornis,-12.5102,-68.9795
Willisornis,-12.5102,-68.9795
Willisornis,-12.6625,-68.9583
Willisornis,-9.13016,-68.9525
Willisornis,-12.53,-68.9375
Willisornis,-12.53,-68.9375
Willisornis,-12.53,-68.9375
Willisornis,-3.46,-68.93
Willisornis,-3.46,-68.93
Willisornis,-3.46,-68.93
Willisornis,-3.46,-68.93
Willisornis,-3.46,-68.93
Willisornis,-3.46,-68.93
Willisornis,-12.9567,-68.919
Willisornis,-11.08,-68.89
Willisornis,-11.08,-68.89
Willisornis,-11.08,-68.89
Willisornis,-11.1157,-68.8733
Willisornis,-11.1432,-68.8709
Willisornis,-11.1432,-68.8709
Willisornis,-11.1432,-68.8709
Willisornis,-11.1432,-68.8709
Willisornis,-11.1432,-68.8709
Willisornis,-11.1432,-68.8709
Willisornis,-12.4697,-68.8253
Willisornis,-12.4697,-68.8253
Willisornis,-12.4637,-68.8252
Willisornis,-12.4685,-68.8234
Willisornis,-12.4685,-68.8234
Willisornis,-12.4643,-68.8193
Willisornis,-12.4643,-68.8193
Willisornis,-12.4643,-68.8193
Willisornis,-12.4643,-68.8193
Willisornis,-12.4643,-68.8193
Willisornis,-12.4643,-68.8193
Willisornis,-12.4643,-68.8193
Willisornis,-12.463,-68.8179
Willisornis,-12.463,-68.8179
Willisornis,-12.463,-68.8179
Willisornis,-12.463,-68.8179
Willisornis,-12.463,-68.8179
Willisornis,-12.463,-68.8179
Willisornis,-12.463,-68.8179
Willisornis,-12.4618,-68.8155
Willisornis,-12.462,-68.8154
Willisornis,-12.4832,-68.8083
Willisornis,-12.4832,-68.8083
Willisornis,-13.633,-68.733
Willisornis,-13.633,-68.733
Willisornis,-12.4467,-68.7253
Willisornis,-12.4467,-68.7253
Willisornis,-12.6742,-68.7131
Willisornis,-12.680159,-68.712026
Willisornis,-12.6798,-68.7119
Willisornis,-12.6798,-68.7119
Willisornis,-12.6903,-68.7071
Willisornis,-12.517,-68.7
Willisornis,-12.517,-68.7
Willisornis,-9.90444,-68.4739
Willisornis,-10.8396,-68.378
Willisornis,-10.8396,-68.378
Willisornis,-10.8954,-68.3632
Willisornis,-13.753056,-68.353056
Willisornis,-9.35473,-68.3279
Willisornis,-9.34136,-68.2955
Willisornis,-9.34109,-68.2954
Willisornis,-14.3779,-67.9284
Willisornis,-14.3779,-67.9284
Willisornis,-14.3779,-67.9284
Willisornis,-14.3779,-67.9284
Willisornis,-14.1669,-67.9237
Willisornis,-14.1669,-67.9237
Willisornis,-14.4294,-67.9189
Willisornis,-14.4294,-67.9189
Willisornis,-14.4294,-67.9189
Willisornis,-14.4294,-67.9189
Willisornis,-14.4294,-67.9189
Willisornis,-14.1705,-67.9155
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-14.1624,-67.9088
Willisornis,-5.89571,-67.8588
Willisornis,-5.89571,-67.8588
Willisornis,-5.89571,-67.8588
Willisornis,-5.89571,-67.8588
Willisornis,-10.636833,-67.8155
Willisornis,-5.68141,-67.8095
Willisornis,-5.7195,-67.7764
Willisornis,-14.55,-67.716667
Willisornis,-14.5532,-67.6969
Willisornis,-14.5532,-67.6969
Willisornis,-14.5532,-67.6969
Willisornis,-14.5532,-67.6969
Willisornis,-9.7512,-67.6707
Willisornis,-9.7512,-67.6707
Willisornis,-9.7512,-67.6707
Willisornis,-9.7512,-67.6707
Willisornis,-9.7512,-67.6707
