,0,1
P_ni_77876_suta,-255.9897,97.72248
P_ni_78155_suta,-238.50111,103.56603
P_ni_80034_pu,244.09776,58.213276
P_ni_80555_arsu,-278.83694,102.57463
P_ni_80684_arsu,-200.00491,79.57035
P_ni_80802_arsu,-228.9428,119.03128
P_ni_80874_arsu,-235.4148,84.707436
P_ni_85430_arsu,-260.17285,87.476654
P_ni_85721_suta,-193.42296,97.011986
P_ni_86072_arsu,-181.67348,130.34662
P_ni_A14342_pa,79.22753,162.85948
P_ni_A15120_suta,-209.90494,135.45656
P_ni_A15277_pa,87.22138,155.98549
P_ni_A2418_ma,42.903255,-164.1742
P_ni_A3255_jigu,-48.40956,-132.59927
P_ni_A542_ma,-75.219986,-204.59085
P_ni_A7066_pa,57.270557,161.9142
P_ni_A7862_In,351.0545,31.858616
P_ni_A7911_In,362.8368,20.354717
P_ni_A7928_In,360.85275,32.032803
P_ni_J210_ma,-51.301914,-220.76909
P_ni_J227_ma,96.07605,-705.04205
P_ni_J260_ma,-61.320908,-217.766
P_ni_J361_roar,47.62135,-142.0565
P_ni_J363_roar,56.451576,-150.46802
P_ni_J371_roar,62.207367,-138.30203
P_ni_J373_roar,46.013298,-201.72597
P_ni_J381_roar,37.632175,-205.9387
P_ni_J385_roar,24.382751,-211.4146
P_ni_J389_roar,46.40358,-124.70825
P_ni_J417_roar,68.297356,-149.38211
P_ni_J434_ma,-59.56076,-191.1622
P_ni_J461_ma,-46.57054,-202.63092
P_ni_J462_ma,-66.00139,-184.08633
P_ni_J485_ma,-48.15954,-183.28542
P_ni_J551_arsu,-268.6473,124.9573
P_ni_J602_arsu,-255.16557,150.69684
P_ni_J603_arsu,-256.32837,172.13864
P_ni_J614_arsu,-250.72658,116.7006
P_ni_J617_arsu,-255.80019,161.50346
P_ni_J684_roar,29.350317,-141.0248
P_ni_J724_roar,10.362502,-143.21732
P_ni_T10204_suta,-192.86292,150.74896
P_ni_T10673_pa,67.95893,148.218
P_ni_T10940_pa,54.954567,198.23218
P_ni_T10967_suta,-209.9386,114.61302
P_ni_T11193_pa,61.268917,170.82431
P_ni_T11222_pa,42.2572,179.06033
P_ni_T11888_suta,-220.66464,98.71783
P_ni_T12345_pa,48.85273,146.63936
P_ni_T12854_pa,64.062126,194.20557
P_ni_T14543_suta,-207.84525,104.915146
P_ni_T15863_jigu,-57.882336,-117.27
P_ni_T15868_jigu,-209.70586,738.8012
P_ni_T15871_jigu,-48.906704,-655.1303
P_ni_T15938_pu,270.81046,-16.285692
P_ni_T1642_pa,40.282043,156.67863
P_ni_T16698_suta,-187.26323,109.005066
P_ni_T18703_pa,77.556244,193.10721
P_ni_T22153_jigu,-37.658756,-147.57533
P_ni_T3261_jigu,-41.759167,-140.29063
P_ni_T3609_pu,307.63916,20.811192
P_ni_T3611_pu,277.94098,6.091051
P_ni_T369_ma,-14.092163,-181.10274
P_ni_T3817_pu,287.58557,-1.509485
P_ni_T4043_pu,295.30475,25.727356
P_ni_T4051_pu,302.71057,-2.7918446
P_ni_T4313_pu,303.23154,-25.41318
P_ni_T4404_pu,321.4078,-24.088999
P_ni_T443_ma,-43.272022,-161.895
P_ni_T467_ma,-22.457418,-182.94557
P_ni_T5850_pu,312.0691,-32.818577
P_ni_T5940_pu,312.7847,-46.506718
P_ni_T5974_pu,297.50372,15.130286
P_ni_T6243_In,273.61096,15.472154
P_ni_T9076_suta,-197.0788,125.89863
