,0,1
P_ni_77876_suta,-143.58342,49.248314
P_ni_78155_suta,-142.49953,65.01389
P_ni_80034_pu,187.88744,61.927406
P_ni_80555_arsu,-123.414566,53.11176
P_ni_80684_arsu,-171.66417,170.16466
P_ni_80802_arsu,-302.91867,86.51538
P_ni_80874_arsu,-100.31655,75.66997
P_ni_85430_arsu,-120.75768,64.73487
P_ni_85721_suta,-145.6392,89.73053
P_ni_86072_arsu,-129.84505,76.64765
P_ni_A14342_pa,29.342417,218.17442
P_ni_A15120_suta,-106.86411,108.130325
P_ni_A15277_pa,76.36997,264.45657
P_ni_A2418_ma,-6.70133,-237.62674
P_ni_A3255_jigu,-34.904404,-103.63219
P_ni_A542_ma,6.353555,-97.334526
P_ni_A7066_pa,46.216183,225.77347
P_ni_A7862_In,231.21016,-4.127203
P_ni_A7911_In,241.14032,-11.538191
P_ni_A7928_In,239.38635,1.1031259
P_ni_J210_ma,-3.4020724,-117.4547
P_ni_J227_ma,205.87836,-425.40466
P_ni_J260_ma,-13.386229,-91.539925
P_ni_J361_roar,-29.514732,-223.80536
P_ni_J363_roar,-22.490086,-215.35959
P_ni_J371_roar,-14.076695,-225.22429
P_ni_J373_roar,-64.77584,-187.66129
P_ni_J381_roar,1119.4448,-292.3639
P_ni_J385_roar,-694.928,276.58954
P_ni_J389_roar,-24.286093,-180.45189
P_ni_J417_roar,-10.660629,-212.05182
P_ni_J434_ma,-4.013676,-130.59628
P_ni_J461_ma,9.667591,-111.23153
P_ni_J462_ma,-5.1413045,-139.5701
P_ni_J485_ma,10.475998,-135.73033
P_ni_J551_arsu,-163.10779,71.13942
P_ni_J602_arsu,-170.08778,46.408363
P_ni_J603_arsu,-164.72063,26.67493
P_ni_J614_arsu,-147.05107,72.87519
P_ni_J617_arsu,-167.16042,36.085896
P_ni_J684_roar,-42.00683,-229.05406
P_ni_J724_roar,1.63125,-201.99704
P_ni_T10204_suta,-137.85297,123.29719
P_ni_T10673_pa,63.581505,269.83054
P_ni_T10940_pa,25.39892,251.93546
P_ni_T10967_suta,-124.19023,118.15843
P_ni_T11193_pa,27.955183,235.47876
P_ni_T11222_pa,54.61329,258.55466
P_ni_T11888_suta,-106.77296,42.84632
P_ni_T12345_pa,41.4581,250.3069
P_ni_T12854_pa,42.49012,238.35536
P_ni_T14543_suta,-125.10743,101.37492
P_ni_T15863_jigu,-58.019943,-106.81157
P_ni_T15868_jigu,-31.554768,-92.25738
P_ni_T15871_jigu,-40.153038,-84.731476
P_ni_T15938_pu,143.3836,0.4328538
P_ni_T1642_pa,49.380417,272.80304
P_ni_T16698_suta,-151.6645,109.58304
P_ni_T18703_pa,53.583706,239.12949
P_ni_T22153_jigu,-55.66332,-125.184494
P_ni_T3261_jigu,-49.748283,-118.42333
P_ni_T3609_pu,189.8393,26.63161
P_ni_T3611_pu,177.35944,41.647625
P_ni_T369_ma,25.217419,-150.9241
P_ni_T3817_pu,188.50708,42.450623
P_ni_T4043_pu,160.95868,37.32184
P_ni_T4051_pu,178.13585,25.841965
P_ni_T4313_pu,153.81155,-3.974291
P_ni_T4404_pu,156.00504,-16.626066
P_ni_T443_ma,-37.759315,-129.3294
P_ni_T467_ma,24.551003,-139.16913
P_ni_T5850_pu,165.8118,-20.11176
P_ni_T5940_pu,168.92294,-4.5799627
P_ni_T5974_pu,191.9205,13.162743
P_ni_T6243_In,170.86717,51.29675
P_ni_T9076_suta,-135.40794,100.38671
