,0,1
P_ni_77876_suta,-211.56747,11.797593
P_ni_78155_suta,-173.39369,37.590652
P_ni_80034_pu,292.01364,-62.11
P_ni_80555_arsu,-136.83372,65.987885
P_ni_80684_arsu,-193.37025,88.7246
P_ni_80802_arsu,-112.06602,65.57942
P_ni_80874_arsu,-180.68706,-10.698805
P_ni_85430_arsu,-201.54005,31.108816
P_ni_85721_suta,-152.4056,54.389053
P_ni_86072_arsu,-176.91193,19.239918
P_ni_A14342_pa,66.221504,218.19637
P_ni_A15120_suta,-270.82178,56.905155
P_ni_A15277_pa,77.95065,200.11873
P_ni_A2418_ma,31.429106,-112.15671
P_ni_A3255_jigu,31.240854,-78.73399
P_ni_A542_ma,-51.21807,-139.70581
P_ni_A7066_pa,34.86333,208.6652
P_ni_A7862_In,166.0258,88.578995
P_ni_A7911_In,87.769646,54.183517
P_ni_A7928_In,1250.6823,3230.6414
P_ni_J210_ma,-88.091545,-138.07199
P_ni_J227_ma,-72.33379,-101.51216
P_ni_J260_ma,-57.1985,-121.14941
P_ni_J361_roar,93.67211,-160.6172
P_ni_J363_roar,74.55925,-160.57986
P_ni_J371_roar,83.667946,-175.2744
P_ni_J373_roar,8.380551,-174.49449
P_ni_J381_roar,132.58772,2020.0098
P_ni_J385_roar,23.901834,-219.20157
P_ni_J389_roar,36.470955,-149.85109
P_ni_J417_roar,83.83734,-146.39462
P_ni_J434_ma,828.64014,-1409.8036
P_ni_J461_ma,-75.784256,-127.32114
P_ni_J462_ma,-2016.0822,879.49
P_ni_J485_ma,-62.603367,-168.72531
P_ni_J551_arsu,-126.558914,32.773403
P_ni_J602_arsu,-148.48145,36.884808
P_ni_J603_arsu,-136.76585,108.37881
P_ni_J614_arsu,-144.22337,14.087059
P_ni_J617_arsu,-139.67331,93.786385
P_ni_J684_roar,22.692095,-135.76692
P_ni_J724_roar,8.389816,-139.49142
P_ni_T10204_suta,-192.78676,50.48894
P_ni_T10673_pa,25.306215,164.32709
P_ni_T10940_pa,46.987396,247.74449
P_ni_T10967_suta,-247.89166,55.988205
P_ni_T11193_pa,55.166172,203.06294
P_ni_T11222_pa,36.07126,183.55682
P_ni_T11888_suta,-171.84062,73.52864
P_ni_T12345_pa,54.22376,181.3782
P_ni_T12854_pa,42.76131,226.30107
P_ni_T14543_suta,-190.5666,67.637505
P_ni_T15863_jigu,2.0776799,-50.756042
P_ni_T15868_jigu,6.006832,-75.01209
P_ni_T15871_jigu,19.834465,-86.029465
P_ni_T15938_pu,333.7119,172.2446
P_ni_T1642_pa,18.578917,190.20308
P_ni_T16698_suta,-217.76971,78.834755
P_ni_T18703_pa,27.1582,236.40593
P_ni_T22153_jigu,-21.35016,-87.996925
P_ni_T3261_jigu,-9.315989,-94.6089
P_ni_T3609_pu,190.19801,-5.780726
P_ni_T3611_pu,189.90565,16.179897
P_ni_T369_ma,-30.714058,-68.14081
P_ni_T3817_pu,209.06573,21.696358
P_ni_T4043_pu,213.51814,-2.232822
P_ni_T4051_pu,171.77643,-8.849432
P_ni_T4313_pu,174.55405,33.050034
P_ni_T4404_pu,156.20987,27.497337
P_ni_T443_ma,-35.713734,-54.18637
P_ni_T467_ma,-36.273033,-119.04751
P_ni_T5850_pu,160.84035,43.848427
P_ni_T5940_pu,181.03046,55.886375
P_ni_T5974_pu,205.1341,-20.31216
P_ni_T6243_In,207.62692,36.781673
P_ni_T9076_suta,-214.79149,54.957615
