,0,1
P_ni_77876_suta,-408.99658,51.292572
P_ni_78155_suta,-72.33513,28.133583
P_ni_80034_pu,164.18243,-87.27682
P_ni_80555_arsu,15.985119,156.95987
P_ni_80684_arsu,43.478237,105.588615
P_ni_80802_arsu,-93.308174,19.227678
P_ni_80874_arsu,-30.830736,102.69119
P_ni_85430_arsu,20.93127,129.46547
P_ni_85721_suta,-79.21295,127.04545
P_ni_86072_arsu,6.46617,79.483444
P_ni_A14342_pa,101.611,239.48546
P_ni_A15120_suta,-77.685326,189.1985
P_ni_A15277_pa,146.77187,184.88257
P_ni_A2418_ma,27.06466,-250.7538
P_ni_A3255_jigu,-279.83124,-38.97852
P_ni_A542_ma,-230.81352,-146.11127
P_ni_A7066_pa,187.3593,224.73834
P_ni_A7862_In,2636.2817,-123.26129
P_ni_A7911_In,98.3692,-145.08864
P_ni_A7928_In,123.66255,-146.88417
P_ni_J210_ma,-142.50584,-206.9996
P_ni_J227_ma,-168.7578,-178.46463
P_ni_J260_ma,-203.84476,-188.60637
P_ni_J361_roar,-50.14247,-88.66268
P_ni_J363_roar,-43.42273,-113.5343
P_ni_J371_roar,-17.626541,-113.0198
P_ni_J373_roar,-182.81935,-453.71152
P_ni_J381_roar,-118.140854,684.41205
P_ni_J385_roar,-132.13025,-101.18877
P_ni_J389_roar,-77.63058,-70.7405
P_ni_J417_roar,-23.986876,-88.86092
P_ni_J434_ma,-133.25966,-230.46768
P_ni_J461_ma,-178.04521,-232.04704
P_ni_J462_ma,-114.11169,-235.31305
P_ni_J485_ma,-133.64368,-260.96664
P_ni_J551_arsu,12.064863,34.23242
P_ni_J602_arsu,-18.851633,42.797832
P_ni_J603_arsu,-47.872627,67.791756
P_ni_J614_arsu,-13.38919,8.689102
P_ni_J617_arsu,-26.830896,64.86365
P_ni_J684_roar,-64.090454,-142.79207
P_ni_J724_roar,-107.853226,-119.87579
P_ni_T10204_suta,-103.558754,63.762978
P_ni_T10673_pa,118.83167,192.60667
P_ni_T10940_pa,188.28378,261.9076
P_ni_T10967_suta,3.287991,-340.04333
P_ni_T11193_pa,91.026276,264.18396
P_ni_T11222_pa,134.13231,228.35052
P_ni_T11888_suta,-99.02669,159.23914
P_ni_T12345_pa,135.02783,266.06265
P_ni_T12854_pa,159.85493,225.95291
P_ni_T14543_suta,-111.81917,130.27852
P_ni_T15863_jigu,-279.37537,-14.348216
P_ni_T15868_jigu,-217.90111,-36.8519
P_ni_T15871_jigu,-220.36389,-15.510673
P_ni_T15938_pu,281.7082,-68.30291
P_ni_T1642_pa,180.52187,192.85677
P_ni_T16698_suta,-59.79261,147.6604
P_ni_T18703_pa,158.9555,249.27437
P_ni_T22153_jigu,-628.473,189.14401
P_ni_T3261_jigu,-231.2489,-61.563293
P_ni_T3609_pu,240.285,-34.782166
P_ni_T3611_pu,197.19672,-72.21259
P_ni_T369_ma,758.75055,386.56546
P_ni_T3817_pu,207.67265,-102.93051
P_ni_T4043_pu,206.18275,-36.400887
P_ni_T4051_pu,241.49875,-70.70947
P_ni_T4313_pu,167.84564,-45.322147
P_ni_T4404_pu,137.811,-13.9226465
P_ni_T443_ma,-299.97153,-358.61713
P_ni_T467_ma,-223.11935,-96.02212
P_ni_T5850_pu,157.51404,-22.570871
P_ni_T5940_pu,133.64241,-51.940685
P_ni_T5974_pu,218.58304,-54.347507
P_ni_T6243_In,236.77411,-3.6808968
P_ni_T9076_suta,-90.58136,102.57057
