,0,1
P_ni_77876_suta,-132.98842,-167.23512
P_ni_78155_suta,-84.76085,-31.610043
P_ni_80034_pu,343.08505,-2.9443622
P_ni_80555_arsu,-51.630497,-18.124876
P_ni_80684_arsu,-141.35219,-116.40149
P_ni_80802_arsu,-97.404816,-84.98105
P_ni_80874_arsu,222.27632,-806.4439
P_ni_85430_arsu,24.22183,-54.62108
P_ni_85721_suta,-56.378067,-106.59125
P_ni_86072_arsu,-4.9197598,-14.4696865
P_ni_A14342_pa,121.99981,463.8589
P_ni_A15120_suta,-72.176895,-173.77345
P_ni_A15277_pa,62.923138,518.8627
P_ni_A2418_ma,101.65437,-463.4498
P_ni_A3255_jigu,-385.8127,26.459684
P_ni_A542_ma,-258.5194,282.55133
P_ni_A7066_pa,95.08993,437.74307
P_ni_A7862_In,220.09375,-113.77654
P_ni_A7911_In,923.78375,-6637.875
P_ni_A7928_In,-573.00507,1790.7205
P_ni_J210_ma,-237.31915,232.83145
P_ni_J227_ma,-300.45074,177.19633
P_ni_J260_ma,-248.52951,255.43224
P_ni_J361_roar,78.038666,-409.28683
P_ni_J363_roar,84.20636,-432.52643
P_ni_J371_roar,58.539104,-434.0705
P_ni_J373_roar,289.35562,-2252.895
P_ni_J381_roar,-424.30515,309.07782
P_ni_J385_roar,-412.0156,332.49066
P_ni_J389_roar,23.301624,-382.56677
P_ni_J417_roar,104.36073,-410.97
P_ni_J434_ma,-222.59677,202.08786
P_ni_J461_ma,-280.12494,208.87582
P_ni_J462_ma,-220.32141,183.15929
P_ni_J485_ma,-260.9303,183.94049
P_ni_J551_arsu,47.179882,-45.684998
P_ni_J602_arsu,7.995268,31.684597
P_ni_J603_arsu,20.128504,76.026955
P_ni_J614_arsu,-16.775204,-161.01695
P_ni_J617_arsu,14.273229,54.712883
P_ni_J684_roar,5.136059,-410.22794
P_ni_J724_roar,-23.389599,-418.29382
P_ni_T10204_suta,13.494419,-76.225784
P_ni_T10673_pa,80.92905,478.3288
P_ni_T10940_pa,55.43929,392.29785
P_ni_T10967_suta,-121.13783,-221.57083
P_ni_T11193_pa,123.27784,424.29196
P_ni_T11222_pa,27.722246,480.85834
P_ni_T11888_suta,-118.3826,-196.34453
P_ni_T12345_pa,37.647354,428.72382
P_ni_T12854_pa,74.07581,423.62585
P_ni_T14543_suta,-63.90905,-137.78021
P_ni_T15863_jigu,-375.99683,49.720966
P_ni_T15868_jigu,-426.75986,-36.69855
P_ni_T15871_jigu,-415.71243,-224.5456
P_ni_T15938_pu,376.09402,55.03254
P_ni_T1642_pa,48.647427,491.8612
P_ni_T16698_suta,-112.92417,-139.7007
P_ni_T18703_pa,97.206635,392.62552
P_ni_T22153_jigu,-331.51102,52.788517
P_ni_T3261_jigu,-353.34293,64.19384
P_ni_T3609_pu,375.08417,-44.115402
P_ni_T3611_pu,376.00363,-18.530275
P_ni_T369_ma,-353.1317,104.03062
P_ni_T3817_pu,451.43842,-37.320324
P_ni_T4043_pu,344.65973,-43.88172
P_ni_T4051_pu,407.39255,-81.81381
P_ni_T4313_pu,406.69058,38.51223
P_ni_T4404_pu,439.3902,1.7749666
P_ni_T443_ma,356.75546,362.76843
P_ni_T467_ma,-258.9753,149.43427
P_ni_T5850_pu,436.4194,30.35803
P_ni_T5940_pu,454.4853,50.202663
P_ni_T5974_pu,412.61435,-47.28295
P_ni_T6243_In,370.22403,-69.95742
P_ni_T9076_suta,-83.821304,-134.31929
