,0,1
P_ni_77876_suta,-138.95016,-202.22612
P_ni_78155_suta,-160.66693,-166.47476
P_ni_80034_pu,180.54736,-129.65746
P_ni_80555_arsu,-176.78165,-203.8852
P_ni_80684_arsu,-67.14211,-205.32956
P_ni_80802_arsu,-143.04652,-239.34895
P_ni_80874_arsu,-135.74051,-271.75055
P_ni_85430_arsu,-61.75204,-250.78168
P_ni_85721_suta,-129.11246,-171.20357
P_ni_86072_arsu,-102.60429,-264.7437
P_ni_A14342_pa,108.26002,224.92964
P_ni_A15120_suta,-81.36364,-160.51343
P_ni_A15277_pa,417.46985,3278.8105
P_ni_A2418_ma,-47.8761,18.30331
P_ni_A3255_jigu,-107.93704,37.693855
P_ni_A542_ma,-30.449116,95.68136
P_ni_A7066_pa,-152.03685,-2387.4773
P_ni_A7862_In,261.49777,-47.10546
P_ni_A7911_In,284.26294,-53.77883
P_ni_A7928_In,273.3467,-36.796364
P_ni_J210_ma,-1.8129921,69.88483
P_ni_J227_ma,30.980957,126.084984
P_ni_J260_ma,-6.456265,124.91457
P_ni_J361_roar,-111.81005,200.56567
P_ni_J363_roar,-120.22937,185.01752
P_ni_J371_roar,-138.82025,191.39604
P_ni_J373_roar,-184.98631,97.61812
P_ni_J381_roar,-176.52301,109.24084
P_ni_J385_roar,-162.96169,125.69012
P_ni_J389_roar,97.87767,-323.99048
P_ni_J417_roar,-130.41049,208.01483
P_ni_J434_ma,10.920008,106.44958
P_ni_J461_ma,13.932241,53.973724
P_ni_J462_ma,23.365574,99.47335
P_ni_J485_ma,-7.0333657,93.51568
P_ni_J551_arsu,-182.88803,-178.3291
P_ni_J602_arsu,-219.14966,-211.87067
P_ni_J603_arsu,-246.0615,-231.46301
P_ni_J614_arsu,-197.98528,-159.71678
P_ni_J617_arsu,-233.85564,-221.95734
P_ni_J684_roar,-250.94414,242.4338
P_ni_J724_roar,-75.33647,-20.877281
P_ni_T10204_suta,-107.91165,-220.6505
P_ni_T10673_pa,78.89541,258.84772
P_ni_T10940_pa,165.78998,246.14374
P_ni_T10967_suta,-119.30717,-245.11835
P_ni_T11193_pa,109.4967,248.81174
P_ni_T11222_pa,156.50737,214.28383
P_ni_T11888_suta,-105.566956,-177.09773
P_ni_T12345_pa,192.01805,237.53835
P_ni_T12854_pa,151.45108,260.20135
P_ni_T14543_suta,-115.19206,-207.07016
P_ni_T15863_jigu,-113.94171,-12.365485
P_ni_T15868_jigu,-88.16627,3.26229
P_ni_T15871_jigu,-69.667694,17.04085
P_ni_T15938_pu,230.24341,-157.22527
P_ni_T1642_pa,169.89699,189.67279
P_ni_T16698_suta,-90.3469,-231.4363
P_ni_T18703_pa,149.88014,277.6824
P_ni_T22153_jigu,-117.74472,14.629734
P_ni_T3261_jigu,-101.23357,23.23868
P_ni_T3609_pu,210.2162,-101.93077
P_ni_T3611_pu,199.3529,-117.117966
P_ni_T369_ma,-85.4564,90.95496
P_ni_T3817_pu,234.13605,-130.47331
P_ni_T4043_pu,228.16591,-98.67796
P_ni_T4051_pu,197.96571,-82.61406
P_ni_T4313_pu,220.84364,-44.86837
P_ni_T4404_pu,199.22867,-25.42837
P_ni_T443_ma,-85.32871,58.905434
P_ni_T467_ma,-66.15749,101.87442
P_ni_T5850_pu,196.09491,-42.768894
P_ni_T5940_pu,228.92618,-26.654108
P_ni_T5974_pu,245.89062,-94.320724
P_ni_T6243_In,250.56049,-126.20202
P_ni_T9076_suta,-94.975296,-198.2921
