"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76"
"15",401.338925736925,407.074303439642,440.391693806615,386.887474060335,388.893819511383,404.559917411079,405.841782363539,389.315174032537,381.673839813102,392.717099194513,493.548631622849,395.77781102537,504.559919670505,195.555916957151,0,194.615706165014,527.478967301452,705.685009114119,612.938878500656,720.169423292106,215.914662711888,285.093212212279,200.418930523649,275.015445417285,264.864519887742,260.208183292819,611.805914161285,545.685507769245,343.798447840038,226.979707558466,258.150535818853,376.52182315666,225.343834265809,404.844048531714,208.617200824295,383.890427301432,457.972379177421,511.425907743525,389.519753259158,525.321135386746,227.334402339876,207.851413974217,395.60806906007,490.658850205926,498.894402863335,396.967596485366,502.1262916397,511.593441652754,393.751415049197,500.479698291979,502.124557542738,393.19163150108,160.004061063687,206.85776169079,196.114741750495,476.256645800035,487.495678342973,392.188703143621,508.893734948511,232.245178459012,227.327802795982,454.861125126423,449.21810375334,167.676507105039,451.076496243481,458.003859148601,445.261642348441,459.537902888417,476.481895797518,164.915545571199,174.469284331158,488.892897784766,448.855797219103,438.924370582173,452.318686945298,385.565237876378
"16",367.217526615711,371.822343805114,404.388623000335,352.350747446977,355.265231286724,370.742210348002,371.372184144264,356.425259925436,348.036028568843,358.944858019707,457.93683136531,361.094131661205,469.081059104251,189.93669073549,194.615706165014,0,492.584181695409,670.119813058267,578.742218072041,684.230677556207,131.092600796285,213.952197508016,120.939589057683,255.230593573011,244.514127887528,238.384275566524,586.035646924722,520.695275681244,321.472001114119,200.678375636572,237.440134846292,293.809527788935,136.647865798678,324.720561797538,120.895510894663,349.244173095975,422.72162774823,476.990250334583,354.217167748835,491.263529682909,205.8932227835,189.812486133342,361.242623371676,453.716405731149,462.846645097957,362.300138599127,466.38135374704,475.566093267595,359.567531270759,464.842310903232,466.241311245747,359.34461326194,185.132261987586,220.096441815804,209.013856796449,440.489606379653,450.308615342268,357.452978717349,473.096369103919,249.108083744778,245.463334076859,419.529711817709,413.349184928583,136.501253268569,415.944170300331,422.839188506689,410.065217119373,424.182057078627,440.209795531848,145.497088097637,134.476937184594,452.678937019555,413.598228060874,403.422726798177,417.804662250638,351.084542757548
"17",439.939331760246,445.384363003862,454.580011650309,423.986649960252,424.463314824593,440.475293568882,440.170765319854,428.123597953289,419.534834631525,429.410039474366,128.373054564458,432.331691800587,144.960022397502,499.21914442273,527.478967301452,492.584181695409,0,723.321883538043,631.70775372913,736.381621047962,516.27036772401,544.222372200504,506.548870645432,540.350109302736,531.078134725297,522.056144546407,851.445220013254,790.941142922103,611.281902778959,508.126562528302,521.278433627911,649.31701741142,520.771650650694,674.809436963591,505.399544712306,422.468455818598,498.516000609424,551.003598043021,428.400887066781,566.033628938897,512.244254520253,502.804022262832,430.69255676462,126.710164251942,138.288309786697,435.300430946808,138.330118496815,145.492422349585,431.046579460914,141.200577157748,132.120260384643,430.351275466654,518.164189068126,557.26023867818,541.188195804057,491.94810400968,123.420223832808,428.032467973574,147.233800427337,575.501221963559,575.070056980927,471.084946848182,464.94292791566,495.2935054846,468.731781806364,472.671029284581,460.962319731322,476.583960753088,490.912690823448,498.503992525987,501.53600457432,507.014534918894,466.211933535593,456.360156332099,468.398328973032,423.141308268516
"18",696.227723841621,702.448893133374,432.690444368966,682.208450600577,683.934379136552,694.267382422779,696.797597175585,684.711774283014,678.398867540837,687.79411848261,689.175768624013,688.434065127989,699.741396969504,677.687128512953,705.685009114119,670.119813058267,723.321883538043,0,538.512426881083,658.892729950322,693.834780632911,715.648355950243,683.504308375301,719.053955011668,708.616781038651,704.509266895782,1023.1849898792,962.226331998431,789.12402933381,682.556613159108,699.885586535954,826.816121990323,695.876879580813,849.595799633887,683.774572444613,678.430211283573,749.871713304691,801.655024495009,684.289013811673,815.148623281814,689.645043412702,683.106387386313,688.435350134462,686.109052870778,692.413893741454,693.37151749012,695.773085207501,707.3507609524,688.580902943597,697.067431193309,697.483159406297,688.673034683077,696.848227478363,730.361364298288,721.413490909219,473.56863956512,683.327556245708,686.287437448374,704.510598953548,757.137938894881,752.393795730955,444.522516955295,436.98178561445,673.58906144484,438.369490053947,446.81264711707,435.2822132205,449.775846605789,467.892601071462,676.825323656704,679.625532200854,483.146296693937,440.216647170828,425.118351952668,439.817406674158,681.654253460405
"19",605.723692177788,612.170051369227,337.384196937553,591.307808813275,593.713723495966,604.751912662839,607.025330293155,595.332159218774,587.148913824125,596.48863944518,598.464893313639,599.332109173288,608.764558231499,585.801507386374,612.938878500656,578.742218072041,631.70775372913,538.512426881083,0,549.238839602868,602.921701144338,623.879273061908,589.604516003128,626.288334693412,618.639301830095,609.531702505641,938.100348056884,875.071574835288,698.187455558864,593.936963393342,607.907907118507,737.636760615964,606.150731779062,759.95812820719,591.850720887417,588.485860417912,658.844214583985,713.289412108899,593.32548659131,726.553381052479,597.705926980834,589.504249123561,598.023315003601,595.484440463142,602.589733159612,602.082783809612,603.28854625253,615.107581554451,598.658490098297,606.131430370007,608.219802657986,598.477365597426,604.33961801013,641.825959599407,626.876026952839,378.190710888013,591.684762227518,595.623995885473,614.379122593569,663.893817962297,661.416675212164,350.599721410389,343.20735338364,582.382443500334,344.753184754783,351.754598393802,339.976050917498,356.157020340725,373.641052957409,585.00550978986,585.990983519113,390.603708741789,347.021982709155,330.370257102206,346.842170090738,589.46578410721
"20",707.319296416764,715.400294285373,449.734966242024,694.924967871017,696.073895218673,707.137532399733,709.236359956931,697.893779259115,690.540296497331,699.955367809499,698.745415457667,701.620268359712,713.186117368843,690.483419744887,720.169423292106,684.230677556207,736.381621047962,658.892729950322,549.238839602868,0,707.530999227366,725.271903025704,695.839896849934,732.281740839962,721.366685297149,714.761989602105,1032.08798354096,974.758406494981,799.686246041671,697.911489267052,713.38282219652,841.150282044657,709.131981663201,862.931591711929,696.77571866905,692.618402051626,760.673996956333,817.060980433732,697.47946306754,828.136251322064,704.096625187514,695.289132250149,702.91125811937,699.183657210921,703.897540045579,704.855649564017,709.351338720685,718.731989071517,701.236974499262,710.713981016283,711.854048722781,702.36770188638,710.199022248426,744.776749617701,731.406566189547,490.155704858061,697.155979812539,699.718899892526,719.084121740303,767.001190668092,768.287652440427,463.041432194551,455.31859708607,688.230693062277,456.584026902083,464.304248547648,451.521819110195,469.086838949155,486.614116427423,691.49040445542,690.243744525264,499.884790868174,458.788286526947,444.085757525627,458.046170845755,692.587057694352
"21",391.40438482389,396.330772679542,427.501666689053,376.532243322247,379.084245902041,393.763688212813,395.31925948458,380.091701619962,371.171738381934,381.710344451273,481.731204359914,385.204901844576,492.508970003547,211.360751853212,215.914662711888,131.092600796285,516.27036772401,693.834780632911,602.921701144338,707.530999227366,0,231.922892771285,133.31211607795,277.231188393988,266.381617108921,261.768603196918,609.32412740253,543.863921307228,344.632792508206,223.381150623299,259.821150029273,314.063131947904,144.002702422498,346.578839862308,145.81297159829,373.163880996102,447.249206065639,500.610554347255,378.19790249946,514.300398276248,228.498272435032,211.696074420893,385.24890171609,478.025593536604,486.603552165294,386.876377028247,489.822333486552,500.059995474289,383.247445008139,488.324533586746,490.397005891441,382.440838214291,208.198443730643,243.543344507804,228.475535499245,462.676967741196,473.549113705003,380.941566576075,497.09269716284,270.641556607882,266.655476356892,442.374857310769,436.838368966979,156.103878806529,439.164902054433,446.087877594754,433.167171986198,447.175017854456,464.487731461667,164.283374155645,158.447865020983,475.999991452039,436.809777788391,426.936391583884,441.104692297122,375.172012804401
"22",425.933248854159,431.709053472904,450.231593672585,411.703593288785,413.409495650019,428.122491478454,428.431605673866,415.715860790958,407.37724980987,418.106615782858,509.377221749273,419.839561096236,520.179745615457,276.883493641478,285.093212212279,213.952197508016,544.222372200504,715.648355950243,623.879273061908,725.271903025704,231.922892771285,0,221.767616552072,339.667384499187,328.751799830064,323.684427503717,665.611306806456,599.383122040629,407.428953571335,287.314974314134,321.709689314333,390.920950514524,234.329753250954,417.795254903617,224.936998389555,408.619926902412,482.97549129319,535.422970335052,414.01246675536,548.603595371183,292.593935964055,277.374059873648,419.527404243931,505.708584526221,514.79126351038,422.89720110562,517.992854806646,527.645681960709,417.944060180128,515.616271525897,517.958874186902,419.228454728296,276.129340102449,312.97329650115,299.901903121406,484.165757454531,502.31369711054,416.352152971403,525.489956271612,339.084337765605,334.850787433035,466.967020095997,460.115467183409,227.878495436398,461.830129884908,468.480643761038,455.289683731518,471.233395226404,487.433298305641,240.383565421765,233.751830091108,499.866879552119,459.630628920201,449.791693128937,465.034857122887,411.168881391053
"23",380.556691248967,384.605132543213,416.369495956008,365.117157193851,368.283639849788,383.859262339291,384.089840559005,367.773940826176,360.559194410778,372.01213102134,471.099207174094,374.205648707751,482.360772965412,198.784124247634,200.418930523649,120.939589057683,506.548870645432,683.504308375301,589.604516003128,695.839896849934,133.31211607795,221.767616552072,0,264.313575405355,254.774319807881,248.827823826501,597.680611845735,532.289296899181,332.310005836831,210.707266718762,246.439942851348,307.573595712279,141.104440905645,338.550449244411,136.337043949526,362.280790064832,436.780760391166,490.370514121681,367.640134578886,502.704486669329,215.485980243889,199.594165026268,374.218272321735,466.75604692997,476.482730218948,376.106910650431,479.767642606621,490.000893938611,372.049294501261,478.368771083572,479.914513699954,372.041212563147,193.497714668779,228.461158687715,215.609983497479,452.5917271358,464.586722256917,370.650030544677,486.890145521045,256.324482641727,252.499897664302,430.382966964323,425.391539000505,143.020497277075,427.997716855248,433.907175390735,421.857705655422,436.247225116273,452.307969374105,152.349561979659,146.273522499516,464.166751831667,424.369084559616,415.780127621058,429.093945292777,364.280889610852
"24",412.920603447219,418.141519522294,453.25369928975,399.723802056998,402.083431042556,417.139810540926,418.168416402806,402.637037861859,395.166919239804,405.669803934386,506.101386114605,408.126693435537,516.894454564717,198.222976742508,275.015445417285,255.230593573011,540.350109302736,719.053955011668,626.288334693412,732.281740839962,277.231188393988,339.667384499187,264.313575405355,0,168.19979813009,161.841228927845,594.905811175129,528.467382110682,329.333939416947,210.38642388037,158.76132023543,430.749580475288,283.838553073058,456.914256712243,270.115068446261,394.879239051958,468.945795100458,521.765985201283,400.825730279014,536.711377278354,202.564450349764,221.881781151227,408.145895718366,503.762505565517,511.514005279276,409.457106685171,514.781340263034,525.465283525092,405.649943128371,513.06265534443,515.060203724256,406.723855837966,269.979793531002,299.865053381318,287.017420530006,490.551673311361,500.623389672735,404.775146491138,521.424380042298,330.709541959384,326.62741021398,469.102969355224,462.893448213686,242.188126667505,465.598427800921,472.30717935595,459.020827514349,474.519788119136,490.469344959486,243.173166658165,242.050472948866,503.039713905726,463.053238738336,453.257387756695,466.474007304923,398.142576322968
"25",404.452230751478,410.215656625681,444.284411801203,390.770088750664,394.271287211547,407.418298363497,409.145120418408,393.400935220924,386.471939941743,396.313832462495,496.937079524103,398.635626548507,508.022392706682,188.279437449732,264.864519887742,244.514127887528,531.078134725297,708.616781038651,618.639301830095,721.366685297149,266.381617108921,328.751799830064,254.774319807881,168.19979813009,0,149.896422421832,582.788379694576,517.446077499943,317.46171170217,201.795797890907,148.907582558144,419.762157999784,275.251805621061,446.020866360237,259.944192818339,385.550247767128,460.431617778334,514.222018361976,392.103982122558,527.37084410964,194.049577289106,212.805101214491,399.804862953337,494.228568509805,501.880935820997,402.07017376112,505.512109516595,515.060865177211,397.589949173419,503.96351452138,506.176838317057,396.943209997979,260.392781116702,290.266922086467,277.501240914363,481.309391112957,491.423718858241,396.420890202359,512.926216219008,321.065966874853,317.479778932513,459.527709221738,453.962425814019,231.930486614197,456.624507637787,463.135616274983,450.190371166657,465.092744183127,480.783740975458,233.972585941476,232.186216901002,494.002678419228,453.18871127305,444.384846407805,458.077608641959,389.993835188304
