,0,1
P_ni_77876_suta,-124.42829,233.98265
P_ni_78155_suta,-146.97488,211.45648
P_ni_80034_pu,280.25766,-82.9035
P_ni_80555_arsu,-263.99484,189.59146
P_ni_80684_arsu,-367.48102,13.623758
P_ni_80802_arsu,-260.41745,64.7121
P_ni_80874_arsu,-215.44931,226.40042
P_ni_85430_arsu,-303.94644,246.07957
P_ni_85721_suta,-155.34526,100.53047
P_ni_86072_arsu,-197.98347,184.41968
P_ni_A14342_pa,141.88637,194.4936
P_ni_A15120_suta,-262.01068,123.88884
P_ni_A15277_pa,92.682625,269.68326
P_ni_A2418_ma,-51.35383,-3745.5242
P_ni_A3255_jigu,13.562418,-121.652626
P_ni_A542_ma,-242.23915,-353.23553
P_ni_A7066_pa,107.60124,206.6631
P_ni_A7862_In,208.82256,-128.20195
P_ni_A7911_In,225.97496,-154.88896
P_ni_A7928_In,195.57433,-145.2812
P_ni_J210_ma,-127.911285,-301.65402
P_ni_J227_ma,206.4572,-534.45807
P_ni_J260_ma,73.19186,-234.33194
P_ni_J361_roar,-180.66365,1542.461
P_ni_J363_roar,-8.796143,-261.28372
P_ni_J371_roar,-5.9011335,-233.354
P_ni_J373_roar,-135.82327,-87.18671
P_ni_J381_roar,-142.79195,-106.59996
P_ni_J385_roar,-152.23657,-137.28653
P_ni_J389_roar,-84.033806,-193.78342
P_ni_J417_roar,19.15784,-248.49791
P_ni_J434_ma,-296.40454,-424.46088
P_ni_J461_ma,-152.6559,-299.48666
P_ni_J462_ma,-414.25397,-609.2684
P_ni_J485_ma,2847.764,1329.5519
P_ni_J551_arsu,-123.13644,176.8827
P_ni_J602_arsu,-104.1085,98.73735
P_ni_J603_arsu,-106.15701,142.80554
P_ni_J614_arsu,-145.16295,158.07014
P_ni_J617_arsu,-115.94396,119.97066
P_ni_J684_roar,-89.0766,-165.31772
P_ni_J724_roar,109.65098,407.14487
P_ni_T10204_suta,-200.15611,65.27522
P_ni_T10673_pa,95.98029,239.1596
P_ni_T10940_pa,86.47238,162.4047
P_ni_T10967_suta,-218.74985,132.99054
P_ni_T11193_pa,133.44626,154.26476
P_ni_T11222_pa,125.1032,237.45163
P_ni_T11888_suta,-188.94917,125.38744
P_ni_T12345_pa,1926.9698,1258.9719
P_ni_T12854_pa,106.41844,181.38597
P_ni_T14543_suta,-209.56522,151.66672
P_ni_T15863_jigu,47.134308,-127.993065
P_ni_T15868_jigu,-28.501308,-84.090195
P_ni_T15871_jigu,-12.707806,-54.89131
P_ni_T15938_pu,536.7123,67.16367
P_ni_T1642_pa,132.63715,272.586
P_ni_T16698_suta,-225.4056,101.91511
P_ni_T18703_pa,68.264084,193.64362
P_ni_T22153_jigu,23.018225,-83.30339
P_ni_T3261_jigu,4.031999,-93.39797
P_ni_T3609_pu,202.51115,-33.675224
P_ni_T3611_pu,234.62769,-38.677185
P_ni_T369_ma,-61.033478,-118.12496
P_ni_T3817_pu,231.09503,-15.522925
P_ni_T4043_pu,206.39154,-69.8977
P_ni_T4051_pu,167.9048,-29.097862
P_ni_T4313_pu,233.04399,26.69039
P_ni_T4404_pu,246.28705,57.93657
P_ni_T443_ma,-31.292229,-151.50134
P_ni_T467_ma,-56.60925,-151.89125
P_ni_T5850_pu,259.8598,36.08467
P_ni_T5940_pu,275.84427,5.62318
P_ni_T5974_pu,247.647,-69.30536
P_ni_T6243_In,266.2123,-30.483032
P_ni_T9076_suta,-237.32167,165.04196
