,0,1
P_ni_77876_suta,79.7754,76.15015
P_ni_78155_suta,32.839603,80.26999
P_ni_80034_pu,309.8529,-63.500793
P_ni_80555_arsu,-32.44324,104.29737
P_ni_80684_arsu,2.180766,26.150265
P_ni_80802_arsu,-2.0233352,136.5873
P_ni_80874_arsu,27.444647,41.15739
P_ni_85430_arsu,77.46429,92.41245
P_ni_85721_suta,-2.6207137,90.07007
P_ni_86072_arsu,57.434193,129.49432
P_ni_A14342_pa,-46.41241,324.36194
P_ni_A15120_suta,101.325356,-471.8976
P_ni_A15277_pa,18.034246,320.97345
P_ni_A2418_ma,-189.5492,-181.40216
P_ni_A3255_jigu,-140.84772,-59.265865
P_ni_A542_ma,-72.66319,-155.24039
P_ni_A7066_pa,-15.332165,342.19205
P_ni_A7862_In,290.91812,13.414027
P_ni_A7911_In,297.56403,27.587719
P_ni_A7928_In,281.52823,20.444767
P_ni_J210_ma,-110.96541,-139.19601
P_ni_J227_ma,488.36426,332.3916
P_ni_J260_ma,-120.24381,-143.15437
P_ni_J361_roar,-160.49599,-168.37694
P_ni_J363_roar,-163.70793,-154.62383
P_ni_J371_roar,-176.54092,-166.88487
P_ni_J373_roar,-3.529694,-153.47028
P_ni_J381_roar,7.080693,-157.8905
P_ni_J385_roar,19.151623,-162.75214
P_ni_J389_roar,-153.37108,-97.81706
P_ni_J417_roar,-178.86768,-151.57448
P_ni_J434_ma,-876.5079,-132.20172
P_ni_J461_ma,-100.4911,-155.82053
P_ni_J462_ma,724.4526,1290.8063
P_ni_J485_ma,-240.47153,-64.468445
P_ni_J551_arsu,82.25712,103.4277
P_ni_J602_arsu,48.133602,105.296
P_ni_J603_arsu,25.136263,113.501686
P_ni_J614_arsu,11.5501175,138.40286
P_ni_J617_arsu,37.701324,112.671104
P_ni_J684_roar,-138.0624,-141.26099
P_ni_J724_roar,-114.27455,-114.2159
P_ni_T10204_suta,-15.86562,40.37504
P_ni_T10673_pa,10.439324,356.3985
P_ni_T10940_pa,-35.638836,362.2174
P_ni_T10967_suta,14.300171,61.061493
P_ni_T11193_pa,-51.850014,343.28717
P_ni_T11222_pa,-9.51766,328.4667
P_ni_T11888_suta,-14.692916,95.701
P_ni_T12345_pa,-25.112759,323.46625
P_ni_T12854_pa,-29.055866,343.3698
P_ni_T14543_suta,1.7616456,64.38114
P_ni_T15863_jigu,-135.75092,-42.420208
P_ni_T15868_jigu,-118.21429,-76.19893
P_ni_T15871_jigu,-114.532135,-64.54315
P_ni_T15938_pu,294.14462,-92.24858
P_ni_T1642_pa,3.3686795,337.81638
P_ni_T16698_suta,-15.533586,70.12583
P_ni_T18703_pa,-17.338058,362.0347
P_ni_T22153_jigu,-141.25317,-81.65283
P_ni_T3261_jigu,-130.79805,-85.25396
P_ni_T3609_pu,279.00198,-65.81032
P_ni_T3611_pu,279.11224,-79.55169
P_ni_T369_ma,-74.759636,-119.94777
P_ni_T3817_pu,264.04883,-56.01856
P_ni_T4043_pu,291.0528,-58.10112
P_ni_T4051_pu,240.27301,-87.40434
P_ni_T4313_pu,264.95792,-102.83716
P_ni_T4404_pu,233.3519,-58.532734
P_ni_T443_ma,-102.82526,-84.53591
P_ni_T467_ma,-69.59244,-129.16676
P_ni_T5850_pu,234.05666,-46.836704
P_ni_T5940_pu,242.00499,-31.656084
P_ni_T5974_pu,289.55545,-41.351788
P_ni_T6243_In,261.6412,-77.58125
P_ni_T9076_suta,0.77442044,48.02782
