,0,1
P_ni_77876_suta,-99.793976,31.314913
P_ni_78155_suta,-85.92658,48.31564
P_ni_80034_pu,148.34534,-159.83904
P_ni_80555_arsu,-85.82067,138.2387
P_ni_80684_arsu,-132.46162,142.58942
P_ni_80802_arsu,-174.08286,147.84311
P_ni_80874_arsu,115.581795,-1104.2086
P_ni_85430_arsu,-120.08337,166.22452
P_ni_85721_suta,-168.4566,114.82678
P_ni_86072_arsu,-95.726425,100.64586
P_ni_A14342_pa,98.73205,181.38013
P_ni_A15120_suta,-161.22667,60.962563
P_ni_A15277_pa,94.475266,215.59291
P_ni_A2418_ma,-67.15847,-192.74747
P_ni_A3255_jigu,-12.057652,-218.46143
P_ni_A542_ma,-98.08803,-306.73813
P_ni_A7066_pa,131.44887,181.47272
P_ni_A7862_In,242.88518,-114.35679
P_ni_A7911_In,251.15573,-134.0883
P_ni_A7928_In,229.0145,-124.17933
P_ni_J210_ma,-123.1466,-294.8363
P_ni_J227_ma,371.5397,326.40173
P_ni_J260_ma,-34.868366,-213.49844
P_ni_J361_roar,-191.66031,-140.8564
P_ni_J363_roar,-170.22577,-129.87288
P_ni_J371_roar,-170.4137,-149.39043
P_ni_J373_roar,-67.81519,-110.36696
P_ni_J381_roar,-82.5198,-115.6071
P_ni_J385_roar,-106.785065,-128.36304
P_ni_J389_roar,-195.21187,-96.751625
P_ni_J417_roar,-188.3794,-119.89439
P_ni_J434_ma,-114.3407,-273.0144
P_ni_J461_ma,-35.508293,208.19026
P_ni_J462_ma,-129.79533,-269.78967
P_ni_J485_ma,-330.13126,1201.0853
P_ni_J551_arsu,-46.2066,67.56956
P_ni_J602_arsu,-77.108696,73.70935
P_ni_J603_arsu,-57.648354,102.28095
P_ni_J614_arsu,-150.37538,36.385178
P_ni_J617_arsu,-72.47686,91.35425
P_ni_J684_roar,-119.22244,-145.1216
P_ni_J724_roar,-16.847527,-473.5532
P_ni_T10204_suta,-150.23611,142.03494
P_ni_T10673_pa,117.39401,199.58482
P_ni_T10940_pa,178.56003,160.86514
P_ni_T10967_suta,-123.950836,79.72611
P_ni_T11193_pa,114.23222,156.85883
P_ni_T11222_pa,138.47906,223.26022
P_ni_T11888_suta,-168.13054,86.38553
P_ni_T12345_pa,173.35394,200.67282
P_ni_T12854_pa,151.59274,179.92035
P_ni_T14543_suta,-146.50061,82.729614
P_ni_T15863_jigu,11.442832,-235.88077
P_ni_T15868_jigu,-59.404434,-253.32591
P_ni_T15871_jigu,-42.832726,-263.96094
P_ni_T15938_pu,449.45126,-37.816822
P_ni_T1642_pa,115.51164,220.91443
P_ni_T16698_suta,-186.5937,90.92448
P_ni_T18703_pa,157.19978,159.44696
P_ni_T22153_jigu,-1181.8119,112.8282
P_ni_T3261_jigu,751.97626,-307.62125
P_ni_T3609_pu,144.6476,-42.509247
P_ni_T3611_pu,161.01495,-25.131733
P_ni_T369_ma,-96.15914,-222.37975
P_ni_T3817_pu,194.60826,-45.86794
P_ni_T4043_pu,173.20236,-38.59657
P_ni_T4051_pu,134.96269,-15.809284
P_ni_T4313_pu,259.1544,-16.014778
P_ni_T4404_pu,242.93446,-37.748867
P_ni_T443_ma,-83.797935,-272.5652
P_ni_T467_ma,-71.09414,-222.49825
P_ni_T5850_pu,238.91829,-19.37157
P_ni_T5940_pu,214.23769,-10.745863
P_ni_T5974_pu,156.64232,-58.506153
P_ni_T6243_In,195.12431,-66.45479
P_ni_T9076_suta,-150.86832,107.56141
