"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73"
"11",130.134478745213,429.25804326608,440.095920467361,370.600322308904,414.843392872522,428.208272360023,436.96770221241,422.00921786212,122.97296741973,425.357785852822,0,134.069689040444,307.93382527691,410.825922737069,440.183178743348,417.649787651889,423.878239983842,426.400427045115,458.809498188054,449.49395095853,437.980445225631,445.002759117225,395.395416675574,416.869738605153,398.873328198264,405.470242850189,126.939027742612,421.961852913852,462.674741537143,438.367977390851,413.489686532952,393.945810937063,390.163342892769,398.289053615649,398.705127282135,427.846371029981,412.72827696456,402.166975384868,395.802650984297,514.565487625891,544.129958999758,398.616716662814,405.929823814392,396.954125523753,390.257657206734,452.127114073757,394.550293449778,396.152389731293,431.104213471126,415.384665530182,423.878470133792,395.971881502565,393.687149211116,396.148218792556,317.926677533794,326.301082286585,142.754657132264,325.482043955973,427.036446248409,144.888050040695,423.577204960546,432.602155714794,441.08221806197,399.11854334332,459.244775194027,414.810164465975,416.60880400992,417.999245058525,489.050975107598,124.544926512624,506.039568037954,505.837970463881,120.358508452786
"12",141.300810409983,439.419274391482,450.416728786992,381.939202116166,424.377291860236,438.057700198359,446.96681896477,431.126877641255,128.227373232389,434.131832163056,134.069689040444,0,318.716408048284,420.991279838936,448.657245775942,427.273659374844,432.826617592505,436.403428983853,468.690287363575,458.974122453939,447.577899677351,453.93602785805,405.586187816129,426.7426907088,409.386015201923,416.022610483625,132.475566471965,431.849427436398,472.60072524744,448.519473900183,422.940157210905,404.275711913506,399.647448610005,408.310516169933,409.349313943131,437.720754571648,422.479676346371,412.476601280307,405.750913778131,524.067029560909,555.041939864636,408.592913933025,416.926677163219,406.648034396484,400.212173685717,462.0119254192,404.637439260633,407.298776438387,440.072399068528,424.437209962881,434.006290813275,406.507340519074,403.476307461309,406.032187745386,326.499511569632,335.420145672984,147.820653263942,335.413634014393,436.766842394742,151.767164097787,433.039503803775,441.746943361915,449.325409439058,409.507896338541,468.765248846495,424.168607738836,427.537858724538,427.370753922724,498.368510872157,132.440810158658,515.254827588721,515.261709850829,127.445505695836
"13",310.987274264391,477.402813846509,489.252969951114,284.213257056285,462.688303120742,476.727639902905,477.080163966677,462.492319601999,301.288473007421,464.667287683924,307.93382527691,318.716408048284,0,459.696512595945,490.728841867151,457.371893769497,463.967822199197,466.494647536965,510.577548957252,500.561947104418,489.042640676211,495.936380765706,444.784225679549,457.372325072796,447.819893424619,454.115392055741,306.570386720875,462.800776145217,503.047987653772,490.265279737678,461.415996046205,443.473305329331,439.276784080867,446.384759081632,447.188230587044,470.163149663503,461.982844816868,451.533913071088,444.816224211916,562.888899758239,593.994540268155,446.323857502811,455.630565969453,445.924698716966,439.205050498463,501.238990084371,444.369678753128,445.919747673626,479.597744498401,462.722087222721,473.364200343746,445.287135384256,442.696377503717,445.09446650643,233.129541125443,237.720148425748,319.918985789476,240.119714671663,468.884524004677,327.477839618708,462.616463736462,483.691526332703,487.050392843006,447.044176855092,504.020149424629,463.789960691347,457.467458986364,468.519075339091,529.426476057113,300.708197463832,555.600356375767,551.724922467972,300.547175419052
"14",411.669633236301,219.736627272104,227.791952754822,524.214857346095,196.023060560644,213.099451620671,383.807561297821,369.179521750711,403.890902092308,372.291485126929,410.825922737069,420.991279838936,459.696512595945,0,241.21840174618,364.024194727388,371.819460408971,373.786530133875,260.269774861137,249.003825722985,238.777486235298,247.947862809124,134.340207847782,363.817230696984,123.992438073623,143.50268695527,408.244877685765,369.528096958995,409.87566954796,239.143301329652,196.347377657905,142.803444975215,139.144598271198,143.749968955985,131.587135825216,375.04362370444,150.265150851601,133.326275106226,147.438017775951,257.599699938272,289.628564900521,139.230937224813,145.199463908826,146.660435923427,134.44290436991,230.209057486884,144.393163428209,124.545980185548,212.499845506014,196.572414177166,206.542933510863,137.416027471463,141.343834477694,137.788470620156,471.150205157268,477.414860533071,422.302276944778,480.298875794088,374.667103315017,429.6913163378,369.430441765562,234.713653267001,240.785699912245,128.853189784879,438.085430419486,145.435193093465,364.04481625933,203.658785906982,436.203779215988,404.019154872168,312.27098501082,312.932555802021,404.847515979353
"15",440.49178070573,311.722283429263,320.407115728233,554.83339075064,291.74919822874,307.466088943072,423.640684013707,409.633370623732,433.20361464503,411.679281964042,440.183178743348,448.657245775942,490.728841867151,241.21840174618,0,404.476752335544,411.835532049097,413.576529857726,129.639294396276,118.471296948975,102.738363295453,115.092422405112,248.397943552287,403.70280837844,246.842452575403,259.078865289462,438.039227063794,409.47852479926,450.262858338742,110.645492662887,291.330720394067,252.993082740092,249.296781572052,253.600939883404,249.379516612719,415.810723555131,265.009086132462,251.618055051014,256.432515804761,371.412451708905,400.350209830898,252.814682818715,259.136846093433,255.058149941333,247.130299334088,325.471110295175,254.214899236505,245.650601620431,308.467121243785,292.160095818276,301.972842930188,249.270223123769,251.862509126227,250.536318492719,502.639091969002,507.801504815138,452.107207688039,510.501284503723,413.950047893831,459.628959380383,408.954999359038,105.34443292228,112.438828125897,243.400525914905,474.593451347415,264.754970538072,404.11340006195,113.107156906229,475.083216215304,433.900452425276,182.978075307975,183.452778527814,434.268461003679
"16",419.174314613557,384.436057669872,394.287367387942,518.798739291848,368.648104643828,381.844812402605,108.310387794333,86.9769388437971,410.088120992798,87.2498026867081,417.649787651889,427.273659374844,457.371893769497,364.024194727388,404.476752335544,0,83.8877599489848,78.9723564925578,423.888960936075,412.647731313418,401.718488331221,409.25235762553,348.312113865302,77.0041829014779,351.738660131481,360.081308424923,414.940998804594,87.0242899243166,155.171520158159,403.099718354045,366.885086968579,349.684180237061,343.561610743363,352.778742881003,352.766805504091,96.0336857797506,366.775295333121,356.713488252677,349.231872392028,469.23107229481,498.815507696309,353.102382021358,360.882092449957,350.604280587703,344.182022570674,418.923340245911,348.274575011085,351.393663747064,384.73256784683,368.946867278077,378.471974857115,350.58344691477,347.133101669085,349.904175750001,468.461660259723,475.202176007752,428.972793830747,474.998396779781,96.2807765380892,437.111975964769,94.5762676676313,397.345928582099,404.588336273077,352.468310882699,229.173010988159,367.886230005083,82.4707810652155,380.561658876672,175.003438861006,410.560555250331,471.091918987915,469.898797541453,412.023467586198
"17",425.308823979257,391.146940844719,401.427241951734,525.161273521999,375.642852683497,388.47838742548,110.926608170793,89.8254423567866,416.258308886158,92.7488064636157,423.878239983842,432.826617592505,463.967822199197,371.819460408971,411.835532049097,83.8877599489848,0,91.7898627129854,431.478605778089,420.135256849685,409.36691954124,417.050772603283,355.290917832139,84.6139303235016,358.677125792776,366.973082471322,420.849294821117,90.8885129327127,157.124178983835,410.585563684501,373.612629275279,356.261339186284,350.481462135653,359.795573203099,360.16206497149,97.9643365576791,372.99197842083,363.893497293861,355.631963366169,477.189889357979,506.842384107431,360.361434727064,368.001345766144,357.452659573526,351.0540558944,425.566370763621,355.447115863571,358.420842264588,391.290480028802,376.09541337876,385.098716892919,357.660669576109,354.45668628049,356.88766882885,474.51068564239,481.611013873573,434.059508794441,481.183907456502,98.6608555950444,443.303652352926,97.5340846836325,404.425306356269,412.118394295377,359.680905605027,233.922213649591,374.865344020569,85.4173839745537,387.668129969467,175.853022001022,417.1690323537,479.36493909256,477.821293834737,418.562438237067
"18",427.235690492766,393.447726794834,403.973664928766,528.755012772362,378.247387932494,390.690594994586,116.499872213801,94.061902701801,419.620462352277,95.4338269852575,426.400427045115,436.403428983853,466.494647536965,373.786530133875,413.576529857726,78.9723564925578,91.7898627129854,0,433.278647789048,421.956066596705,410.986549229829,418.261711131108,357.988466168657,80.8832173685689,361.54171783212,369.23216603014,424.056253793152,95.0438863791173,162.807974321645,411.979210220782,376.6421895883,359.331956679842,352.918704428602,362.434137995148,362.736524689127,104.804124634147,376.058668993629,366.147016961693,358.699012612138,478.797298824262,509.251821920356,362.946538139767,370.275301236574,359.904274201807,353.834147799492,428.633957129991,358.19695533333,361.015055052571,394.472489930407,378.494358931837,387.440200305657,360.126338148933,357.20137328713,359.417733453544,478.388365799657,485.4977938051,438.281742619429,485.134311725611,104.843960728289,446.529431743182,100.03202974329,406.144743358692,413.837290873559,362.134149357426,237.724666981119,378.08168969017,90.7561680587876,389.895159742216,183.278555103741,419.797142171191,479.410067712037,478.706488435362,421.260832455345
"19",459.873556507081,330.359443847728,339.211594229992,574.478227583967,310.269846262376,325.884077971375,443.43226529952,428.882832681985,452.672604835351,431.213819606991,458.809498188054,468.690287363575,510.577548957252,260.269774861137,129.639294396276,423.888960936075,431.478605778089,433.278647789048,0,136.966593249853,124.553945208149,130.932259717977,266.936247030205,423.408987453365,264.955161273199,277.941204513706,457.604436791701,429.776088472923,470.228083149324,128.139314851901,309.82514061406,272.003024521074,268.362176835536,272.41117831809,267.661646591762,435.47996971226,284.213388550372,270.515882069579,275.716030451166,390.585953011369,419.215382680124,271.686289154833,277.612722812459,273.954830976616,266.01249464563,345.163398572981,272.682464053389,265.024119909089,327.843950298071,310.04440275184,320.840188037692,267.722854311998,271.12842516973,269.956100975725,522.50516258293,527.506390881882,471.373455901394,530.054221619892,434.036800032618,478.299039836361,429.701228876267,126.006157801833,129.967739660696,262.974974905933,494.107761958589,283.581001887208,424.511110554829,129.887695624312,494.982298461855,451.601925795645,206.381766333134,208.332898421978,453.062671430734
"20",450.367469684072,319.823646629101,328.363606189774,559.365604874429,299.452846011096,314.663898078334,432.102936038824,417.143215482188,442.988748610934,419.739374971072,449.49395095853,458.974122453939,500.561947104418,249.003825722985,118.471296948975,412.647731313418,420.135256849685,421.956066596705,136.966593249853,0,111.947340183949,125.549566820844,255.94141798406,411.66295933334,253.540672779312,266.150605090906,447.785190517132,418.262445179462,458.71483318651,119.718152145255,298.90611766738,261.003023203489,256.930379243036,261.51168264441,256.82563633014,423.932111114679,272.414835061033,259.572393016795,264.008489062145,378.673296769339,409.03983953791,260.478876308931,266.539640134525,262.967837544796,255.08382113043,333.948130821507,261.920162944271,253.272842112832,317.048374106789,300.313873197679,309.460023405375,256.756677986587,259.640001026202,258.875507457395,512.625139502548,517.30954729674,461.732848850096,520.298991291502,422.571489223136,469.304483936413,418.435400396655,118.751681587391,122.130106614922,251.070072730062,483.628526503868,272.314202509151,412.812151159859,119.192775012787,482.679983665572,443.44308314091,195.785526169594,195.516850974664,444.065963549739
"21",438.471995483932,308.786929904051,318.697642997422,549.8201425162,289.136696500162,304.569871570225,420.903386897943,406.231591487425,431.341847714149,409.186951827089,437.980445225631,447.577899677351,489.042640676211,238.777486235298,102.738363295453,401.718488331221,409.36691954124,410.986549229829,124.553945208149,111.947340183949,0,113.230193968132,245.052424884929,401.099710342272,242.936990766322,255.958676167286,436.157075396924,407.529008985834,447.878340283617,104.373386349598,288.394647234199,250.460703377776,246.278801073762,251.10765106922,246.467865174655,413.351185649442,261.449732324143,248.888927521884,253.682033719351,368.078176222741,398.456510831754,249.916782600395,256.422145151578,252.383363553339,244.239771451963,322.509550984753,251.23354154618,243.036857789596,306.081477362825,289.299636638324,299.347344372298,246.583042291313,249.345845511482,247.74060130889,500.881993586676,506.340669970616,450.022341746552,508.885497913616,411.82326480003,458.093728643514,407.24799280299,100.821355930992,104.890875391521,240.799192362612,472.212100275787,261.798411754071,402.039350376592,107.252773000263,472.312514511936,432.617848708424,183.743794284908,186.024776134407,432.745436074716
"22",446.02077369642,317.633188791356,327.217232692858,560.200710679163,297.398666644252,313.085808807789,429.047709829432,414.703420484805,437.6201266397,417.186094734741,445.002759117225,453.93602785805,495.936380765706,247.947862809124,115.092422405112,409.25235762553,417.050772603283,418.261711131108,130.932259717977,125.549566820844,113.230193968132,0,254.376236268683,408.837697589024,252.517914377462,264.685493435589,442.687622186228,415.140123540735,454.289538352348,118.463529795036,296.875138083313,259.283329057176,254.567554862674,259.832059738917,255.58824525799,420.895432417107,270.876492564262,258.203359906317,262.872425503253,377.85142572753,407.040640392143,258.797680207585,264.810963830111,260.524224686768,253.177112683957,330.873815508021,259.627091916791,250.586030101332,314.74281327055,297.909273955898,307.531494399102,255.416588616858,257.835072925505,256.916366666997,508.167987164541,512.973416275297,456.746599927789,515.593082959277,419.615359398996,464.630523429438,414.781159571238,114.525080347733,121.471202826509,249.6915767951,479.557970274742,270.817813016679,409.701536606422,120.347973507434,479.941259399008,438.733418479027,190.149773540699,190.423748642422,439.20892822048
"23",396.322726480852,179.038729614881,185.896654702188,509.025200543078,152.778357106737,171.52837103864,367.833182720585,353.127512889473,388.086985044106,356.216296662965,395.395416675574,405.586187816129,444.784225679549,134.340207847782,248.397943552287,348.312113865302,355.290917832139,357.988466168657,266.936247030205,255.94141798406,245.052424884929,254.376236268683,0,347.778395497916,102.444840786237,95.390150569756,392.530199593984,353.741940525918,394.430665365607,245.872297887357,153.309977031873,101.652227981734,96.2996254763629,104.848371204477,101.940941400629,359.491749705673,117.827836590635,105.656339976113,98.1002141892402,236.309168240584,265.973484442543,104.762411006162,118.888691138484,107.408070094518,90.8375157363827,206.654039976716,100.157972711301,99.040685571122,169.621207903944,152.921447651795,162.761518866957,105.704773260089,101.268309842221,103.957512790948,455.387982226108,461.300489736775,406.655756023704,464.430142324811,358.625983112099,413.734126073126,354.794620801378,240.816464070412,247.221499147111,108.648830092638,423.931928901902,114.883129709979,348.937925095355,207.116163921822,419.916758714629,388.366197492393,318.862243759896,319.112594090332,388.909847119295
"24",418.960005914655,384.08050232614,394.447600988817,519.531963441567,368.348693080654,381.364930948474,109.045724235689,86.5475752942163,409.620370442728,84.9653097974159,416.869738605153,426.7426907088,457.372325072796,363.817230696984,403.70280837844,77.0041829014779,84.6139303235016,80.8832173685689,423.408987453365,411.66295933334,401.099710342272,408.837697589024,347.778395497916,0,351.527215108248,359.367930517726,414.414800887423,86.0834195480649,154.932376732174,402.230345689233,366.938424568492,349.355660254742,343.216274568778,352.189269177476,352.152194793653,97.8779043296249,365.920169744601,356.228665235044,348.777374822342,469.691308888377,499.068961721005,352.712753553401,360.270127736682,350.339375530045,343.735659772795,418.740376467224,348.517334645799,351.172178311384,384.834130760698,369.232035647467,378.046950979708,350.163732164164,347.07841215913,349.460662924593,468.82318296747,475.272399070197,428.858707044136,475.288160924248,97.4760148922938,436.778148103436,94.5999721652232,396.409840809815,403.971713337087,352.0793781009,228.705295184922,367.641135776089,85.3977614639795,379.735237940736,175.348230603675,409.950480927848,471.185371611237,469.734160286743,411.742851038873
"25",399.960191281133,200.777667715367,208.219407533772,512.157127553533,175.054905565489,194.002781036008,371.151641650824,356.486097482909,391.605456467728,360.05640713378,398.873328198264,409.386015201923,447.819893424619,123.992438073623,246.842452575403,351.738660131481,358.677125792776,361.54171783212,264.955161273199,253.540672779312,242.936990766322,252.517914377462,102.444840786237,351.527215108248,0,111.686441363611,396.185353097525,357.47841425937,398.279610480404,244.23428185483,175.218851843933,120.858794354149,115.135784679086,121.549727111756,93.9520189908359,363.091870545328,113.732678259027,99.3701820786775,122.457817437532,224.163682702889,256.00322876755,106.543786601121,108.157735747927,125.055908894828,108.993329830173,206.000059326095,120.719162344506,95.758571402965,191.501521454325,176.290115584641,185.51699123772,117.245011877703,119.266622181471,116.055874617345,459.290455987829,464.815575469189,410.34822863077,468.300491451289,361.793806353206,416.232546091749,358.103111978632,239.322587967653,245.243084598853,102.001899060317,427.731347650167,108.96797045009,352.591724198224,206.78637957778,423.64071997121,391.838866095615,316.886058133504,317.461106493508,392.535057514852
"26",406.822104196662,192.364642159919,198.948763111427,518.53294879261,166.912541101032,185.173017088611,379.472892986127,364.382357401777,398.806678040267,367.464025496857,405.470242850189,416.022610483625,454.115392055741,143.50268695527,259.078865289462,360.081308424923,366.973082471322,369.23216603014,277.941204513706,266.150605090906,255.958676167286,264.685493435589,95.390150569756,359.367930517726,111.686441363611,0,403.213020949754,365.341984980059,406.363683673602,257.159587834906,167.856875377578,117.144989707744,111.23044242915,119.36329980441,104.73010028995,370.292309501974,121.895181364953,115.663208987049,111.35561295494,243.296110229681,272.763355588481,106.425946249132,127.232720383685,121.67964143809,106.039735526339,219.832098560448,113.509622748797,105.644146303852,183.261921311376,167.183643717016,175.953175467466,118.988731162423,115.663194184061,118.345523748446,466.196800817949,471.96742090273,417.062557109198,475.201157088066,370.166158448727,424.518041879918,365.488157163223,252.29825023654,258.200971881952,116.119654881845,435.211670146271,123.465761608592,360.274576318233,218.454745483335,432.021216759064,398.707542526659,328.951842113913,329.913579464127,398.966001031488
