"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V60"	"V61"	"V62"	"V63"
"H_st_81279_suta"	0.1636439317357436	0.16180055895819706	0.1352203127787358	0.18939168698340964	0.09419040256882916	0.09371469346494618	0.08788725694237974	0.1430695129928049	0.09662841172622941	0.1375988582981507	0.1352203127787358	0.13742046738419456	0.1368852946423262	0.13492299458880894	0.13730154010822382	0.1330796218112624	0.1364690491764286	0.13492299458880894	0.13866920378188738	0.09662841172622941	0.08764940239043825	0.09853124814176131	0.09151453885948742	0.10031515728132247	0.0	0.09264434798120949	0.09276327525718023	0.09204971160135578	0.136528512814414	0.0994232027115419	0.13813403104001903	0.131414639947672	0.10192067550692752	0.09121722066956056	0.0890170660641018	0.09532021169055123	0.13676636736635547	0.09639055717428792	0.10031515728132247	0.0945471843967414	0.09627162989831718	0.09282273889516561	0.09710412083011238	0.09502289350062437	0.09068204792769222	0.09151453885948742	0.09633109353630255	0.10180174823095677	0.10269370280073735	0.10293155735267884	0.0968662662781709	0.09948266634952727	0.09526074805256586	0.09930427543557115	0.09532021169055123	0.10340726645656181	0.1449723494083368	0.13319854908723316	0.09222810251531188	0.09413093893084379
"H_st_85680_arsu"	0.1574597133852649	0.153475649640245	0.1371231491942677	0.1895106142593804	0.09264434798120949	0.09549860260450735	0.09181185704941429	0.14390200392460012	0.09591484807040494	0.1409288220253315	0.13700422191829695	0.13991794017958017	0.13878813105785812	0.13516084914075044	0.14122614021525837	0.13296069453529166	0.1377772492121068	0.1367069037283701	0.1417613129571267	0.09865017541773205	0.09074151156567759	0.09508235713860974	0.08913599334007255	0.09436879348278528	0.09264434798120949	0.0	0.08860082059820419	0.09300112980912172	0.1320092763275257	0.09906642088362966	0.13087946720580365	0.1278468216685497	0.10203960278289825	0.0915740024974728	0.08794672058036511	0.09151453885948742	0.131414639947672	0.0919902479633704	0.10114764821311768	0.09407147529285842	0.09555806624249272	0.0919902479633704	0.09829339358981982	0.09086043884164834	0.09353630255099007	0.0917523934114289	0.09312005708509247	0.09989891181542487	0.10281263007670809	0.10079086638520544	0.09805553903787834	0.09900695724564429	0.09300112980912172	0.0953796753285366	0.09258488434322412	0.09294166617113635	0.13973954926562407	0.12725218528869597	0.08544924778497949	0.09139561158351668
"H_st_85970_arsu"	0.1547243860379378	0.15204852232859606	0.1330796218112624	0.18879705060355592	0.09680680264018553	0.09502289350062437	0.08931438425402866	0.13843134922994588	0.09532021169055123	0.1343878218469406	0.1303442944639353	0.13492299458880894	0.13367425819111614	0.1312362490337159	0.13527977641672118	0.12749003984063745	0.12838199441041803	0.13194981268954034	0.1327228399833502	0.09829339358981982	0.09002794790985312	0.09853124814176131	0.08806564785633585	0.09734197538205387	0.09276327525718023	0.08860082059820419	0.0	0.09514182077659511	0.13093893084378902	0.10406136647440091	0.1329012308973063	0.1271332580127252	0.1032288755426057	0.09680680264018553	0.0860438841648332	0.09270381161919486	0.1327228399833502	0.09734197538205387	0.09757982993399536	0.09680680264018553	0.09757982993399536	0.09698519355414165	0.10019623000535173	0.09763929357198073	0.08961170244395553	0.09413093893084379	0.0953796753285366	0.10358565737051793	0.10138550276505917	0.10257477552476661	0.09972052090146875	0.10150443004102991	0.0983528572278052	0.09514182077659511	0.09543913896652197	0.09769875720996611	0.14045311292144855	0.12820360349646193	0.08723315692454064	0.09270381161919486
"H_st_86405_suta"	0.15424867693405483	0.1521674496045668	0.13355533091514538	0.18320746863293097	0.09597431170839033	0.09526074805256586	0.09490396622465362	0.14259380388892193	0.09484450258666825	0.13914491288577036	0.13700422191829695	0.13599334007254563	0.13724207647023845	0.13599334007254563	0.138609740143902	0.13260391270737945	0.1358744127965749	0.1364690491764286	0.1379556401260629	0.0947255753106975	0.08895760242611643	0.09246595706725337	0.09341737527501932	0.09805553903787834	0.09204971160135578	0.09300112980912172	0.09514182077659511	0.0	0.13450674912291133	0.09371469346494618	0.13516084914075044	0.1278468216685497	0.09859071177974668	0.09347683891300469	0.09139561158351668	0.09103882975560444	0.13414996729499912	0.09496342986263899	0.0957959207944342	0.09597431170839033	0.09888802996967354	0.09258488434322412	0.09972052090146875	0.0932389843610632	0.0930605934471071	0.09163346613545817	0.09549860260450735	0.09989891181542487	0.10150443004102991	0.09865017541773205	0.09508235713860974	0.10031515728132247	0.09680680264018553	0.09264434798120949	0.08984955699589701	0.09555806624249272	0.14080989474936076	0.12927394898019862	0.09115775703157519	0.08925492061604329
"H_st_A11597_pa"	0.16590354997918771	0.16477374085746566	0.13260391270737945	0.20235476006422073	0.12820360349646193	0.13724207647023845	0.13058214901587678	0.1349824582267943	0.13278230362133556	0.13153356722364273	0.1349824582267943	0.13718261283225308	0.13771778557412143	0.1377772492121068	0.13432835820895522	0.13129571267170126	0.1358744127965749	0.12873877623833027	0.13664744009038474	0.13076053992983291	0.13022536718796457	0.1305226853778914	0.1318308854135696	0.1299280489980377	0.136528512814414	0.1320092763275257	0.13093893084378902	0.13450674912291133	0.0	0.13414996729499912	0.061663792590830706	0.06600463816376285	0.13843134922994588	0.1316524944996135	0.13064161265386218	0.13028483082594994	0.07171314741035857	0.13563655824463342	0.13599334007254563	0.13082000356781828	0.13516084914075044	0.13635012190045787	0.13753939466016532	0.13414996729499912	0.13040375810192067	0.13194981268954034	0.1316524944996135	0.13664744009038474	0.13266337634536482	0.13623119462448713	0.13765832193613606	0.13111732175774513	0.13510138550276507	0.12856038532437414	0.128857703514301	0.14027472200749241	0.08087054766010585	0.0720699292382708	0.13242552179342332	0.1315930308616281
"H_st_A14546_suta"	0.15734078610929417	0.15632990426354285	0.13058214901587678	0.18748885056787773	0.09966105726348339	0.10132603912707379	0.09799607539989297	0.13593387643456026	0.10388297556044479	0.1333174763632039	0.13545816733067728	0.13635012190045787	0.13617173098650176	0.13527977641672118	0.1331390854492478	0.13355533091514538	0.13516084914075044	0.1315930308616281	0.13771778557412143	0.09413093893084379	0.09264434798120949	0.09282273889516561	0.10007730272938098	0.0979366117619076	0.0994232027115419	0.09906642088362966	0.10406136647440091	0.09371469346494618	0.13414996729499912	0.0	0.13349586727716	0.1343878218469406	0.0945471843967414	0.09264434798120949	0.10305048462864957	0.09543913896652197	0.13855027650591664	0.09710412083011238	0.10554795742403521	0.09799607539989297	0.10400190283641553	0.09948266634952727	0.10459653921626925	0.10346673009454718	0.09722304810608313	0.09746090265802462	0.09799607539989297	0.10881845751323066	0.10507224832015223	0.10756972111553785	0.10495332104418148	0.10079086638520544	0.10144496640304454	0.0875304751144675	0.09270381161919486	0.09757982993399536	0.13997740381756557	0.13510138550276507	0.0917523934114289	0.09020633882380924
"H_st_A15208_pa"	0.16727121365285127	0.16566569542724624	0.13111732175774513	0.20039246001070346	0.12850092168638877	0.13789617648807753	0.13242552179342332	0.1331390854492478	0.13296069453529166	0.12814413985847653	0.13420943093298449	0.13664744009038474	0.13575548552060415	0.13581494915858952	0.13343640363917464	0.13171195813759887	0.13557709460664805	0.1284414580484034	0.13349586727716	0.13343640363917464	0.1305226853778914	0.13058214901587678	0.13414996729499912	0.13129571267170126	0.13813403104001903	0.13087946720580365	0.1329012308973063	0.13516084914075044	0.061663792590830706	0.13349586727716	0.0	0.06416126538621633	0.13682583100434084	0.1301659035499792	0.13129571267170126	0.13189034905155497	0.0697508473568413	0.13700422191829695	0.13843134922994588	0.13087946720580365	0.1352203127787358	0.13676636736635547	0.13962062198965333	0.13575548552060415	0.13391211274305762	0.13022536718796457	0.13147410358565736	0.13658797645239937	0.13343640363917464	0.13700422191829695	0.1373610037462092	0.13212820360349647	0.13468514003686746	0.12909555806624248	0.1303442944639353	0.1424748766129512	0.08045430219420824	0.0724861747041684	0.13212820360349647	0.13343640363917464
"H_st_A15210_pa"	0.16293036807991912	0.16132484985431408	0.1301064399119938	0.19593268716180057	0.12879823987631564	0.13117678539573052	0.12749003984063745	0.13426889457096985	0.12754950347862282	0.1301064399119938	0.1271332580127252	0.13147410358565736	0.12998751263602307	0.1299280489980377	0.13266337634536482	0.12451685794136885	0.12743057620265208	0.12517095795920793	0.12927394898019862	0.13135517630968663	0.12725218528869597	0.1329012308973063	0.1301659035499792	0.13040375810192067	0.131414639947672	0.1278468216685497	0.1271332580127252	0.1278468216685497	0.06600463816376285	0.1343878218469406	0.06416126538621633	0.0	0.13700422191829695	0.13093893084378902	0.1252898852351787	0.12790628530653506	0.06529107450793839	0.1305226853778914	0.13254444906939405	0.1286793126003449	0.1299280489980377	0.13349586727716	0.13278230362133556	0.13189034905155497	0.128857703514301	0.12766843075459355	0.1330796218112624	0.13058214901587678	0.13337694000118927	0.13325801272521853	0.13361479455313077	0.13194981268954034	0.12986858536005233	0.1286793126003449	0.12683593982279837	0.13575548552060415	0.0805137658321936	0.06576678361182137	0.12647915799488613	0.12719272165071058
"H_st_A16571_pa"	0.165308913599334	0.16429803175358268	0.1392638401617411	0.19676517809359576	0.0983528572278052	0.10489385740619611	0.10120711185110305	0.14675625854789795	0.10471546649223999	0.14318844026877564	0.14639947671998574	0.148837485877386	0.14865909496342986	0.14598323125408813	0.1445561039424392	0.14342629482071714	0.14598323125408813	0.14241541297496582	0.14949158589522507	0.09769875720996611	0.09395254801688767	0.0938930843789023	0.10305048462864957	0.10114764821311768	0.10192067550692752	0.10203960278289825	0.1032288755426057	0.09859071177974668	0.13843134922994588	0.0945471843967414	0.13682583100434084	0.13700422191829695	0.0	0.09787714812392222	0.10055301183326396	0.0979366117619076	0.14271273116489266	0.10102872093714693	0.10840221204733305	0.1002556936433371	0.1066183029077719	0.1017422845929714	0.10780757566747934	0.10013676636736636	0.09805553903787834	0.10079086638520544	0.1002556936433371	0.11393233037997265	0.10721293928762561	0.10804543021942083	0.10483439376821074	0.10768864839150859	0.1051317119581376	0.09097936611761907	0.09757982993399536	0.09912588452161503	0.1473508949277517	0.1392638401617411	0.09460664803472676	0.09924481179758578
"H_st_A272_arsu"	0.15805434976511862	0.15549741333174763	0.13058214901587678	0.1901052506392341	0.08860082059820419	0.09502289350062437	0.08895760242611643	0.1373610037462092	0.09555806624249272	0.13367425819111614	0.1379556401260629	0.13825295831598977	0.13866920378188738	0.1367069037283701	0.13361479455313077	0.13367425819111614	0.13516084914075044	0.13337694000118927	0.13914491288577036	0.08973062971992626	0.08931438425402866	0.09210917523934115	0.09210917523934115	0.09044419337575073	0.09121722066956056	0.0915740024974728	0.09680680264018553	0.09347683891300469	0.1316524944996135	0.09264434798120949	0.1301659035499792	0.13093893084378902	0.09787714812392222	0.0	0.08794672058036511	0.09317952072307784	0.13486353095082357	0.0987691026937028	0.10162335731700066	0.09038472973776536	0.09734197538205387	0.09246595706725337	0.10150443004102991	0.09359576618897544	0.09317952072307784	0.09127668430754593	0.0932389843610632	0.10263423916275198	0.09436879348278528	0.10459653921626925	0.099601593625498	0.09460664803472676	0.09561752988047809	0.08848189332223345	0.09436879348278528	0.0987691026937028	0.13962062198965333	0.13260391270737945	0.09210917523934115	0.09329844799904859
"H_st_A273_arsu"	0.1537135041921865	0.15234584051852293	0.13194981268954034	0.18386156865077005	0.09210917523934115	0.09246595706725337	0.08758993875245287	0.1409882856633169	0.09193078432538503	0.13504192186477967	0.13361479455313077	0.13569602188261878	0.1367069037283701	0.13177142177558424	0.13581494915858952	0.1318308854135696	0.1327228399833502	0.13260391270737945	0.13563655824463342	0.09787714812392222	0.09080097520366295	0.09716358446809775	0.08574656597490635	0.0945471843967414	0.0890170660641018	0.08794672058036511	0.0860438841648332	0.09139561158351668	0.13064161265386218	0.10305048462864957	0.13129571267170126	0.1252898852351787	0.10055301183326396	0.08794672058036511	0.0	0.09097936611761907	0.13206873996551108	0.09561752988047809	0.09478503894868288	0.09401201165487305	0.09621216626033181	0.09312005708509247	0.092406493429268	0.09222810251531188	0.09312005708509247	0.09264434798120949	0.09329844799904859	0.10209906642088364	0.10192067550692752	0.1002556936433371	0.09430932984479991	0.10501278468216685	0.09294166617113635	0.09294166617113635	0.09359576618897544	0.09573645715644884	0.13872866741987275	0.12671701254682763	0.09145507522150205	0.09561752988047809
"H_st_A4899_suta"	0.15252423143247903	0.15246476779449367	0.1337337218291015	0.18600225961824343	0.09353630255099007	0.09639055717428792	0.09329844799904859	0.13920437652375572	0.09561752988047809	0.13551763096866265	0.1329012308973063	0.13426889457096985	0.13468514003686746	0.13189034905155497	0.1349824582267943	0.12873877623833027	0.13403104001902835	0.1327228399833502	0.1329012308973063	0.09371469346494618	0.08866028423618957	0.09216863887732651	0.0894333115299994	0.09312005708509247	0.09532021169055123	0.09151453885948742	0.09270381161919486	0.09103882975560444	0.13028483082594994	0.09543913896652197	0.13189034905155497	0.12790628530653506	0.0979366117619076	0.09317952072307784	0.09097936611761907	0.0	0.12921448534221325	0.09216863887732651	0.09633109353630255	0.08949277516798478	0.09300112980912172	0.08979009335791163	0.09775822084795148	0.09436879348278528	0.09145507522150205	0.08919545697805792	0.09353630255099007	0.0968662662781709	0.09573645715644884	0.09740143902003924	0.09787714812392222	0.09609323898436106	0.09163346613545817	0.09127668430754593	0.09276327525718023	0.09383362074091693	0.14063150383540465	0.12814413985847653	0.08764940239043825	0.08788725694237974
"H_st_A7597_pa"	0.1647142772194803	0.16477374085746566	0.13510138550276507	0.20318725099601595	0.13343640363917464	0.1375988582981507	0.13177142177558424	0.13902598560979962	0.13361479455313077	0.13486353095082357	0.13379318546708688	0.13527977641672118	0.13450674912291133	0.13325801272521853	0.13849081286793127	0.1303442944639353	0.13385264910507225	0.13206873996551108	0.13284176725932093	0.13730154010822382	0.1333174763632039	0.13753939466016532	0.13635012190045787	0.13575548552060415	0.13676636736635547	0.131414639947672	0.1327228399833502	0.13414996729499912	0.07171314741035857	0.13855027650591664	0.0697508473568413	0.06529107450793839	0.14271273116489266	0.13486353095082357	0.13206873996551108	0.12921448534221325	0.0	0.1331390854492478	0.13813403104001903	0.13403104001902835	0.13302015817327703	0.13635012190045787	0.13753939466016532	0.13355533091514538	0.13111732175774513	0.13040375810192067	0.13890705833382885	0.13581494915858952	0.13730154010822382	0.13456621276089673	0.13658797645239937	0.13682583100434084	0.13189034905155497	0.1352203127787358	0.13194981268954034	0.13932330379972646	0.08253552952369626	0.06755069275138254	0.13302015817327703	0.1329012308973063
"H_st_A9955_pa"	0.15525955877980616	0.15329725872628888	0.13849081286793127	0.18849973241362908	0.09972052090146875	0.09924481179758578	0.09769875720996611	0.14384254028661472	0.10203960278289825	0.14170184931914134	0.13932330379972646	0.1400963310935363	0.1409882856633169	0.13807456740203367	0.14104774930130226	0.1353987036926919	0.13843134922994588	0.1379556401260629	0.13991794017958017	0.1002556936433371	0.09210917523934115	0.09621216626033181	0.10001783909139561	0.09859071177974668	0.09639055717428792	0.0919902479633704	0.09734197538205387	0.09496342986263899	0.13563655824463342	0.09710412083011238	0.13700422191829695	0.1305226853778914	0.10102872093714693	0.0987691026937028	0.09561752988047809	0.09216863887732651	0.1331390854492478	0.0	0.09977998453945412	0.09829339358981982	0.09740143902003924	0.09442825712077065	0.1010881845751323	0.09769875720996611	0.09419040256882916	0.09419040256882916	0.10198013914491288	0.10459653921626925	0.10465600285425462	0.10394243919843016	0.10049354819527859	0.10441814830231314	0.09555806624249272	0.09710412083011238	0.09204971160135578	0.09395254801688767	0.14384254028661472	0.1286198489623595	0.08955223880597014	0.08848189332223345
"H_st_J364_roar"	0.15930308616281144	0.15841113159303086	0.13896652197181422	0.1964678599036689	0.099601593625498	0.10316941190462033	0.09722304810608313	0.14277219480287803	0.10073140274722008	0.13884759469584348	0.13730154010822382	0.13831242195397514	0.13872866741987275	0.13724207647023845	0.1392638401617411	0.13551763096866265	0.13676636736635547	0.14033418564547778	0.14015579473152168	0.10263423916275198	0.09508235713860974	0.09918534815960041	0.09823392995183446	0.1051317119581376	0.10031515728132247	0.10114764821311768	0.09757982993399536	0.0957959207944342	0.13599334007254563	0.10554795742403521	0.13843134922994588	0.13254444906939405	0.10840221204733305	0.10162335731700066	0.09478503894868288	0.09633109353630255	0.13813403104001903	0.09977998453945412	0.0	0.08283284771362312	0.08205982041981329	0.08741154783849676	0.08324909317952073	0.09413093893084379	0.0932389843610632	0.09442825712077065	0.10162335731700066	0.08093001129809121	0.0875304751144675	0.08705476601058453	0.08289231135160849	0.08657905690670155	0.08069215674614973	0.10114764821311768	0.10394243919843016	0.10085033002319081	0.1439614675625855	0.13456621276089673	0.09656894808824404	0.10096925729916156
"H_st_J368_roar"	0.15650829517749895	0.15585419515965987	0.12641969435690076	0.1903431051911756	0.09204971160135578	0.09763929357198073	0.09335791163703396	0.13414996729499912	0.09829339358981982	0.12963073080811083	0.1327228399833502	0.13527977641672118	0.13426889457096985	0.13171195813759887	0.13004697627400844	0.13022536718796457	0.13218766724148184	0.1280252125825058	0.13403104001902835	0.09258488434322412	0.09109829339358982	0.09555806624249272	0.09436879348278528	0.09734197538205387	0.0945471843967414	0.09407147529285842	0.09680680264018553	0.09597431170839033	0.13082000356781828	0.09799607539989297	0.13087946720580365	0.1286793126003449	0.1002556936433371	0.09038472973776536	0.09401201165487305	0.08949277516798478	0.13403104001902835	0.09829339358981982	0.08283284771362312	0.0	0.08283284771362312	0.08176250222988643	0.08544924778497949	0.09740143902003924	0.09532021169055123	0.09222810251531188	0.09419040256882916	0.09014687518582387	0.08342748409347683	0.08437890230124279	0.08081108402212048	0.08402212047333056	0.08313016590354998	0.0932389843610632	0.09698519355414165	0.10269370280073735	0.13902598560979962	0.13070107629184755	0.09329844799904859	0.09817446631384909
"H_st_J370_roar"	0.15204852232859606	0.15163227686269845	0.13682583100434084	0.18742938692989236	0.0947255753106975	0.1009097936611762	0.09317952072307784	0.14217755842302432	0.10013676636736636	0.13920437652375572	0.13635012190045787	0.13605280371053102	0.13742046738419456	0.1371231491942677	0.13938276743771183	0.13432835820895522	0.1373610037462092	0.13890705833382885	0.13979901290360944	0.09954212998751263	0.09317952072307784	0.1010881845751323	0.09740143902003924	0.09954212998751263	0.09627162989831718	0.09555806624249272	0.09757982993399536	0.09888802996967354	0.13516084914075044	0.10400190283641553	0.1352203127787358	0.1299280489980377	0.1066183029077719	0.09734197538205387	0.09621216626033181	0.09300112980912172	0.13302015817327703	0.09740143902003924	0.08205982041981329	0.08283284771362312	0.0	0.08717369328655528	0.08241660224772551	0.09936373907355651	0.09585538443241957	0.09395254801688767	0.10031515728132247	0.08211928405779866	0.08657905690670155	0.08467622049116964	0.07908663852054469	0.08622227507878932	0.08283284771362312	0.09674733900220016	0.10013676636736636	0.10001783909139561	0.1434857584587025	0.13218766724148184	0.09633109353630255	0.09514182077659511
"H_st_J374_roar"	0.15930308616281144	0.15722185883332343	0.1367069037283701	0.19040256882916096	0.09127668430754593	0.09722304810608313	0.09424986620681454	0.14241541297496582	0.0981150026758637	0.13789617648807753	0.13623119462448713	0.13843134922994588	0.13753939466016532	0.1352203127787358	0.13843134922994588	0.13361479455313077	0.13474460367485283	0.13771778557412143	0.1396800856276387	0.09407147529285842	0.08699530237259916	0.09383362074091693	0.09502289350062437	0.09752036629600999	0.09282273889516561	0.0919902479633704	0.09698519355414165	0.09258488434322412	0.13635012190045787	0.09948266634952727	0.13676636736635547	0.13349586727716	0.1017422845929714	0.09246595706725337	0.09312005708509247	0.08979009335791163	0.13635012190045787	0.09442825712077065	0.08741154783849676	0.08176250222988643	0.08717369328655528	0.0	0.08860082059820419	0.0938930843789023	0.09062258428970685	0.08919545697805792	0.09555806624249272	0.09056312065172147	0.08990902063388238	0.08646012963073081	0.08622227507878932	0.08871974787417494	0.08473568412915503	0.0957959207944342	0.09763929357198073	0.09752036629600999	0.148361776773503	0.13504192186477967	0.08979009335791163	0.09466611167271213
"H_st_J408_roar"	0.15775703157519178	0.15615151334958674	0.13789617648807753	0.1915918415888684	0.09769875720996611	0.10114764821311768	0.09829339358981982	0.1445561039424392	0.10085033002319081	0.13991794017958017	0.13813403104001903	0.1392638401617411	0.13813403104001903	0.13664744009038474	0.14057204019741928	0.13599334007254563	0.13843134922994588	0.13902598560979962	0.139085449247785	0.1051317119581376	0.09413093893084379	0.10441814830231314	0.09490396622465362	0.10227745733483974	0.09710412083011238	0.09829339358981982	0.10019623000535173	0.09972052090146875	0.13753939466016532	0.10459653921626925	0.13962062198965333	0.13278230362133556	0.10780757566747934	0.10150443004102991	0.092406493429268	0.09775822084795148	0.13753939466016532	0.1010881845751323	0.08324909317952073	0.08544924778497949	0.08241660224772551	0.08860082059820419	0.0	0.10138550276505917	0.09787714812392222	0.10096925729916156	0.10043408455729322	0.08961170244395553	0.09002794790985312	0.08646012963073081	0.08015698400428138	0.08990902063388238	0.08081108402212048	0.09948266634952727	0.10227745733483974	0.10382351192245942	0.14693464946185408	0.13302015817327703	0.09621216626033181	0.09882856633168817
"H_st_J525_arsu"	0.15900576797288457	0.15811381340310401	0.13771778557412143	0.19081881429505856	0.09680680264018553	0.09668787536421478	0.09133614794553131	0.145804840340132	0.09270381161919486	0.13973954926562407	0.13843134922994588	0.138609740143902	0.1392638401617411	0.1367069037283701	0.14086935838734613	0.13284176725932093	0.13623119462448713	0.13991794017958017	0.13890705833382885	0.09674733900220016	0.08955223880597014	0.09567699351846345	0.09365522982696081	0.09639055717428792	0.09502289350062437	0.09086043884164834	0.09763929357198073	0.0932389843610632	0.13414996729499912	0.10346673009454718	0.13575548552060415	0.13189034905155497	0.10013676636736636	0.09359576618897544	0.09222810251531188	0.09436879348278528	0.13355533091514538	0.09769875720996611	0.09413093893084379	0.09740143902003924	0.09936373907355651	0.0938930843789023	0.10138550276505917	0.0	0.04929535588987334	0.05333888327287863	0.09870963905571743	0.1029910209906642	0.10245584824879586	0.10209906642088364	0.09746090265802462	0.10471546649223999	0.09573645715644884	0.10156389367901528	0.09520128441458048	0.09924481179758578	0.14354522209668788	0.1322471308794672	0.09282273889516561	0.09841232086579058
"H_st_J530_arsu"	0.15478384967592318	0.15401082238211333	0.13076053992983291	0.1888565142415413	0.09222810251531188	0.09484450258666825	0.08866028423618957	0.14051257655943392	0.09312005708509247	0.1331390854492478	0.13278230362133556	0.13284176725932093	0.13266337634536482	0.13105785811975976	0.13533924005470654	0.12814413985847653	0.13022536718796457	0.1330796218112624	0.1331390854492478	0.09573645715644884	0.08675744782065767	0.09312005708509247	0.09264434798120949	0.09585538443241957	0.09068204792769222	0.09353630255099007	0.08961170244395553	0.0930605934471071	0.13040375810192067	0.09722304810608313	0.13391211274305762	0.128857703514301	0.09805553903787834	0.09317952072307784	0.09312005708509247	0.09145507522150205	0.13111732175774513	0.09419040256882916	0.0932389843610632	0.09532021169055123	0.09585538443241957	0.09062258428970685	0.09787714812392222	0.04929535588987334	0.0	0.046976274008443834	0.09329844799904859	0.09924481179758578	0.09859071177974668	0.10203960278289825	0.09859071177974668	0.10049354819527859	0.0947255753106975	0.09710412083011238	0.09181185704941429	0.09704465719212702	0.1415829220431706	0.12933341261818398	0.08657905690670155	0.09490396622465362
"H_st_J536_arsu"	0.15442706784801094	0.15377296783017186	0.12850092168638877	0.1883808051376583	0.0919902479633704	0.0968662662781709	0.08877921151216031	0.13492299458880894	0.09169292977344354	0.1315930308616281	0.12921448534221325	0.13105785811975976	0.1301659035499792	0.1295118035321401	0.13236605815543795	0.12671701254682763	0.12998751263602307	0.1297496580840816	0.1312362490337159	0.09288220253315098	0.08758993875245287	0.09312005708509247	0.09585538443241957	0.09621216626033181	0.09151453885948742	0.0917523934114289	0.09413093893084379	0.09163346613545817	0.13194981268954034	0.09746090265802462	0.13022536718796457	0.12766843075459355	0.10079086638520544	0.09127668430754593	0.09264434798120949	0.08919545697805792	0.13040375810192067	0.09419040256882916	0.09442825712077065	0.09222810251531188	0.09395254801688767	0.08919545697805792	0.10096925729916156	0.05333888327287863	0.046976274008443834	0.0	0.09341737527501932	0.09817446631384909	0.09989891181542487	0.10049354819527859	0.09740143902003924	0.09989891181542487	0.09377415710293156	0.09698519355414165	0.09193078432538503	0.09752036629600999	0.13932330379972646	0.12778735803056432	0.08907652970208717	0.09264434798120949
"H_st_J572_arsu"	0.1596004043527383	0.1589463043348992	0.1346256763988821	0.1876077778438485	0.09169292977344354	0.09704465719212702	0.09133614794553131	0.14104774930130226	0.09805553903787834	0.13771778557412143	0.1395016947136826	0.14051257655943392	0.1409288220253315	0.13956115835166796	0.13682583100434084	0.13747993102217992	0.1413450674912291	0.13516084914075044	0.1422370220610097	0.09615270262234643	0.09097936611761907	0.09234702979128263	0.09496342986263899	0.09448772075875603	0.09633109353630255	0.09312005708509247	0.0953796753285366	0.09549860260450735	0.1316524944996135	0.09799607539989297	0.13147410358565736	0.1330796218112624	0.1002556936433371	0.0932389843610632	0.09329844799904859	0.09353630255099007	0.13890705833382885	0.10198013914491288	0.10162335731700066	0.09419040256882916	0.10031515728132247	0.09555806624249272	0.10043408455729322	0.09870963905571743	0.09329844799904859	0.09341737527501932	0.0	0.10192067550692752	0.1009097936611762	0.10138550276505917	0.10412083011238628	0.09543913896652197	0.09918534815960041	0.09204971160135578	0.09781768448593685	0.10043408455729322	0.1400963310935363	0.13414996729499912	0.09698519355414165	0.09698519355414165
"H_st_J621_roar"	0.16055182256050426	0.16061128619848963	0.1381934946780044	0.18844026877564368	0.09847178450377594	0.10418029375037165	0.09609323898436106	0.14211809478503895	0.1044776119402985	0.14080989474936076	0.1395016947136826	0.14003686745555094	0.13973954926562407	0.13849081286793127	0.14003686745555094	0.13510138550276507	0.13884759469584348	0.138609740143902	0.141166676577273	0.10459653921626925	0.09300112980912172	0.10293155735267884	0.09639055717428792	0.10673723018374263	0.10180174823095677	0.09989891181542487	0.10358565737051793	0.09989891181542487	0.13664744009038474	0.10881845751323066	0.13658797645239937	0.13058214901587678	0.11393233037997265	0.10263423916275198	0.10209906642088364	0.0968662662781709	0.13581494915858952	0.10459653921626925	0.08093001129809121	0.09014687518582387	0.08211928405779866	0.09056312065172147	0.08961170244395553	0.1029910209906642	0.09924481179758578	0.09817446631384909	0.10192067550692752	0.0	0.08854135696021882	0.08782779330439436	0.08877921151216031	0.08996848427186775	0.08110840221204733	0.10073140274722008	0.10423975738835702	0.10507224832015223	0.14556698578819052	0.13319854908723316	0.09912588452161503	0.10019623000535173
"H_st_J664_roar"	0.16441695902955342	0.1615032407682702	0.13349586727716	0.19301896890051734	0.09496342986263899	0.1036451210085033	0.09698519355414165	0.1407504311113754	0.10453707557828389	0.1358744127965749	0.13706368555628234	0.13807456740203367	0.139085449247785	0.13640958553844323	0.1362906582624725	0.1353987036926919	0.13593387643456026	0.13581494915858952	0.14051257655943392	0.0972825117440685	0.09413093893084379	0.10132603912707379	0.09989891181542487	0.09787714812392222	0.10269370280073735	0.10281263007670809	0.10138550276505917	0.10150443004102991	0.13266337634536482	0.10507224832015223	0.13343640363917464	0.13337694000118927	0.10721293928762561	0.09436879348278528	0.10192067550692752	0.09573645715644884	0.13730154010822382	0.10465600285425462	0.0875304751144675	0.08342748409347683	0.08657905690670155	0.08990902063388238	0.09002794790985312	0.10245584824879586	0.09859071177974668	0.09989891181542487	0.1009097936611762	0.08854135696021882	0.0	0.0875304751144675	0.08871974787417494	0.07896771124457394	0.08307070226556461	0.09520128441458048	0.10370458464648867	0.10643991199381578	0.14003686745555094	0.13349586727716	0.09847178450377594	0.10132603912707379
