,0,1
M_ru_77750_suta,-216.97055,-128.17833
M_ru_78182_suta,-215.70818,-70.893936
M_ru_80819_arsu,-322.99686,-110.20805
M_ru_81347_arsu,-383.4678,-98.93603
M_ru_85426_arsu,-252.94858,-30.615257
M_ru_85919_suta,-379.59778,-14.100101
M_ru_A10311_pu,233.38799,82.04586
M_ru_A10329_pu,265.4173,87.201996
M_ru_A11834_suta,-337.2804,-161.44107
M_ru_A1380_pu,254.80267,52.195305
M_ru_A15176_suta,-289.5282,-55.193172
M_ru_A16195_pa,-33.299316,380.5125
M_ru_A207_jigu,2215.2483,71.39445
M_ru_A2741_pu,283.31482,119.63501
M_ru_A436_pu,299.66354,82.232506
M_ru_A440_pu,245.96022,123.06809
M_ru_A474_ma,128.45305,-57.85706
M_ru_A5487_suta,-271.42224,-121.78373
M_ru_A7875_In,199.32585,-310.82733
M_ru_A9235_pa,33.869102,372.5994
M_ru_A9903_pa,-279.27875,-157.38304
M_ru_J265_ma,128.20673,-23.361488
M_ru_J640_roar,-137.29501,13.422515
M_ru_J676_roar,-113.65159,22.442448
M_ru_T10184_suta,-289.509,30.154593
M_ru_T11079_pa,-1.0163099,360.14322
M_ru_T11238_pa,-9.470144,330.25525
M_ru_T11780_suta,-260.10373,-75.702614
M_ru_T12541_pa,-77.832596,347.2753
M_ru_T13253_ma,163.91765,-46.955963
M_ru_T14456_In,128.07278,-315.8673
M_ru_T14532_suta,-292.35492,-84.9262
M_ru_T14622_suta,-334.6865,-57.894356
M_ru_T1649_pa,-30.886646,296.89868
M_ru_T16553_pa,-40.262486,332.73242
M_ru_T19782_pa,-82.369675,285.66116
M_ru_T23245_In,181.06375,-277.8251
M_ru_T23246_In,144.07616,-277.5726
M_ru_T23416_In,162.95627,-311.2218
M_ru_T23478_In,158.7154,-343.95294
M_ru_T3164_ma,-919.66235,-9.952954
M_ru_T3228_jigu,240.33829,-71.90875
M_ru_T368_ma,-66.225655,-16.857054
M_ru_T381_ma,-97.213585,-46.99636
M_ru_T476_ma,-57.922348,-60.531105
M_ru_T494_ma,-64.37216,-84.5963
M_ru_T6500_pa,7.065115,283.5693
M_ru_T6577_pa,43.503345,325.0849
M_ru_T753_suta,-310.96472,-23.663195
M_ru_T7634_jigu,269.13437,-60.35731
