,0,1
M_ru_77750_suta,68.68334,-258.4033
M_ru_78182_suta,19.46379,-257.78265
M_ru_80819_arsu,121.553116,-291.16202
M_ru_81347_arsu,244.83844,-306.83615
M_ru_85426_arsu,171.35194,-182.4086
M_ru_85919_suta,91.29958,-334.1155
M_ru_A10311_pu,187.54677,195.51913
M_ru_A10329_pu,-3195.287,-821.85956
M_ru_A11834_suta,99.64858,-225.11476
M_ru_A1380_pu,246.75269,202.77563
M_ru_A15176_suta,216.82526,-234.24408
M_ru_A16195_pa,-117.46559,394.42123
M_ru_A207_jigu,166.93858,39.949078
M_ru_A2741_pu,205.41289,155.26395
M_ru_A436_pu,248.85004,139.13428
M_ru_A440_pu,4114.72,1529.0605
M_ru_A474_ma,3.5004916,55.146946
M_ru_A5487_suta,177.79164,-297.6948
M_ru_A7875_In,-299.64832,-52.869064
M_ru_A9235_pa,-73.71448,337.95804
M_ru_A9903_pa,135.45828,-259.79694
M_ru_J265_ma,39.46525,34.228893
M_ru_J640_roar,-54.077816,-154.3127
M_ru_J676_roar,-71.33185,-182.19429
M_ru_T10184_suta,178.43242,-375.50885
M_ru_T11079_pa,-115.24247,354.0661
M_ru_T11238_pa,-23.476145,312.99738
M_ru_T11780_suta,17.932343,-322.4536
M_ru_T12541_pa,-72.774635,260.87747
M_ru_T13253_ma,77.46412,58.62495
M_ru_T14456_In,-354.0463,-57.27802
M_ru_T14532_suta,155.58638,-229.2333
M_ru_T14622_suta,108.27333,-175.2527
M_ru_T1649_pa,-125.68047,309.55276
M_ru_T16553_pa,-157.81937,275.3192
M_ru_T19782_pa,-97.00534,214.04431
M_ru_T23245_In,-329.93542,-23.52863
M_ru_T23246_In,-372.63492,-7.8503823
M_ru_T23416_In,-290.54074,-0.9219301
M_ru_T23478_In,-331.17526,21.119446
M_ru_T3164_ma,39.79691,76.500145
M_ru_T3228_jigu,191.1863,6.2602806
M_ru_T368_ma,-119.67044,-220.30666
M_ru_T381_ma,-152.17088,-188.99284
M_ru_T476_ma,-372.51242,504.66608
M_ru_T494_ma,537.4113,-624.7722
M_ru_T6500_pa,-89.8623,295.3653
M_ru_T6577_pa,-175.18587,349.62485
M_ru_T753_suta,64.6953,-162.30377
M_ru_T7634_jigu,154.68591,2.465639
