,0,1
M_ru_77750_suta,-355.29205,-31.617104
M_ru_78182_suta,-182.09715,18.264553
M_ru_80819_arsu,-207.1822,-23.53709
M_ru_81347_arsu,-172.27254,-60.51294
M_ru_85426_arsu,-218.58092,11.422413
M_ru_85919_suta,-104.51116,-57.644054
M_ru_A10311_pu,160.30515,-193.31989
M_ru_A10329_pu,147.2706,-211.07123
M_ru_A11834_suta,-153.7917,-0.4788655
M_ru_A1380_pu,183.27588,-209.09584
M_ru_A15176_suta,-93.19761,-24.010857
M_ru_A16195_pa,18.02892,226.90662
M_ru_A207_jigu,106.749794,-126.01458
M_ru_A2741_pu,160.28094,-170.06985
M_ru_A436_pu,134.69058,-188.54437
M_ru_A440_pu,182.49156,-181.94478
M_ru_A474_ma,157.11581,-103.67346
M_ru_A5487_suta,56.97575,9.444914
M_ru_A7875_In,193.36794,38.500835
M_ru_A9235_pa,-35.95268,225.48273
M_ru_A9903_pa,-136.5878,-30.497051
M_ru_J265_ma,170.53384,-83.819595
M_ru_J640_roar,-134.63155,-98.170334
M_ru_J676_roar,-151.1361,-112.90122
M_ru_T10184_suta,-131.82538,34.47957
M_ru_T11079_pa,-10.756287,231.94487
M_ru_T11238_pa,-10.688744,257.2075
M_ru_T11780_suta,-92.42164,25.852182
M_ru_T12541_pa,11.995816,268.3276
M_ru_T13253_ma,137.11581,-93.99449
M_ru_T14456_In,226.75308,5.181076
M_ru_T14532_suta,-133.993,-49.297478
M_ru_T14622_suta,-126.70311,1.4340751
M_ru_T1649_pa,-10.454754,210.96823
M_ru_T16553_pa,-37.158802,262.89627
M_ru_T19782_pa,-14.502562,185.41495
M_ru_T23245_In,217.73805,48.270798
M_ru_T23246_In,240.26834,32.73275
M_ru_T23416_In,198.1697,7.470756
M_ru_T23478_In,214.84344,23.412277
M_ru_T3164_ma,150.26439,-74.87491
M_ru_T3228_jigu,84.23698,-115.902885
M_ru_T368_ma,-92.15335,-123.96185
M_ru_T381_ma,-73.33173,-114.33948
M_ru_T476_ma,-539.8478,-257.35043
M_ru_T494_ma,-59.294075,158.62762
M_ru_T6500_pa,10.573831,179.32214
M_ru_T6577_pa,-40.78123,199.51775
M_ru_T753_suta,-109.74595,-2.8555267
M_ru_T7634_jigu,102.85334,-106.01556
