,0,1
M_ru_77750_suta,-125.9334,48.078392
M_ru_78182_suta,-122.88402,61.412113
M_ru_80819_arsu,-117.19218,46.678566
M_ru_81347_arsu,-115.8885,55.31961
M_ru_85426_arsu,-123.26658,39.560036
M_ru_85919_suta,-103.43597,46.64497
M_ru_A10311_pu,326.33087,-418.73465
M_ru_A10329_pu,330.8704,-413.99017
M_ru_A11834_suta,-84.014885,51.449837
M_ru_A1380_pu,335.06592,-421.31378
M_ru_A15176_suta,-108.425125,35.016666
M_ru_A16195_pa,21.193455,645.8978
M_ru_A207_jigu,292.26807,-448.59467
M_ru_A2741_pu,320.16544,-417.46207
M_ru_A436_pu,327.79587,-407.94907
M_ru_A440_pu,316.6836,-410.8452
M_ru_A474_ma,275.64072,-479.0624
M_ru_A5487_suta,-105.04645,63.226883
M_ru_A7875_In,-336.39194,-281.8451
M_ru_A9235_pa,41.98181,637.16455
M_ru_A9903_pa,-108.21193,26.474455
M_ru_J265_ma,275.12595,-485.65967
M_ru_J640_roar,-182.131,79.99963
M_ru_J676_roar,-177.73746,76.516106
M_ru_T10184_suta,-105.80459,21.385752
M_ru_T11079_pa,20.971231,635.71954
M_ru_T11238_pa,34.230183,637.91284
M_ru_T11780_suta,-95.152916,40.590946
M_ru_T12541_pa,6.1401353,634.91754
M_ru_T13253_ma,281.16144,-475.49054
M_ru_T14456_In,-336.95102,-267.82175
M_ru_T14532_suta,-111.144104,47.21646
M_ru_T14622_suta,-90.7399,58.770332
M_ru_T1649_pa,31.047678,626.2589
M_ru_T16553_pa,14.789547,633.32733
M_ru_T19782_pa,26.487404,652.3469
M_ru_T23245_In,-343.1892,-271.41614
M_ru_T23246_In,-332.6472,-275.5598
M_ru_T23416_In,-330.81012,-267.20554
M_ru_T23478_In,-335.18637,-260.76865
M_ru_T3164_ma,281.9423,-483.55823
M_ru_T3228_jigu,299.90396,-452.18546
M_ru_T368_ma,-180.29291,101.55607
M_ru_T381_ma,-188.93057,98.65352
M_ru_T476_ma,-178.8881,93.43042
M_ru_T494_ma,-183.47496,91.332855
M_ru_T6500_pa,26.602009,637.674
M_ru_T6577_pa,18.942661,626.6644
M_ru_T753_suta,-93.71072,64.07926
M_ru_T7634_jigu,293.86664,-454.09064
