,0,1
M_ru_77750_suta,199.01044,-135.74037
M_ru_78182_suta,180.3924,-143.21368
M_ru_80819_arsu,173.8404,-145.02449
M_ru_81347_arsu,184.33052,-132.02632
M_ru_85426_arsu,177.74649,-157.34013
M_ru_85919_suta,186.64851,-150.30136
M_ru_A10311_pu,49.942448,354.3601
M_ru_A10329_pu,55.803246,359.13037
M_ru_A11834_suta,196.82726,-160.40291
M_ru_A1380_pu,54.068146,367.8684
M_ru_A15176_suta,189.32848,-156.09947
M_ru_A16195_pa,-487.35284,-12.638747
M_ru_A207_jigu,32.21433,332.91605
M_ru_A2741_pu,48.678555,361.46365
M_ru_A436_pu,42.579044,358.6782
M_ru_A440_pu,45.048874,367.30664
M_ru_A474_ma,17.754848,343.55707
M_ru_A5487_suta,199.80408,-146.34294
M_ru_A7875_In,81.089455,311.00903
M_ru_A9235_pa,-506.25525,-25.121302
M_ru_A9903_pa,184.12906,-163.98816
M_ru_J265_ma,18.71713,352.24176
M_ru_J640_roar,199.70883,-112.48738
M_ru_J676_roar,200.7794,-107.42416
M_ru_T10184_suta,201.39543,-171.2488
M_ru_T11079_pa,-487.46725,-23.733421
M_ru_T11238_pa,-503.25714,-18.687962
M_ru_T11780_suta,187.79077,-140.42264
M_ru_T12541_pa,-513.58624,-16.29257
M_ru_T13253_ma,23.921196,345.35596
M_ru_T14456_In,74.000336,298.60364
M_ru_T14532_suta,194.20163,-149.27191
M_ru_T14622_suta,188.6779,-176.33025
M_ru_T1649_pa,-496.37378,-4.10063
M_ru_T16553_pa,-497.45593,-23.662487
M_ru_T19782_pa,-498.30063,-12.995631
M_ru_T23245_In,86.876526,305.13702
M_ru_T23246_In,73.61395,307.2297
M_ru_T23416_In,82.147766,297.33517
M_ru_T23478_In,79.48487,303.45767
M_ru_T3164_ma,13.31002,348.77786
M_ru_T3228_jigu,38.977234,334.12396
M_ru_T368_ma,205.87898,-99.20047
M_ru_T381_ma,199.35092,-96.1973
M_ru_T476_ma,209.9101,-81.88087
M_ru_T494_ma,206.84938,-83.920555
M_ru_T6500_pa,-503.51926,-8.114788
M_ru_T6577_pa,-492.26416,-19.050388
M_ru_T753_suta,189.69736,-170.75658
M_ru_T7634_jigu,34.9096,338.88785
