,0,1
H_oc_A311_jigu,-314.64984,139.25992
H_oc_T15847_jigu,381.46082,-172.85991
H_oc_T355_jigu,167.91463,-41.35697
H_pe_A24346_pu,-96.74608,-72.70606
H_ro_A409_ma,-105.10697,27.336142
H_ro_A410_ma,-18.401373,-49.762794
H_ro_A521_ma,21.518625,-53.4071
H_ro_A547_ma,196.96416,-27.70927
H_ro_A551_ma,-28.290598,-60.029255
H_ro_J213_ma,185.26006,-20.080458
H_ro_J305_ma,209.03186,-44.642822
H_ro_J508_ma,201.6527,-54.969765
H_ro_J774_ma,217.83635,-68.62063
H_ro_J775_ma,216.83904,-57.18035
H_ro_J796_ma,184.55934,-31.722628
H_ro_T1842_ma,179.81381,-72.817764
H_ro_T366_ma,190.37054,-62.672318
H_ro_T385_ma,177.32967,-47.288235
H_ro_T471_ma,196.68889,-71.39996
H_st_77860_arsu,-69.97657,18.24865
H_st_78249_arsu,-63.14054,-38.08607
H_st_80727_arsu,-62.984295,-12.423876
H_st_80800_arsu,-5.9305744,-50.623123
H_st_81143_arsu,-97.19414,17.541775
H_st_81279_suta,2.085623,-38.48309
H_st_85680_arsu,-18.69957,-35.11846
H_st_85970_arsu,-9.915783,-72.10659
H_st_86405_suta,-77.72145,-60.218388
H_st_A11597_pa,-178.3927,70.60308
H_st_A14546_suta,-77.107735,6.172296
H_st_A15208_pa,-159.34775,81.845764
H_st_A15210_pa,-164.34082,69.68707
H_st_A16571_pa,-83.64109,-18.804464
H_st_A272_arsu,-91.073425,32.06291
H_st_A273_arsu,5.290754,-56.89191
H_st_A4899_suta,-77.06689,-69.7742
H_st_A7597_pa,-171.23547,80.2847
H_st_A9955_pa,-89.554924,-45.9549
H_st_J364_roar,36.961243,126.21498
H_st_J368_roar,65.00058,107.7823
H_st_J370_roar,40.906105,140.67418
H_st_J374_roar,51.2081,112.62905
H_st_J408_roar,52.26571,129.40898
H_st_J525_arsu,27.604387,-77.63268
H_st_J530_arsu,16.685528,-74.55482
H_st_J536_arsu,19.551537,-85.879715
H_st_J572_arsu,-109.916115,11.175363
H_st_J621_roar,38.640285,110.98798
H_st_J664_roar,79.36757,112.14858
H_st_J665_roar,61.563427,122.59831
H_st_J711_roar,46.742558,97.903656
H_st_J762_roar,74.603195,96.400055
H_st_J765_roar,60.62546,142.67209
H_st_T10207_suta,-89.50178,5.633646
H_st_T11900_suta,-62.47529,-58.041264
H_st_T12194_suta,-59.322163,-71.12641
H_st_T16744_pa,-169.89809,92.695656
H_st_T17858_pa,-40.16266,-40.090515
H_st_T24564_suta,-74.22449,-46.417397
H_st_T7114_suta,-132.26898,-50.984657
