,0,1
H_oc_A311_jigu,597.8549,-8813.972
H_oc_T15847_jigu,453.71463,9365.165
H_oc_T355_jigu,424.68808,-163.5427
H_pe_A24346_pu,-84.94999,112.283844
H_ro_A409_ma,82.172386,-118.55319
H_ro_A410_ma,-86.99595,-99.76059
H_ro_A521_ma,-69.56436,-269.44843
H_ro_A547_ma,362.4334,-142.97575
H_ro_A551_ma,-134.22844,-67.2078
H_ro_J213_ma,391.48474,-117.48733
H_ro_J305_ma,455.67303,-31.334896
H_ro_J508_ma,493.9305,-8.977954
H_ro_J774_ma,417.0237,-48.0871
H_ro_J775_ma,491.90518,-45.577877
H_ro_J796_ma,365.59967,-96.50478
H_ro_T1842_ma,535.3971,11.762211
H_ro_T366_ma,462.7941,60.134842
H_ro_T385_ma,451.12234,-139.93176
H_ro_T471_ma,453.074,19.047047
H_st_77860_arsu,-5.7115846,115.24818
H_st_78249_arsu,135.86842,113.66765
H_st_80727_arsu,38.05139,157.952
H_st_80800_arsu,-73.341835,-143.28795
H_st_81143_arsu,38.647686,-109.00485
H_st_81279_suta,-105.86542,677.402
H_st_85680_arsu,-84.82464,-39.419544
H_st_85970_arsu,-145.36816,-152.54396
H_st_86405_suta,59.536045,20.41154
H_st_A11597_pa,-159.5872,335.28354
H_st_A14546_suta,29.582888,80.08878
H_st_A15208_pa,-194.6753,351.12717
H_st_A15210_pa,-162.12584,382.84653
H_st_A16571_pa,-5.907821,53.96759
H_st_A272_arsu,17.979513,-62.041565
H_st_A273_arsu,-151.86835,-113.57661
H_st_A4899_suta,55.604855,54.122128
H_st_A7597_pa,-130.06783,368.1107
H_st_A9955_pa,190.57748,71.31671
H_st_J364_roar,-407.92242,33.09189
H_st_J368_roar,-416.49298,114.72265
H_st_J370_roar,-453.85156,11.406524
H_st_J374_roar,-443.25955,56.611286
H_st_J408_roar,-446.3737,-53.93899
H_st_J525_arsu,-489.78372,359.6918
H_st_J530_arsu,-3399.2356,2865.3635
H_st_J536_arsu,967.5625,-1455.798
H_st_J572_arsu,66.20602,-146.89151
H_st_J621_roar,-497.06836,26.922081
H_st_J664_roar,-438.00162,143.49774
H_st_J665_roar,-505.81323,69.105965
H_st_J711_roar,-412.69003,-15.483038
H_st_J762_roar,-405.9589,164.56339
H_st_J765_roar,-475.58197,-28.537214
H_st_T10207_suta,8.5493765,194.05164
H_st_T11900_suta,136.11652,9.7151985
H_st_T12194_suta,111.96132,50.902916
H_st_T16744_pa,-202.6957,391.93484
H_st_T17858_pa,-97.29217,6.1477695
H_st_T24564_suta,176.75267,37.470467
H_st_T7114_suta,76.6086,98.76696
