,0,1
H_oc_A311_jigu,5251.796,724.8076
H_oc_T15847_jigu,-5438.9775,-466.06247
H_oc_T355_jigu,370.02997,47.635063
H_pe_A24346_pu,-47.839188,20.768114
H_ro_A409_ma,-392.01468,209.38397
H_ro_A410_ma,-92.57363,192.26503
H_ro_A521_ma,-104.58221,160.9651
H_ro_A547_ma,399.2508,-28.605997
H_ro_A551_ma,-39.951546,153.52975
H_ro_J213_ma,418.4387,-62.406334
H_ro_J305_ma,309.31,-44.04609
H_ro_J508_ma,304.44272,-84.73433
H_ro_J774_ma,243.73773,-62.07059
H_ro_J775_ma,275.47955,-35.204315
H_ro_J796_ma,433.8711,-13.433756
H_ro_T1842_ma,247.56752,7.289883
H_ro_T366_ma,267.00836,-157.54863
H_ro_T385_ma,354.0797,6.3936815
H_ro_T471_ma,300.90588,-151.47672
H_st_77860_arsu,-390.5792,91.257904
H_st_78249_arsu,-189.08022,151.11024
H_st_80727_arsu,-361.2162,-71.20047
H_st_80800_arsu,-77.867355,234.9682
H_st_81143_arsu,-338.58087,147.5579
H_st_81279_suta,-52.966125,101.4915
H_st_85680_arsu,-167.54497,175.42953
H_st_85970_arsu,-147.17308,241.39865
H_st_86405_suta,-200.56473,-132.11703
H_st_A11597_pa,232.2247,327.02203
H_st_A14546_suta,-326.46194,-64.79139
H_st_A15208_pa,194.40987,343.02817
H_st_A15210_pa,214.16411,393.1272
H_st_A16571_pa,-274.20877,-145.4633
H_st_A272_arsu,-390.94467,142.93849
H_st_A273_arsu,-9.384239,230.94229
H_st_A4899_suta,-230.54321,-91.94762
H_st_A7597_pa,240.1517,367.64294
H_st_A9955_pa,-142.19,-44.543015
H_st_J364_roar,129.05092,-335.5491
H_st_J368_roar,66.646866,-336.78088
H_st_J370_roar,39.467743,-507.15567
H_st_J374_roar,224.21439,-1876.7495
H_st_J408_roar,72.44764,-382.3975
H_st_J525_arsu,40.79173,135.17087
H_st_J530_arsu,13.239994,163.05383
H_st_J536_arsu,51.564487,172.59589
H_st_J572_arsu,-374.03232,175.28568
H_st_J621_roar,88.58143,-422.69592
H_st_J664_roar,-8.318815,-339.9745
H_st_J665_roar,-1.5196018,-392.6042
H_st_J711_roar,-51.5375,4667.7207
H_st_J762_roar,-58.708447,-342.08826
H_st_J765_roar,-5.9199305,-440.62643
H_st_T10207_suta,-283.21954,-74.54559
H_st_T11900_suta,-203.01173,-18.409346
H_st_T12194_suta,-113.269356,-112.110176
H_st_T16744_pa,169.285,384.30524
H_st_T17858_pa,-142.80249,50.410404
H_st_T24564_suta,-122.87,-76.111885
H_st_T7114_suta,-195.30457,-58.35103
