,0,1
H_oc_A311_jigu,-172.37349,222.17697
H_oc_T15847_jigu,-155.44887,218.29724
H_oc_T355_jigu,375.62415,27.475872
H_pe_A24346_pu,-165.83736,-24.150492
H_ro_A409_ma,-154.94527,-287.37048
H_ro_A410_ma,-190.84445,50.120728
H_ro_A521_ma,-250.86554,85.78101
H_ro_A547_ma,352.6201,47.902058
H_ro_A551_ma,-272.78372,-20.121958
H_ro_J213_ma,329.30054,43.671253
H_ro_J305_ma,362.95245,134.84409
H_ro_J508_ma,339.56015,161.7896
H_ro_J774_ma,338.49588,117.08066
H_ro_J775_ma,363.03488,107.440346
H_ro_J796_ma,347.46173,18.128027
H_ro_T1842_ma,300.6388,99.02109
H_ro_T366_ma,301.41724,141.6026
H_ro_T385_ma,383.13107,53.375786
H_ro_T471_ma,316.81564,124.115875
H_st_77860_arsu,-170.57082,-217.32263
H_st_78249_arsu,-175.53308,-0.29524368
H_st_80727_arsu,-145.75589,-209.0847
H_st_80800_arsu,-198.05266,80.62074
H_st_81143_arsu,-164.80885,-265.78082
H_st_81279_suta,-244.761,114.451126
H_st_85680_arsu,-245.3474,-20.024563
H_st_85970_arsu,-266.89407,45.0527
H_st_86405_suta,-135.80461,66.344475
H_st_A11597_pa,361.04666,-1893.7596
H_st_A14546_suta,-179.23578,-163.48683
H_st_A15208_pa,-13996.411,17063.254
H_st_A15210_pa,115.335365,240.32028
H_st_A16571_pa,-182.15428,-142.58138
H_st_A272_arsu,-186.48892,-243.5042
H_st_A273_arsu,-257.79834,66.00052
H_st_A4899_suta,-134.07814,85.102875
H_st_A7597_pa,105.81764,260.9715
H_st_A9955_pa,-67.52424,81.84167
H_st_J364_roar,177.07349,-219.82431
H_st_J368_roar,68.19584,-266.31125
H_st_J370_roar,200.61916,-213.72491
H_st_J374_roar,154.621,-209.7596
H_st_J408_roar,135.49545,-221.34544
H_st_J525_arsu,-316.8615,86.67381
H_st_J530_arsu,-338.27136,95.62322
H_st_J536_arsu,-321.54166,109.00942
H_st_J572_arsu,-165.31433,-302.73602
H_st_J621_roar,137.47198,-190.79913
H_st_J664_roar,58.328136,-244.67924
H_st_J665_roar,153.22575,-253.0809
H_st_J711_roar,171.72552,-182.8479
H_st_J762_roar,47.19577,-229.84421
H_st_J765_roar,116.41601,-175.13348
H_st_T10207_suta,-175.5572,-185.06956
H_st_T11900_suta,-12.246469,52.278286
H_st_T12194_suta,-86.644394,84.42283
H_st_T16744_pa,134.19127,270.85782
H_st_T17858_pa,-130.08896,38.91892
H_st_T24564_suta,-98.81761,109.404465
H_st_T7114_suta,-34.0246,71.27781
