,0,1
H_oc_A311_jigu,-10.680818,-44.597706
H_oc_T15847_jigu,-9.731826,-47.643566
H_oc_T355_jigu,249.21999,-28.169512
H_pe_A24346_pu,-26.608677,-66.41082
H_ro_A409_ma,-83.94958,-102.9709
H_ro_A410_ma,-38.290207,-54.144478
H_ro_A521_ma,-51.51241,-57.473095
H_ro_A547_ma,248.49168,-34.959557
H_ro_A551_ma,-46.621563,-55.87421
H_ro_J213_ma,251.40157,-32.16617
H_ro_J305_ma,264.2714,-26.085188
H_ro_J508_ma,269.2101,-31.924002
H_ro_J774_ma,272.5279,-25.74843
H_ro_J775_ma,268.1224,-25.95367
H_ro_J796_ma,254.87398,-35.54966
H_ro_T1842_ma,268.64017,-16.214378
H_ro_T366_ma,259.32346,-21.414799
H_ro_T385_ma,243.67546,-32.448124
H_ro_T471_ma,264.9644,-19.723791
H_st_77860_arsu,-81.47449,-94.73139
H_st_78249_arsu,-37.24495,-70.15518
H_st_80727_arsu,-74.27193,-102.77331
H_st_80800_arsu,-41.225975,-65.02511
H_st_81143_arsu,-90.06179,-102.382324
H_st_81279_suta,-50.37085,-49.73847
H_st_85680_arsu,-34.471546,-66.8335
H_st_85970_arsu,-42.82396,-72.00137
H_st_86405_suta,-30.38357,-75.172516
H_st_A11597_pa,140.12059,231.57973
H_st_A14546_suta,-65.140175,-97.6172
H_st_A15208_pa,140.17426,235.95612
H_st_A15210_pa,135.18494,237.27847
H_st_A16571_pa,-60.27569,-95.83559
H_st_A272_arsu,-85.80476,-99.998566
H_st_A273_arsu,-43.09923,-55.783768
H_st_A4899_suta,-35.12514,-93.53685
H_st_A7597_pa,135.42194,233.10252
H_st_A9955_pa,-33.801655,-79.987236
H_st_J364_roar,-232.35275,91.21678
H_st_J368_roar,-252.34937,91.569496
H_st_J370_roar,-235.07123,104.53355
H_st_J374_roar,-239.18755,96.11621
H_st_J408_roar,-233.55501,96.992714
H_st_J525_arsu,-37.155098,-32.304153
H_st_J530_arsu,-34.07521,-34.835823
H_st_J536_arsu,-32.69209,-31.11668
H_st_J572_arsu,-90.642784,-96.9567
H_st_J621_roar,-241.11867,100.65594
H_st_J664_roar,-254.91022,89.08158
H_st_J665_roar,-241.75117,93.57998
H_st_J711_roar,-231.07767,103.00786
H_st_J762_roar,-249.31253,98.27847
H_st_J765_roar,-237.24841,88.605835
H_st_T10207_suta,-70.19551,-98.846695
H_st_T11900_suta,-30.336775,-88.8171
H_st_T12194_suta,-38.76937,-81.10519
H_st_T16744_pa,135.73901,228.14735
H_st_T17858_pa,-25.949482,-91.93369
H_st_T24564_suta,-34.29157,-84.82776
H_st_T7114_suta,-26.92391,-82.015076
