"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"
"P_ni_A14342_pa"	0.17870013566262452	0.17597023745120724	0.25996177032789297	0.17863355277941922	0.17843935270340378	0.17858361561701525	0.17851980702061018	0.17653064338485183	0.17844490127700421	0.17720756936410573	0.0	0.18016773337994135	0.10589452716442921	0.17981817324311353	0.1822512227669072	0.18320280313938295	0.1001933677899754	0.2635516974473787	0.271821846398837	0.26683367873203995	0.18115815376762018	0.19486035627391088	0.18103331086161026	0.1771770522093033	0.17811753543457814	0.17811476114777794	0.17677478062327126	0.17869736137582432	0.17744615802892472	0.17806204969857373	0.17780404102615321	0.18157984536125377	0.18210141127969529	0.18262020291133657	0.18079749648359147	0.17701059500129004	0.17444992828468622	0.17680252349127348	0.17820631261218522	0.1760312717608121	0.17762371238413885	0.1783367040917956	0.18007895620233427	0.10603601579124047	0.10643551309047226	0.1798126246695131	0.10506224112436295	0.10545064127639388	0.1783228326577945	0.10385542636626689	0.10437976657150863	0.17892762718024263	0.18332764604539287	0.18167417111246126	0.18380759766183108	0.25848030117657506	0.10662971316648773	0.17894982147464442	0.10630789589766211	0.18417380351946022	0.18295034304056285	0.25054584092794346	0.25415518805503073	0.17989862756031993	0.2566797890432317	0.25231306161968414	0.2578616352201258	0.2563968117896092	0.2565743661448233	0.18081969077799326	0.1787223299570263	0.2539221479638122	0.25632745461960366	0.2576091751213057	0.2554258114095319	0.17829508978979228
"P_ni_A15120_suta"	0.10906553697708161	0.10665745603448994	0.25776453518211806	0.10619137585205284	0.10418834078229339	0.10670184462329346	0.10684888182370517	0.10352806052384084	0.10460448380232652	0.10439918657911018	0.18016773337994135	0.0	0.17954074456309144	0.1144837190979129	0.12053998718279499	0.11993796694714706	0.18096950226520517	0.26103819360637864	0.26979661703467583	0.2648139979414792	0.11904742088427618	0.13523538436356475	0.11775182894857304	0.1127525641345751	0.11186756664530466	0.11397879890027271	0.11283856702538195	0.11306883282980028	0.11352104157823628	0.11392608745106851	0.11286908418018438	0.12093948448202678	0.11933594671149914	0.12079244728161508	0.11924162096029163	0.10658255029088397	0.10590285002482987	0.10651874169447889	0.10486526676154727	0.10464887239113005	0.11359872160864246	0.1133129700682197	0.10420776078989494	0.17842270698260246	0.18126357666602858	0.10528973264198106	0.18124415665842702	0.1782423783405881	0.10267358018937282	0.1811470566204193	0.1796794589031025	0.10095907094683634	0.11872005504185011	0.12172183335968906	0.11980480118073646	0.25196072719605606	0.17988198183951862	0.10439363800550973	0.18281717727415225	0.1277337128557676	0.12174402765409083	0.2465286736412237	0.25108127828038607	0.11816519768180594	0.2531508962333508	0.24808504853614757	0.2539887308470175	0.25159729562522715	0.2533229020149645	0.1179599004585896	0.1156683395616072	0.2478242655769268	0.25369188215939387	0.25510121985390605	0.25177484998044125	0.10029879068838378
"P_ni_A15277_pa"	0.17973217035230668	0.1757150030655869	0.2605943077183433	0.17856696989621393	0.17838386696739936	0.17847819271860688	0.17898033862944684	0.1761145003648187	0.17745170660252516	0.17750719233852957	0.10589452716442921	0.17954074456309144	0.0	0.17977933322791043	0.18172410827486524	0.18334151747939398	0.09927785314590251	0.26335749737136327	0.27200494932765157	0.2664286328592077	0.18226231991410807	0.19449969898988217	0.1808280136383939	0.17677200633647105	0.17837276982019848	0.17726582938691035	0.17624211755762886	0.17731576654931433	0.17770139241454502	0.17767364954654283	0.1772047950773055	0.1817573997164679	0.18185727404127583	0.18255916860173171	0.18131351382843255	0.1766055491284578	0.17444992828468622	0.17648625479604832	0.17660832341525803	0.17548196297436836	0.1765916776944567	0.17786507533575807	0.17908576152785521	0.10455454663992254	0.10704030761292041	0.1792133787206654	0.10450738376431878	0.10374722918105828	0.17674148918166863	0.10465996953833093	0.10614421297644908	0.17800101538896887	0.1833054517509911	0.18225677134050763	0.18274782010414672	0.25806415815654193	0.10473764956873712	0.1787223299570263	0.10707359905452306	0.18518364391474063	0.18272285152294473	0.2505791323695461	0.2540553137302228	0.18096950226520517	0.2551705770239116	0.25151406702122053	0.25724574355047675	0.2555756228967438	0.25634132605360477	0.1808252393515937	0.17899975863704837	0.25258494172610574	0.25667146618283104	0.25675469478683766	0.25522051418631553	0.17810643828737727
"P_ni_A2418_ma"	0.11096314914843267	0.10817221662741051	0.25743162076609155	0.11306050996939962	0.11503580217115685	0.10934851423070414	0.11063855759280683	0.11033616033158276	0.11347665298943274	0.110741206204415	0.17981817324311353	0.1144837190979129	0.17977933322791043	0.0	0.09867860719705482	0.10103952526404275	0.1809084679556003	0.26121019938799234	0.26966899984186565	0.26537995244872425	0.0999936191403595	0.1167197942588909	0.10027382210718179	0.09971341617353718	0.09948315036911885	0.10116159388325247	0.101658191220492	0.10272074306497657	0.10252931727576134	0.10321179182861566	0.09944708464071599	0.09970509331313653	0.10040976216039262	0.1009784909544379	0.0999936191403595	0.1076922650109723	0.10972026866193374	0.11032506318438187	0.10953161715951872	0.1088103025914613	0.10141405398207255	0.10243776581135404	0.11305218710899895	0.17919950728666428	0.18104718229561134	0.1133129700682197	0.1801732819535418	0.17754325806693244	0.1131770300150089	0.1815465539196511	0.18037303060315768	0.11291624705578814	0.1027790030877812	0.10099791096203943	0.1008730680560295	0.25044041802953504	0.17962119888029784	0.11109631491484327	0.1829059544517593	0.10718179623973167	0.09966070472433299	0.245452250362738	0.24993272354509463	0.09943876178031533	0.25222428444207706	0.24756348261770605	0.25320638196935524	0.2514308384172139	0.2534838106493773	0.09980496763794447	0.09820697844101728	0.24625401924800183	0.2532979334337625	0.25497915123469633	0.2513254155188055	0.11431448760309944
"P_ni_A3255_jigu"	0.11476114777793499	0.11390111886986654	0.2585663040673819	0.11993241837354662	0.12037630426158195	0.11236971255614463	0.11352659015183672	0.1142562275802948	0.11790164043578497	0.11743001167974743	0.1822512227669072	0.12053998718279499	0.18172410827486524	0.09867860719705482	0.0	0.09880067581626453	0.18338035749459708	0.26157363095882125	0.2702488257831118	0.26575448116675404	0.09622336337885938	0.11564614526720543	0.09684202933530862	0.10124204820045887	0.10119488532485511	0.10345592906703509	0.10208265710092577	0.10330056900622273	0.10223801716173815	0.10317572610021279	0.10169148266209464	0.09729978665734507	0.09961354184872924	0.09752450388816294	0.09873131864625902	0.11388169886226499	0.11295786135779144	0.11538813659478489	0.11334626150982237	0.1128579870329835	0.10212704568972931	0.1017525169716995	0.11868121502664702	0.18151603676484868	0.18264239720573833	0.11810416337220109	0.1830113773501677	0.1800817304891345	0.12029307565757533	0.18355236327621077	0.1819460512188829	0.11963279539912278	0.09780470685498525	0.0944145283851154	0.0944949827023218	0.25069287812835517	0.1815992653688553	0.11468901632112924	0.1852613239451468	0.10061505938360896	0.09303848213220586	0.24500559018790244	0.25102301825758144	0.09824859274302059	0.2528706932665285	0.24761619406691024	0.25339225918497005	0.25115618402399204	0.25335896774336736	0.09776586683978217	0.09662840925169162	0.2469170737932546	0.2546379139582692	0.25601950878477914	0.2519496300488552	0.1193165267038976
"P_ni_A542_ma"	0.11369304735984996	0.11321587003021198	0.259146130008628	0.11888096367626293	0.11971324971632917	0.11247790974135324	0.11330742149461927	0.11415912754228706	0.1186923121738479	0.11592912252082796	0.18320280313938295	0.11993796694714706	0.18334151747939398	0.10103952526404275	0.09880067581626453	0.0	0.1838381148166335	0.2635516974473787	0.27218250368286573	0.26698903879285235	0.09568237745281631	0.11334071293622192	0.09385967102507123	0.10249880012095891	0.10349476908223819	0.10375832632825917	0.1041495007670903	0.10414672648029008	0.10350031765583863	0.1031230146510086	0.10194949133451518	0.09428413690550502	0.0967976407465051	0.09606800331804702	0.09597645185363972	0.11225319251053535	0.11302166995419652	0.11435332761830252	0.11307715569020094	0.11341007010622745	0.1033505061686267	0.10394697783067418	0.11891148083106536	0.18213470272129792	0.1848756980799161	0.11933317242469892	0.18420154638746244	0.18038967632395903	0.11807087193059844	0.18467040085669975	0.18272562580974497	0.11884212366105984	0.1018579398701079	0.09939437319151179	0.09905868448868507	0.25197182434325693	0.1824509714165231	0.11455307626791843	0.18601315566800664	0.10578355569242037	0.09849550426824025	0.24729437679808464	0.2526015874469071	0.10054292792680322	0.25431054811584314	0.24921140897703722	0.2549264397854921	0.25372794788779673	0.25493753693269305	0.09795174405539696	0.09696409795451834	0.24895617459141692	0.25615544883798996	0.25669920905083327	0.2542051252174347	0.11894199798586778
"P_ni_A7066_pa"	0.18050064779596786	0.17754880664053288	0.26202861399405747	0.17981817324311353	0.1796961046239038	0.18038967632395903	0.17993746757552304	0.17656116053965426	0.17891375574624155	0.17859193847741592	0.1001933677899754	0.18096950226520517	0.09927785314590251	0.1809084679556003	0.18338035749459708	0.1838381148166335	0.0	0.26530227241831805	0.27365010140018253	0.2685842537029793	0.1833970032153984	0.19653325121444404	0.18240658282771957	0.17863355277941922	0.1796961046239038	0.17919395871306384	0.17730466940211345	0.17886104429703734	0.17811476114777794	0.1798292703903144	0.17870013566262452	0.18321944886018426	0.18366888332182005	0.18402676631904852	0.18253697430732993	0.1777235867089468	0.1757122287787867	0.17768197240694347	0.1788971100254402	0.17712156647329888	0.1787362013910274	0.17971552463150536	0.18096950226520517	0.09973006189433851	0.10002413629516192	0.1803203191539535	0.09944431035391577	0.09861202431384952	0.17969055605030337	0.10006297631036501	0.09773534968497974	0.17991249899432105	0.18407947776825273	0.18375211192582666	0.184648206562298	0.25953730444745915	0.09935275888950848	0.17989030469991926	0.10030711354878445	0.18606864140401105	0.18386863197143594	0.2524684216804965	0.25570046580275374	0.18159371679525485	0.2574149750452902	0.2537751107634005	0.25980641026708057	0.25794208953733216	0.25840816971976927	0.18268678579454187	0.18033973916155505	0.254346613844246	0.2577284694537152	0.2588603784682053	0.2566548204620297	0.17875284711182873
"P_ni_A7862_In"	0.2601920361323113	0.2585274640521788	0.18498944383872515	0.26147930520761375	0.2609078021267683	0.26050830482753645	0.26064979345434774	0.25911006428022515	0.2606636648883488	0.25981473312748127	0.2635516974473787	0.26103819360637864	0.26335749737136327	0.26121019938799234	0.26157363095882125	0.2635516974473787	0.26530227241831805	0.0	0.13517157576715966	0.14939811847869208	0.2621395854660663	0.2721242436600611	0.2606775363223499	0.2586745012525905	0.25938749296024727	0.25925155290703644	0.2573844578904878	0.25866895267899004	0.25885482989460484	0.2587161155545938	0.25875218128299665	0.2616624081364283	0.26292748291732904	0.262286622666478	0.26130729942600006	0.2588631527550055	0.2594651729906534	0.2592987157826402	0.2594263329754503	0.2595650473154614	0.2584497840217726	0.25853578691257945	0.2610492907535795	0.2629441286381303	0.2649915522966933	0.2617761538952374	0.26378473753859727	0.2614765309208135	0.2586994698337925	0.2651913009463092	0.263806931832999	0.260791282081159	0.2623948198516866	0.26181221962364026	0.26273605712811376	0.19006084010952884	0.2629496772117308	0.26127955655799784	0.2655353125095366	0.2588908956230077	0.2608578649643643	0.18141616244004072	0.1803758048899579	0.26085231639076384	0.17958235886509474	0.18090291938199987	0.18251200572612797	0.17946029024588503	0.17977101036750978	0.2605304991219382	0.2599811903354945	0.18079194790999104	0.18077252790238948	0.18009005334953518	0.17907743866745457	0.2598202817010817
"P_ni_A7911_In"	0.2700546257070964	0.2678906820029241	0.1937700615614241	0.26977164845347384	0.269372151154242	0.26819030497734797	0.2694747997658502	0.26786848770852234	0.2696662255550654	0.26940544259584465	0.271821846398837	0.26979661703467583	0.27200494932765157	0.26966899984186565	0.2702488257831118	0.27218250368286573	0.27365010140018253	0.13517157576715966	0.0	0.13177307443688913	0.27092575176236566	0.28038884403791897	0.26929169683703563	0.26796558774653007	0.26764654476450467	0.26801552490893404	0.26656457291241853	0.2678102276857177	0.26727479033327506	0.26741905324688653	0.2675660904472983	0.27062612878794184	0.27084252315835905	0.271444543394007	0.27022663148871007	0.2679600391729296	0.26850657367257313	0.26921679109342966	0.26817920783014704	0.2691613053574252	0.26629824137959734	0.2684094736345654	0.2692195653802299	0.271369637650401	0.2738332043289971	0.27094517176996724	0.27203824076925426	0.27025714864351247	0.2683123735965577	0.2729121411113238	0.2718995264292432	0.2687007737485886	0.27121982616318907	0.2706094830671405	0.2715943548812189	0.19926869799946179	0.27072045453914934	0.27024327720951136	0.2739996615370104	0.2673607932240819	0.2698215856158778	0.1874835276721237	0.1864598158428422	0.2693277625654385	0.18647646156364353	0.1880966450549725	0.18984999431271207	0.1883352337197915	0.18761391915173406	0.26936105400704113	0.2686785794541868	0.18959475992709174	0.18764998488013693	0.18681215026647024	0.18720887327890182	0.26892271669260626
"P_ni_A7928_In"	0.2641620405434273	0.26341298310736766	0.1900802601171304	0.26527175526351565	0.2646170235786635	0.26418423483782905	0.26492496941348803	0.2631078115593434	0.26532169242591963	0.2642397205738335	0.26683367873203995	0.2648139979414792	0.2664286328592077	0.26537995244872425	0.26575448116675404	0.26698903879285235	0.2685842537029793	0.14939811847869208	0.13177307443688913	0.0	0.2664924414556128	0.2758445622591572	0.2637875118253975	0.26283870573972196	0.2626306342297054	0.26250024275009504	0.26138775374320644	0.26215623118686765	0.2630467772497385	0.2620591311488599	0.2626500542373069	0.2652994981315178	0.2660263612731757	0.26518020379910834	0.26459482928426176	0.26334917451096257	0.2631078115593434	0.2642452691474339	0.2634851145641734	0.26430630345703876	0.26253075990489744	0.2633713688053644	0.2645754092766602	0.26650353860281367	0.2689837510022111	0.26601803841277505	0.2678102276857177	0.2649804551494924	0.26339633738656637	0.26850102509897267	0.26713885028006423	0.26385132042180254	0.2666256072220234	0.26546040676593063	0.2662122384887905	0.19479099910390538	0.26600971555237435	0.26493884084748914	0.2702488257831118	0.26274437998851446	0.26460592643146263	0.1837160461974238	0.18280885441375158	0.264761286492275	0.18330822603779134	0.18368552904262136	0.18605476997000997	0.1846620779962991	0.1833304203321931	0.26451714925385555	0.26383467470100125	0.18418490066666113	0.18410999492305516	0.1824398742693222	0.1821041855664955	0.2643118520306392
"P_ni_J210_ma"	0.11264714123616672	0.11152078079527705	0.2582777782401589	0.11701941723331474	0.11771298893336996	0.11219770677453093	0.1110741206204415	0.11299670137299454	0.11580982818841846	0.1148554735291425	0.18115815376762018	0.11904742088427618	0.18226231991410807	0.0999936191403595	0.09622336337885938	0.09568237745281631	0.1833970032153984	0.2621395854660663	0.27092575176236566	0.2664924414556128	0.0	0.11257778406616119	0.09408993682948956	0.09962741328273034	0.10076209658402066	0.10107559099244562	0.10174419411129884	0.10272906592537723	0.10213259426332975	0.10222692001453726	0.10020446493717627	0.09260014481777097	0.09435349407551054	0.09444504553991782	0.09293305923379747	0.11073010905721412	0.11102695774483774	0.11357930160104092	0.11190363237370753	0.11161510654648456	0.10283726311058584	0.101658191220492	0.11835939775782141	0.17994024186232324	0.18335816320019532	0.11681689429689862	0.18291705159896018	0.1803869020371588	0.11796822331899028	0.18320280313938295	0.1814799710364458	0.1180126119077938	0.10109501100004717	0.09801555265180203	0.09830685276582522	0.2505264209203419	0.18078917362319083	0.11356820445384003	0.18492286095551985	0.10263474017416972	0.09622891195245982	0.24603207630398416	0.2511672811711929	0.098304078479025	0.2532979334337625	0.24824318288376016	0.254108025179427	0.2511117954351885	0.2543355166970451	0.09617897479005584	0.09625110624686159	0.24696701095565857	0.25565885150075046	0.2551816741711125	0.2518053671352437	0.11783505755257967
"P_ni_J227_ma"	0.12957861357791445	0.1281748244570027	0.2674523446884892	0.13355139227583068	0.1345612326711111	0.12892943046666278	0.12817759874380294	0.1302111509683648	0.13351810083422805	0.1314207400132611	0.19486035627391088	0.13523538436356475	0.19449969898988217	0.1167197942588909	0.11564614526720543	0.11334071293622192	0.19653325121444404	0.2721242436600611	0.28038884403791897	0.2758445622591572	0.11257778406616119	0.0	0.11163730084088633	0.11792938330378717	0.11841488349382583	0.11905574374467684	0.1199019012187442	0.11943859532310731	0.11931930099069782	0.11982976976193845	0.11810693765900131	0.11296618421819211	0.11323251575101331	0.11366253020504753	0.11331574435501994	0.12800559296218925	0.1284910931522279	0.13076600832840898	0.1283856702538195	0.12743131559454354	0.11839268919942406	0.12057050433759742	0.13412566964347641	0.19400865022624308	0.19558444512876852	0.1336318465930371	0.1955816708419683	0.19286841835135232	0.13349035796622583	0.1961836910776162	0.19509339636512943	0.13498292426474465	0.11848701495063156	0.11647288273367123	0.1146168848643235	0.26128233084479807	0.19505178206312612	0.12997811087714625	0.1973655372545103	0.12222397927052903	0.11508019075996039	0.2566104318732262	0.26008106466030245	0.11505244789195818	0.26313832871414583	0.257650789423309	0.26378196325179704	0.26233378554208175	0.26292193434372857	0.11569053385600897	0.11526329368877496	0.25703489775365995	0.26488890368508516	0.2651274923499041	0.26216732833406853	0.1337123009102435
"P_ni_J260_ma"	0.1119785381173135	0.11117399494524945	0.256294163178001	0.1170665801089185	0.11816519768180594	0.11135154930046358	0.11094927771443157	0.11257778406616119	0.11572937387121206	0.11430893902949898	0.18103331086161026	0.11775182894857304	0.1808280136383939	0.10027382210718179	0.09684202933530862	0.09385967102507123	0.18240658282771957	0.2606775363223499	0.26929169683703563	0.2637875118253975	0.09408993682948956	0.11163730084088633	0.0	0.10040143929999196	0.10125314534765975	0.10226576002974036	0.10175806554529994	0.10168870837529442	0.10033208212998643	0.1011144310076487	0.10056789650800521	0.09300796497740343	0.09564353743761322	0.09444781982671804	0.09496661145835934	0.11149858650087528	0.11057474899640175	0.1130716071166005	0.1100365373571589	0.10972581723553418	0.10121430533245666	0.10273184021217746	0.11575989102601449	0.17917176441866206	0.18247316571092487	0.11780176611097702	0.18187669404887738	0.17901363007104948	0.11643959129206859	0.18309460595417434	0.180866853653597	0.11738839737774412	0.10030988783558467	0.09760218391856913	0.09697242081491901	0.24923082898463877	0.18057000496597336	0.11266656124376825	0.18429309785186973	0.10517321259637179	0.09627052625446314	0.24398187835862095	0.24888404313461118	0.09784632115698856	0.2507650095851609	0.2463594421464102	0.2522131872948762	0.2506041009507481	0.2524184845180925	0.09754669818256471	0.09648137205127992	0.24574909905036163	0.2530537961953431	0.2533867106113696	0.2500048550019004	0.11612332259684342
"P_ni_J361_roar"	0.10786704507938621	0.108077890876203	0.25470172255467427	0.11157904081808169	0.11227816109173734	0.107839302211384	0.10648267596607602	0.10748419350095574	0.11129606356445916	0.11023073743317437	0.1771770522093033	0.1127525641345751	0.17677200633647105	0.09971341617353718	0.10124204820045887	0.10249880012095891	0.17863355277941922	0.2586745012525905	0.26796558774653007	0.26283870573972196	0.09962741328273034	0.11792938330378717	0.10040143929999196	0.0	0.052220400440556744	0.061861047071324136	0.09997142484595772	0.10078983945202287	0.09974393332833961	0.10003800772916302	0.05733895958696418	0.10103675097724253	0.10120320818525577	0.10159993119768736	0.10068164226681425	0.10711521335652636	0.107650650708969	0.1093041256419006	0.10701811331851864	0.10593614146643252	0.10057621936840587	0.1007010622744158	0.11077727193281788	0.1761255975120196	0.17845044985060465	0.11025570601437636	0.17806482398537396	0.17501310850513105	0.11070791476281235	0.17877781569303072	0.17834225266539605	0.11259442978696252	0.10234621434694675	0.1006594479724125	0.10135579395926791	0.24872036021339813	0.17609230607041695	0.10787259365298665	0.17933822162667531	0.10683778467650429	0.10049853933799968	0.24290545508013528	0.247901945607333	0.10125869392126019	0.24956096911386505	0.24534960175112983	0.25109237542758694	0.24857332301298643	0.25065403811315207	0.10073712800281867	0.09986600194754934	0.24350192674218277	0.25088985249117085	0.25120057261279555	0.24807949996254713	0.11148471506687418
"P_ni_J363_roar"	0.10824712237101647	0.10793640224939174	0.25448255389745683	0.11177046660729693	0.11236416398254419	0.1071318590773277	0.10672403891769523	0.10866326539104959	0.11169833515049118	0.1104887461055949	0.17811753543457814	0.11186756664530466	0.17837276982019848	0.09948315036911885	0.10119488532485511	0.10349476908223819	0.1796961046239038	0.25938749296024727	0.26764654476450467	0.2626306342297054	0.10076209658402066	0.11841488349382583	0.10125314534765975	0.052220400440556744	0.0	0.05344663520625435	0.10081758232002508	0.1009146823580328	0.09964128471673145	0.10032375926958577	0.057225213828155125	0.10065667368561228	0.10179967984730326	0.10158605976368625	0.10106726813204496	0.10686275325770628	0.10695430472211356	0.108957339791873	0.10631621875806277	0.10621634443325483	0.10056789650800521	0.10124204820045887	0.11161788083328478	0.17741009230052185	0.17858638990381548	0.11073565763081455	0.17875562139862894	0.1762476661312293	0.11157071795768103	0.1796406188878994	0.1789886614898475	0.11131548357206071	0.10285390883138718	0.10248770297375802	0.10365567771665099	0.24861216302818953	0.17708272645809578	0.10748696778775596	0.18051174494316874	0.1085439710586401	0.10033485641678666	0.24251428064130415	0.24776045698052174	0.09989651910235177	0.24958593769506704	0.24536347318513094	0.251394772688811	0.24833196006136724	0.250540292354343	0.10058454222880653	0.09873131864625902	0.244120592698632	0.2512754783564015	0.25193575861485407	0.24782703986372703	0.11140426074966778
"P_ni_J371_roar"	0.1109409548540309	0.10867158825145026	0.25479049973228135	0.11420906470469104	0.11357097874064025	0.10941509711390944	0.10762013355416657	0.10954826288032005	0.1129384413501899	0.11167891514288965	0.17811476114777794	0.11397879890027271	0.17726582938691035	0.10116159388325247	0.10345592906703509	0.10375832632825917	0.17919395871306384	0.25925155290703644	0.26801552490893404	0.26250024275009504	0.10107559099244562	0.11905574374467684	0.10226576002974036	0.061861047071324136	0.05344663520625435	0.0	0.10187458559090921	0.10182187414170502	0.10217420856533306	0.10148063686527786	0.0579936912718163	0.10384987779266645	0.10333940902142581	0.1046294523835285	0.10261254587976795	0.1086910082590518	0.10935961137790502	0.11061913758520528	0.10849403389623613	0.107839302211384	0.1023795057885494	0.10322011468901632	0.11311876999220426	0.17681362063847436	0.1789387243274435	0.11209783244972299	0.17878058997983093	0.17631702330123483	0.11272204697977267	0.17970442748430449	0.17892485289344243	0.11318812716220977	0.10419943792949428	0.10360019198064657	0.10210485139532754	0.24911985751262994	0.1770300150088916	0.1088491426066644	0.17993746757552304	0.10895179121827256	0.10077041944442132	0.2430830094353494	0.2485400315713838	0.10108113956604606	0.2502878322555229	0.2451443045279135	0.2514585812852161	0.2485011915561807	0.2505208723467415	0.10156941404288493	0.10038756786599085	0.244334212782249	0.25150574416081983	0.25161671563282867	0.2486232601753904	0.11396492746627161
"P_ni_J373_roar"	0.10975078581673617	0.10758684211256392	0.2544548110294546	0.11143755219127043	0.1132186443170122	0.10884636831986418	0.1084773881754348	0.10694320757491269	0.11170388372409162	0.10968420293353086	0.17677478062327126	0.11283856702538195	0.17624211755762886	0.101658191220492	0.10208265710092577	0.1041495007670903	0.17730466940211345	0.2573844578904878	0.26656457291241853	0.26138775374320644	0.10174419411129884	0.1199019012187442	0.10175806554529994	0.09997142484595772	0.10081758232002508	0.10187458559090921	0.0	0.06750672070977354	0.1005013136247999	0.10194394276091474	0.10078706516522265	0.10254873728336288	0.1026985487705748	0.10346702621423598	0.10299817174499866	0.10638002735446785	0.10739264203654846	0.10891849977666991	0.10862997394944694	0.10788646508698777	0.1007676451576211	0.10148063686527786	0.11238913256374618	0.17597301173800745	0.1772436350925086	0.11173440087889405	0.17730189511531322	0.1747550998327105	0.11077172335921744	0.17790391535096114	0.17706330645049423	0.112286483952138	0.1042022122162945	0.10275958308017966	0.1021131742557282	0.248329185774567	0.17575106879398977	0.10897398551267433	0.17988475612631882	0.10888243404826704	0.10181632556810458	0.24248098919970149	0.24712791959007138	0.10176638840570061	0.2494083833398529	0.2439874269322214	0.24961368056306926	0.24835970292936943	0.2500298235831024	0.10193839418731429	0.10038479357919063	0.24352689532338473	0.25054306664114323	0.25151406702122053	0.24727773107728332	0.11190918094730797
"P_ni_J381_roar"	0.10962039433712578	0.10748419350095574	0.2554008428283299	0.11241687543174839	0.1128718584669846	0.10877146257625821	0.10872429970065445	0.10687385040490716	0.1107134633364128	0.11101308631083665	0.17869736137582432	0.11306883282980028	0.17731576654931433	0.10272074306497657	0.10330056900622273	0.10414672648029008	0.17886104429703734	0.25866895267899004	0.2678102276857177	0.26215623118686765	0.10272906592537723	0.11943859532310731	0.10168870837529442	0.10078983945202287	0.1009146823580328	0.10182187414170502	0.06750672070977354	0.0	0.09494441716395757	0.10212981997652953	0.10079538802562331	0.10367232343745232	0.10290107170699092	0.10379716634346225	0.10423272937109693	0.10692101328051092	0.10739541632334867	0.10938180567230679	0.10889353119546792	0.10672958749129567	0.1020188485045207	0.10310914321700748	0.11187034093210488	0.1764751576488474	0.17884439857623602	0.11209228387612255	0.1785752927566146	0.17562345160117962	0.11120173781325166	0.17974326749950756	0.1783478012389965	0.1124335211525497	0.10524811833997776	0.10503172396956052	0.10357522339944458	0.24869261734539594	0.17705220930329335	0.10998660019475494	0.18157984536125377	0.10945116284231231	0.102751260219779	0.24290545508013528	0.24821266572895773	0.10277345451418077	0.2505985523771476	0.24452841285826446	0.2514419355644148	0.24896172316501736	0.2506873295547547	0.10306198034140374	0.10166928836769287	0.24483358440628875	0.25088985249117085	0.2525766188657051	0.24906714606342575	0.11261107550776384
"P_ni_J385_roar"	0.10995608303995251	0.10882972259906284	0.2553592285263266	0.11152632936887749	0.11343503868742943	0.10870765397985313	0.10872152541385423	0.10850235675663679	0.11136542073446469	0.1100226659231578	0.17744615802892472	0.11352104157823628	0.17770139241454502	0.10252931727576134	0.10223801716173815	0.10350031765583863	0.17811476114777794	0.25885482989460484	0.26727479033327506	0.2630467772497385	0.10213259426332975	0.11931930099069782	0.10033208212998643	0.09974393332833961	0.09964128471673145	0.10217420856533306	0.1005013136247999	0.09494441716395757	0.0	0.10231014861854389	0.10116991674365312	0.10258757729856598	0.10350309194263885	0.10383323207186512	0.1026042230193673	0.1077449764601765	0.10804737372140057	0.10930135135510038	0.10773665359977584	0.10718734481333211	0.10153334831448206	0.1030841746358055	0.11286630989338416	0.1764723833620472	0.1788804643046389	0.11256668691896031	0.17759596951613663	0.17580932881679442	0.11220325534813137	0.1791745387054623	0.17801211253616978	0.11251397546975611	0.10425214937869848	0.10217143427853284	0.10257370586456487	0.2476078712065096	0.17666103486446222	0.11041661464878916	0.1810776994504138	0.10780601076978136	0.10278732594818187	0.24314681803175447	0.24785478273172923	0.10211039996892798	0.249685812019875	0.24521921027151944	0.2513115440848044	0.24889236599501183	0.25105076112558367	0.10238228007534964	0.10063447939121051	0.24425930703864304	0.25118670117879444	0.25201343864526027	0.24865377733019284	0.11147084363287307
