"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"
"T_ae_A324_jigu"	0.12205832403318938	0.1150710854481052	0.11886392676338817	0.1127500930014395	0.11599301276141491	0.09975415271645074	0.11375289113170621	0.11440794474905785	0.11304122794248468	0.11691494007472464	0.11345366910896534	0.11351836576253094	0.10584372523331231	0.11867792388438708	0.14444336616688502	0.11286331214517929	0.11374480405001051	0.11699581089168162	0.11451307681110194	0.07952836139550681	0.0	0.11235382599835024	0.11520047875523638	0.09461885583968169	0.09365649311789348	0.1093535186892458	0.11576657447393533	0.1149740404677568	0.09180455140957834	0.09290439452019345	0.09169133226583855	0.09385058307859026	0.09267795623271387	0.09308231031749883	0.10965274071198668	0.10866611674511135	0.09629288175069145	0.09317126821615151	0.11652676015333106	0.14403092500040435	0.11414915813479548	0.1149821275494525	0.08425121710579521	0.14432205994144953	0.11712520419881281	0.11304931502418038	0.11251556763226422	0.11952706746243551	0.14395005418344736	0.14263185986704838	0.11870218512947418	0.09235447296488589	0.08784188137868569	0.14393388002005597	0.08032898248338105	0.08041794038203375	0.11397124233749009	0.09061575040031054	0.11644588933637408	0.09806395264204959	0.14342439387322692
"T_ae_A3559_pu"	0.10406456726025846	0.09652740711986672	0.11782069322464296	0.11421385478836107	0.11370436864153202	0.10912708040176622	0.09043783460300515	0.09099584324000841	0.08951590728969544	0.11485273424232131	0.11456159930127614	0.11376906529509762	0.10971743736555227	0.11713329128050852	0.13748038882688793	0.11434324809549226	0.08730813398676954	0.09376162517993757	0.09351092564737089	0.11052614553512219	0.11235382599835024	0.0	0.09130315234444498	0.10892490335937374	0.10919177705533181	0.1126934834295696	0.09492616494411826	0.09468355249324728	0.10800297604606401	0.10852054927458878	0.10738835783719088	0.1094343895062028	0.10843967845763178	0.10953952156824688	0.11215164895595775	0.11307357626926748	0.11072832257751468	0.10920795121872322	0.11554822326815145	0.13708412182379867	0.09096349491322561	0.09040548627622236	0.10745305449075647	0.13692238018988467	0.09754637941352484	0.11562909408510845	0.11367202031474923	0.11788538987820855	0.13745612758180084	0.13657463567696962	0.11554013618645576	0.10788975690232423	0.10649877885066394	0.13737525676484383	0.11179581736134699	0.11186860109660828	0.09520112572177204	0.10880359713393825	0.11635693143772138	0.1092969091173759	0.13741569217332233
"T_ae_A439_pu"	0.10550406780209294	0.0990990990990991	0.12039238520387532	0.1148931696507998	0.11629223478415579	0.1103886651462953	0.09281543662154075	0.08931373024730296	0.08919242402186747	0.11795817361346984	0.11627606062076438	0.11664806637876655	0.11245087097869863	0.11883157843660537	0.13955068174098695	0.11468290552671163	0.08560984683067269	0.08617594254937164	0.0865722095524609	0.11306548918757177	0.11520047875523638	0.09130315234444498	0.0	0.10963656654859527	0.11205460397560936	0.11466673136332023	0.097918385171527	0.09764342439387323	0.11018648810390283	0.11075258382260178	0.11256409012243841	0.11076067090429748	0.11110841541721254	0.11052614553512219	0.11572613906545684	0.1150144758762353	0.11302505377909328	0.11025927183916412	0.11763469034564188	0.13858831901919874	0.08565836932084687	0.09202290261536222	0.1094263024245071	0.13883093147006972	0.1001180713927572	0.11590405486276223	0.1161951898038074	0.1195836770343054	0.13852362236563315	0.13770682711436752	0.11798243485855694	0.11000857230659744	0.10953952156824688	0.13968816212981383	0.11380141362188041	0.1138741973571417	0.09854917754379154	0.11076067090429748	0.11734355540459669	0.11206269105730506	0.138903715205331
"T_ae_A458_ma"	0.1184838339236903	0.1115289436653889	0.11059892927038349	0.10526145535122196	0.10822941433354359	0.09486955537224837	0.10967700195707376	0.10989535316285765	0.10962847946689958	0.10860142009154576	0.10620764390961877	0.1059812056221392	0.09990780726866903	0.11133485370469212	0.13525644136057063	0.10564963527261552	0.1094586507512899	0.11177155611625988	0.11131059245960502	0.09214420884079771	0.09461885583968169	0.10892490335937374	0.10963656654859527	0.0	0.08859397997638573	0.10408074142364986	0.11002474646998885	0.10976595985572646	0.09080175327931163	0.09080175327931163	0.0900739159266987	0.09043783460300515	0.0933249227683698	0.09293674284697624	0.10415352515891116	0.10446083426334773	0.0957591343587753	0.09402849887589565	0.10860142009154576	0.13464991023339318	0.10952334740485549	0.11090623837482007	0.08971808433208792	0.13502191599139535	0.1127743542465266	0.10507545247222087	0.1058841606417908	0.11187668817830397	0.13458521357982758	0.1333802384071684	0.11266922218448251	0.09125462985427078	0.08837562877060184	0.13508661264496094	0.09265369498762677	0.09374545101654617	0.11038057806459961	0.09089071117796432	0.10848820094780598	0.09473207498342148	0.13496530641952545
"T_ae_A509_ma"	0.1173112070778139	0.11260452553091692	0.11238617432513304	0.10678991379170913	0.10856098468306727	0.09725524447247966	0.10987917899946625	0.1105180584534265	0.11033205557442541	0.1093535186892458	0.10851246219289307	0.10605398935740049	0.10057903504941207	0.1116502498908244	0.13738334384653952	0.10758244779788766	0.11017840102220712	0.11365584615135782	0.11138337619486632	0.09178029016449124	0.09365649311789348	0.10919177705533181	0.11205460397560936	0.08859397997638573	0.0	0.10442848593656492	0.11080919339447168	0.11089006421142866	0.08864250246655991	0.08959677810665244	0.08861015413977712	0.08941077522765135	0.09197438012518802	0.09428728549015802	0.10503501706374238	0.10408074142364986	0.09518495155838064	0.09633331715916994	0.10966082779368237	0.13692238018988467	0.11072832257751468	0.11060701635207919	0.09032461545926537	0.13865301567276433	0.11253982887735133	0.10788166982062852	0.10558493861904993	0.11330810163844275	0.13753699839875783	0.13626732657253304	0.11151276950199751	0.09242725670014719	0.08901450822456208	0.13862066734598152	0.09359988354602358	0.09351092564737089	0.11114885082569104	0.08994452261956751	0.10993578857133615	0.09551652190790431	0.1376259562974105
"T_ae_A522_ma"	0.1230125996732819	0.1162517993756773	0.10065181878467336	0.09879178999466252	0.09923657948792598	0.09645462338460543	0.11323531790318146	0.11565335533019555	0.11352645284422663	0.09970563022627654	0.10103191162437122	0.09934979863166578	0.09775664353761301	0.1013392207288078	0.13140699047341775	0.0990667507723163	0.11348601743574814	0.11547543953289016	0.1160819706600676	0.10838306888576188	0.1093535186892458	0.1126934834295696	0.11466673136332023	0.10408074142364986	0.10442848593656492	0.0	0.11636501851941708	0.11539456871593316	0.10286767916929497	0.10380578064599609	0.10532615200478755	0.10452553091691333	0.10175166189528846	0.10288385333268636	0.09917188283436039	0.09959241108253676	0.10347421029647241	0.10161418150646158	0.09941449528523137	0.1299432286864962	0.1140197648276643	0.1139146327656202	0.10456596632539182	0.1298785320329306	0.11748103579342359	0.10010998431106151	0.10019085512801851	0.10204279683633365	0.13128568424798226	0.12967635499053812	0.10037685800701959	0.10277063418894658	0.10314263994694875	0.13042845358823815	0.10949099907807269	0.10956378281333398	0.11411680980801268	0.1048166658579585	0.10004528765749592	0.09541138984586023	0.1286897310236628
"T_ae_A7968_In"	0.1013473078105035	0.09374545101654617	0.12029534022352693	0.11644588933637408	0.11795817361346984	0.11205460397560936	0.09485338120885697	0.09463503000307309	0.0945460721044204	0.11858896598573439	0.11674511135911494	0.11638927976450418	0.11329192747505135	0.11913888754104195	0.13955068174098695	0.1161871027221117	0.08905494363304058	0.0991314474258819	0.09867048376922703	0.11251556763226422	0.11576657447393533	0.09492616494411826	0.097918385171527	0.11002474646998885	0.11080919339447168	0.11636501851941708	0.0	0.08789040386885988	0.11073640965921037	0.11206269105730506	0.11199799440373946	0.11114885082569104	0.11130250537790932	0.11232147767156744	0.11543500412441167	0.11579083571902243	0.1127662671648309	0.11234573891665453	0.11862131431251718	0.13868536399954712	0.09639801381273554	0.0968104549792162	0.11041292639138241	0.1391058922477235	0.09384249599689456	0.11719798793407411	0.116179015640416	0.12112022255648827	0.1399307745806848	0.1378038720947159	0.11926019376647742	0.11128633121451793	0.11049379720833939	0.13947789800572566	0.11530561081728048	0.11581509696410953	0.09295291701036763	0.11064745176055768	0.11879923010982257	0.11232147767156744	0.13927572096333318
"T_ae_A8087_In"	0.10081356041858734	0.09250004043540848	0.11972924450482798	0.11576657447393533	0.11710094295372572	0.1115855532372588	0.09431963381694082	0.09541138984586023	0.09415789218302684	0.1161466673136332	0.11601727400650201	0.11647015058146118	0.11267730926617821	0.1183463535348634	0.1377715237679331	0.11578274863732674	0.08826240962686205	0.09856535170718295	0.09831465217461627	0.11232147767156744	0.1149740404677568	0.09468355249324728	0.09764342439387323	0.10976595985572646	0.11089006421142866	0.11539456871593316	0.08789040386885988	0.0	0.1105423196985136	0.11020266226729422	0.11154511782878031	0.11076067090429748	0.11038057806459961	0.1114965953386061	0.11491743089588691	0.11376906529509762	0.11373671696831482	0.11095476086499426	0.11634075727432998	0.13860449318259013	0.09615540136186455	0.09768385980235172	0.10887638086919954	0.13729438594788684	0.09327640027819561	0.11595257735293642	0.11621136396719879	0.11989098613874197	0.1387500606531127	0.13715690555905996	0.11793391236838274	0.11007326896016303	0.10986300483607485	0.1387662348165041	0.11355880117100943	0.11334044996522555	0.09151341646853317	0.11168259821760719	0.11672893719572355	0.11099519627347275	0.1378038720947159
"T_ae_J249_ma"	0.11743251330324939	0.11173920778947709	0.1105665809436007	0.10532615200478755	0.10790593106571562	0.09729567988095816	0.11035631681951251	0.11029970724764261	0.10975787277403076	0.10871463923528556	0.10716191954971128	0.10497840749187248	0.0991637957526647	0.10965274071198668	0.13656654859527392	0.10665243340288223	0.1092807349539845	0.11227295518139324	0.11100328335516846	0.09130315234444498	0.09180455140957834	0.10800297604606401	0.11018648810390283	0.09080175327931163	0.08864250246655991	0.10286767916929497	0.11073640965921037	0.1105423196985136	0.0	0.08850502207773303	0.08758309476442332	0.08916007569508468	0.09214420884079771	0.09243534378184289	0.10501075581865528	0.10408882850534557	0.09427111132676662	0.09562974105164411	0.10808384686302101	0.1344234719459136	0.10834263347728339	0.10946673783298559	0.08899024697947498	0.1366393323305352	0.1127258317563524	0.10656347550422954	0.10661199799440374	0.11307357626926748	0.13641289404305562	0.13485208727578565	0.1105018842900351	0.09088262409626863	0.0876963139081631	0.13586297248774806	0.09260517249745256	0.0923382988014945	0.11127015705112653	0.08773674931664159	0.1092322124638103	0.0934057935853268	0.13588723373283518
"T_ae_J252_ma"	0.11898523298882366	0.11238617432513304	0.11245895806039433	0.10738027075549517	0.10834263347728339	0.0968589774693904	0.10903003542141783	0.11120546039756093	0.11016222685881573	0.11018648810390283	0.10779271192197584	0.1069678295890145	0.10146052695424329	0.11220825852782765	0.13622689116405454	0.10770375402332315	0.11133485370469212	0.11291992171704919	0.11134294078638782	0.09204716386044932	0.09290439452019345	0.10852054927458878	0.11075258382260178	0.09080175327931163	0.08959677810665244	0.10380578064599609	0.11206269105730506	0.11020266226729422	0.08850502207773303	0.0	0.09054296666504925	0.08969382308700083	0.09390719265046016	0.09355136105584938	0.10415352515891116	0.10412117683212836	0.0956135668882527	0.09370501560806767	0.10979830818250925	0.13596001746809647	0.11096284794668995	0.11134294078638782	0.08892555032590939	0.13613793326540186	0.11258026428582982	0.1071457453863199	0.10733983534701667	0.11354262700761802	0.1357659275073997	0.13532113801413623	0.11229721642648034	0.09086644993287722	0.0888608536723438	0.1366393323305352	0.09305804907241173	0.09253238876219128	0.11099519627347275	0.0910039303217041	0.110477623044948	0.09578339560386238	0.13549905381144162
"T_ae_J261_ma"	0.11780451906125156	0.11199799440373946	0.11131059245960502	0.10670095589305643	0.10806767269962961	0.09705306743008718	0.10980639526420496	0.11070406133242758	0.11003283355168454	0.10843967845763178	0.10742070616397367	0.10535041324987465	0.09948727902049266	0.11110841541721254	0.13837805489511054	0.10749348989923496	0.11088197712973297	0.1139388940107073	0.11234573891665453	0.0922574279845375	0.09169133226583855	0.10738835783719088	0.11256409012243841	0.0900739159266987	0.08861015413977712	0.10532615200478755	0.11199799440373946	0.11154511782878031	0.08758309476442332	0.09054296666504925	0.0	0.08901450822456208	0.09390719265046016	0.09419832759150533	0.10441231177317353	0.10431526679282514	0.09491807786242257	0.0957267860319925	0.10887638086919954	0.13718925388584274	0.10984683067268346	0.11168259821760719	0.08905494363304058	0.13794943956523847	0.11311401167774597	0.10721044203988549	0.10606207643909618	0.11287948630857068	0.13804648454558688	0.13713264431397287	0.11066362592394909	0.09068853413557183	0.08805214550277386	0.13764213046080193	0.09173176767431705	0.09261325957914827	0.11131867954130073	0.09042166043961376	0.10953952156824688	0.09487764245394407	0.13743995341840942
"T_ae_J298_ma"	0.11790965112329564	0.11223251977291475	0.1117553819528685	0.10520484577935206	0.10843159137593608	0.09817717178578939	0.1104452747181652	0.11043718763646951	0.10905429666650493	0.11072832257751468	0.10788166982062852	0.10679800087340482	0.09941449528523137	0.11202225564882656	0.1365584615135782	0.10725896453005969	0.11032396849272971	0.11304122794248468	0.11222443269121905	0.0922655150662332	0.09385058307859026	0.1094343895062028	0.11076067090429748	0.09043783460300515	0.08941077522765135	0.10452553091691333	0.11114885082569104	0.11076067090429748	0.08916007569508468	0.08969382308700083	0.08901450822456208	0.0	0.09271839164119236	0.09372118977145907	0.1048085787762628	0.10558493861904993	0.09545991233603442	0.0934219677487182	0.10914325456515762	0.13693855435327607	0.11014605269542432	0.10999239814320605	0.08870719912012551	0.13714881847736426	0.11205460397560936	0.10718618079479839	0.107170006631407	0.1127581800831352	0.1367606385559707	0.13608941077522765	0.1117553819528685	0.09304187490902033	0.08938651398256425	0.1378443075031944	0.09414980510133113	0.09370501560806767	0.11100328335516846	0.09133550067122778	0.1116664240542158	0.09622818509712586	0.13646141653322982
"T_ae_J319_roar"	0.11772364824429456	0.1116583369725201	0.10839924304915328	0.10399987060669287	0.10488136251152409	0.0946269429213774	0.11009753020525014	0.11033205557442541	0.10941821534281139	0.10638555970692416	0.10569007068109403	0.1036359519303864	0.09856535170718295	0.10879551005224254	0.13646950361492552	0.10556876445565853	0.11018648810390283	0.11267730926617821	0.11189286234169538	0.09059148915522344	0.09267795623271387	0.10843967845763178	0.11110841541721254	0.0933249227683698	0.09197438012518802	0.10175166189528846	0.11130250537790932	0.11038057806459961	0.09214420884079771	0.09390719265046016	0.09390719265046016	0.09271839164119236	0.0	0.09345431607550099	0.10172740065020137	0.10219645138855192	0.0932683131964999	0.0921846442492762	0.1070810487327543	0.13532922509583192	0.11025118475746842	0.10907855791159202	0.09020330923382988	0.1356527083636599	0.11350219159913953	0.10648260468727255	0.10352273278664662	0.10977404693742217	0.1357659275073997	0.13512704805343945	0.10801106312775971	0.09264560790593107	0.08968573600530512	0.13617028159218464	0.09288013327510634	0.09199864137027512	0.11076875798599317	0.09145680689666327	0.10898960001293934	0.09382632183350316	0.13525644136057063
"T_ae_J419_roar"	0.1183706147799505	0.11240234848852443	0.10948291199637698	0.10433952803791224	0.1058841606417908	0.0955650443980785	0.11228104226308894	0.11013796561372863	0.11082536755786307	0.10895725168615654	0.10514014912578647	0.10496223332848108	0.09992398143206042	0.110477623044948	0.13634011030779433	0.10529380367800475	0.11067171300564478	0.11248321930548143	0.11224869393630614	0.09076940495252883	0.09308231031749883	0.10953952156824688	0.11052614553512219	0.09293674284697624	0.09428728549015802	0.10288385333268636	0.11232147767156744	0.1114965953386061	0.09243534378184289	0.09355136105584938	0.09419832759150533	0.09372118977145907	0.09345431607550099	0.0	0.1024390638394229	0.10268167629029389	0.09530625778381613	0.09257282417066977	0.10780888608536723	0.1366878548207094	0.11191712358678248	0.11121354747925663	0.09130315234444498	0.13626732657253304	0.11468290552671163	0.10533423908648325	0.10439613760978213	0.10951526032315978	0.13657463567696962	0.13520791887039643	0.11080919339447168	0.093373445258544	0.09178837724618694	0.136833422291232	0.09202290261536222	0.09296909117375904	0.11128633121451793	0.09323596486971711	0.10811619518980381	0.09487764245394407	0.1356931437721384
"T_ae_J598_arsu"	0.12107978714800977	0.11477186342536433	0.10319924951881863	0.09993206851375612	0.10204279683633365	0.09725524447247966	0.11346984327235674	0.11464247011823313	0.11408446148122989	0.09992398143206042	0.10000485224901742	0.10192957769259385	0.09755446649522054	0.10293237582286056	0.1311724651042425	0.10104808578776263	0.11359114949779223	0.11642162809128698	0.11607388357837191	0.10798680188267262	0.10965274071198668	0.11215164895595775	0.11572613906545684	0.10415352515891116	0.10503501706374238	0.09917188283436039	0.11543500412441167	0.11491743089588691	0.10501075581865528	0.10415352515891116	0.10441231177317353	0.1048085787762628	0.10172740065020137	0.1024390638394229	0.0	0.10150904944441749	0.10383812897277889	0.10272211169877238	0.10184870687563685	0.1310349847154156	0.113866110275446	0.11660763097028806	0.1036359519303864	0.131051158878807	0.11755381952868488	0.10196192601937665	0.09997250392223463	0.10350655862325521	0.13148786129037476	0.1295873970918854	0.10169505232341858	0.1024067155126401	0.10268167629029389	0.13129377132967798	0.10949908615976839	0.1092807349539845	0.11446455432092775	0.10429100554773804	0.1012502628301551	0.09622818509712586	0.1298623578695392
"T_ae_J616_arsu"	0.12098274216766138	0.11582318404580523	0.10433144095621653	0.10206705808142073	0.10315881411034014	0.09833891341970337	0.11411680980801268	0.11462629595484174	0.11456968638297184	0.10155757193459168	0.1012826111569379	0.1024471509211186	0.09824995552105067	0.1037410839924305	0.13246639817555436	0.10112895660471963	0.11454542513788474	0.11632458311093859	0.11600918692480632	0.10721044203988549	0.10866611674511135	0.11307357626926748	0.1150144758762353	0.10446083426334773	0.10408074142364986	0.09959241108253676	0.11579083571902243	0.11376906529509762	0.10408882850534557	0.10412117683212836	0.10431526679282514	0.10558493861904993	0.10219645138855192	0.10268167629029389	0.10150904944441749	0.0	0.10518058453426496	0.10194575185598526	0.10084590874537015	0.1331699742830802	0.11456159930127614	0.11581509696410953	0.10394326103482297	0.1321995244795963	0.11766703867242467	0.10189722936581105	0.10146052695424329	0.1047843175311757	0.13181134455820273	0.13131803257476507	0.10336099115273263	0.1036036036036036	0.10358742944021221	0.13265240105455545	0.10843159137593608	0.1094263024245071	0.11461012179145033	0.10521293286104776	0.10225306096042182	0.09713393824704417	0.13131803257476507
"T_ae_J678_roar"	0.11910653921425914	0.11367202031474923	0.1094101282611157	0.10525336826952626	0.10752583822601776	0.09780516602778722	0.1128067025733094	0.1128309638183965	0.1127258317563524	0.1070567874876672	0.10749348989923496	0.1047600562860886	0.1001746809646271	0.10970935028385657	0.13709220890549437	0.10675756546492633	0.11139146327656202	0.11469099260840733	0.11552396202306436	0.0956135668882527	0.09629288175069145	0.11072832257751468	0.11302505377909328	0.0957591343587753	0.09518495155838064	0.10347421029647241	0.1127662671648309	0.11373671696831482	0.09427111132676662	0.0956135668882527	0.09491807786242257	0.09545991233603442	0.0932683131964999	0.09530625778381613	0.10383812897277889	0.10518058453426496	0.0	0.09413363093793974	0.10901386125802642	0.1355475763016158	0.11080919339447168	0.11143189868504051	0.09414171801963543	0.13708412182379867	0.11409254856292558	0.10770375402332315	0.10425865722095524	0.11170685946269429	0.1367768127193621	0.13615410742879325	0.10924838662720171	0.0968266291426076	0.09275073996797516	0.137666391705889	0.0968185420609119	0.09588852766590648	0.11270157051126531	0.09371310268976338	0.10974169861063937	0.09638992673103984	0.13612175910201044
"T_ae_J683_roar"	0.11879923010982257	0.11308975043265887	0.10910281915667912	0.1047681433677843	0.10611868601096608	0.0968023678975205	0.11041292639138241	0.11131059245960502	0.11041292639138241	0.10668478172966503	0.10325585909068853	0.10558493861904993	0.09894544454688081	0.10953143448655119	0.13453669108965338	0.10418587348569396	0.1103886651462953	0.11323531790318146	0.1128067025733094	0.09252430168049558	0.09317126821615151	0.10920795121872322	0.11025927183916412	0.09402849887589565	0.09633331715916994	0.10161418150646158	0.11234573891665453	0.11095476086499426	0.09562974105164411	0.09370501560806767	0.0957267860319925	0.0934219677487182	0.0921846442492762	0.09257282417066977	0.10272211169877238	0.10194575185598526	0.09413363093793974	0.0	0.10729939993853818	0.13524026719717921	0.11027544600255552	0.11070406133242758	0.09210377343231921	0.13460947482491467	0.11359114949779223	0.10628042764488006	0.10448509550843482	0.11127015705112653	0.13380076665534477	0.13287075226033934	0.10905429666650493	0.0934947514839795	0.09139211024309768	0.13483591311239426	0.09392336681385155	0.09315509405276012	0.11090623837482007	0.09293674284697624	0.107170006631407	0.09449754961424621	0.13377650541025765
"T_ae_T10229_suta"	0.12373234994419914	0.11800669610364405	0.10158183317967878	0.09854109046209585	0.09945493069370986	0.09806395264204959	0.11644588933637408	0.11773173532599027	0.11646206349976547	0.09892118330179371	0.1013311336471121	0.09914762158927329	0.09847639380853025	0.098080126805441	0.1308328076730231	0.09834700050139907	0.11590405486276223	0.11858896598573439	0.1184838339236903	0.11502256295793101	0.11652676015333106	0.11554822326815145	0.11763469034564188	0.10860142009154576	0.10966082779368237	0.09941449528523137	0.11862131431251718	0.11634075727432998	0.10808384686302101	0.10979830818250925	0.10887638086919954	0.10914325456515762	0.1070810487327543	0.10780888608536723	0.10184870687563685	0.10084590874537015	0.10901386125802642	0.10729939993853818	0.0	0.13169812541446294	0.11592022902615362	0.11804713151212254	0.11110841541721254	0.13173047374124575	0.11907419088747634	0.1001827680463228	0.09816099762239798	0.10019085512801851	0.13126142300289517	0.13031523444449836	0.09879987707635822	0.10886020670580814	0.1092807349539845	0.1321510019894221	0.11595257735293642	0.1172384233425526	0.11771556116259886	0.10972552444724797	0.09863004836074854	0.09702071910330438	0.13049315024180375
"T_ae_T10679_pa"	0.14373170297766347	0.13975285878337942	0.13256344315590277	0.13005644783023598	0.1307761981011532	0.13040419234315104	0.1380788328723697	0.13912206641111488	0.1388551927151568	0.1309055914082844	0.13245831109385867	0.131051158878807	0.13036375693467256	0.13050123732349944	0.08388729842948874	0.13010497032041018	0.137747262522846	0.1412247076519967	0.14196063208630533	0.14257525029517848	0.14403092500040435	0.13708412182379867	0.13858831901919874	0.13464991023339318	0.13692238018988467	0.1299432286864962	0.13868536399954712	0.13860449318259013	0.1344234719459136	0.13596001746809647	0.13718925388584274	0.13693855435327607	0.13532922509583192	0.1366878548207094	0.1310349847154156	0.1331699742830802	0.1355475763016158	0.13524026719717921	0.13169812541446294	0.0	0.13824866158797935	0.13953450757759556	0.13811118119915247	0.0831513739951801	0.13868536399954712	0.1320377828456823	0.130889417244893	0.13275753311659955	0.08347485726300807	0.08446956831157908	0.13165769000598443	0.13539392174939752	0.13628350073592443	0.08158248014621444	0.1435214388535753	0.1445323240655377	0.13813544244423956	0.13721351513092986	0.13097028806185	0.12924773966066605	0.083127112750093
"T_ae_T12313_pu"	0.10503501706374238	0.098080126805441	0.11856470474064729	0.11448881556601485	0.11590405486276223	0.11095476086499426	0.0910039303217041	0.08921668526695457	0.08804405842107817	0.11669658886894076	0.11528943665388908	0.11491743089588691	0.11180390444304268	0.11692302715642033	0.13848318695715464	0.11431089976870946	0.08564219515745548	0.08640238083685121	0.08725152441489964	0.11123780872434373	0.11414915813479548	0.09096349491322561	0.08565836932084687	0.10952334740485549	0.11072832257751468	0.1140197648276643	0.09639801381273554	0.09615540136186455	0.10834263347728339	0.11096284794668995	0.10984683067268346	0.11014605269542432	0.11025118475746842	0.11191712358678248	0.113866110275446	0.11456159930127614	0.11080919339447168	0.11027544600255552	0.11592022902615362	0.13824866158797935	0.0	0.08912772736830188	0.10863376841832856	0.13724586345771264	0.09866239668753134	0.11580700988241384	0.11564526824849984	0.11916314878612903	0.13834570656832776	0.13675255147427498	0.11775599657107737	0.11004092063338024	0.10769566694162744	0.13949407216911705	0.11425429019683957	0.11408446148122989	0.0979669076617012	0.11021074934898992	0.11711711711711711	0.11060701635207919	0.1379656137286299
"T_ae_T13219_pu"	0.10596503145874779	0.09931745030488298	0.11803904443042684	0.11546735245119447	0.11714137836220422	0.1116098144823459	0.09250004043540848	0.09202290261536222	0.09085027576948582	0.11796626069516554	0.11706050754524722	0.11499021463114821	0.11197373315865237	0.11812800232907952	0.14030278033868698	0.11668041470554935	0.08778527180681579	0.09278308829475795	0.09269413039610526	0.11210312646578356	0.1149821275494525	0.09040548627622236	0.09202290261536222	0.11090623837482007	0.11060701635207919	0.1139146327656202	0.0968104549792162	0.09768385980235172	0.10946673783298559	0.11134294078638782	0.11168259821760719	0.10999239814320605	0.10907855791159202	0.11121354747925663	0.11660763097028806	0.11581509696410953	0.11143189868504051	0.11070406133242758	0.11804713151212254	0.13953450757759556	0.08912772736830188	0.0	0.1104210134730781	0.1400197324793375	0.09789412392643991	0.11751338412020639	0.11537839455254177	0.12129005127209795	0.1402785190935999	0.13965581380303105	0.11748912287511928	0.11084154172125447	0.10894916460446083	0.1412004464069096	0.11465055719992884	0.11441603183075355	0.09784560143626571	0.1115612919921717	0.11869409804777847	0.11195755899526097	0.14014103870477299
"T_ae_T13278_ma"	0.11638119268280848	0.11128633121451793	0.11291183463535348	0.10639364678861986	0.10989535316285765	0.09608261762660326	0.1093373445258544	0.11025118475746842	0.10844776553932747	0.11004092063338024	0.10664434632118654	0.10847202678441457	0.09985928477849483	0.11203034273052226	0.13755317256214922	0.10828602390541349	0.10873081339867695	0.11199799440373946	0.11147233409351902	0.08329694146570268	0.08425121710579521	0.10745305449075647	0.1094263024245071	0.08971808433208792	0.09032461545926537	0.10456596632539182	0.11041292639138241	0.10887638086919954	0.08899024697947498	0.08892555032590939	0.08905494363304058	0.08870719912012551	0.09020330923382988	0.09130315234444498	0.1036359519303864	0.10394326103482297	0.09414171801963543	0.09210377343231921	0.11110841541721254	0.13811118119915247	0.10863376841832856	0.1104210134730781	0.0	0.1377553496045417	0.11193329775017387	0.10735600951040808	0.10607825060248759	0.11270157051126531	0.1377230012777589	0.13634011030779433	0.1127500930014395	0.08750222394746632	0.08518931858249632	0.1378523945848901	0.0854076697882802	0.0854481051967587	0.10910281915667912	0.0876882268264674	0.11080110631277597	0.09533051902890323	0.13727821178449545
"T_ae_T13575_pa"	0.14434632118653662	0.13939702718876867	0.1322561340514662	0.13063871771232632	0.13137464214663497	0.13152020961715755	0.13691429310818898	0.13794135248354278	0.13827292283306647	0.1309541138984586	0.13148786129037476	0.13287883934203504	0.13057402105876073	0.13173047374124575	0.08395199508305433	0.1299917511766704	0.13729438594788684	0.14069096026008054	0.1412489688970838	0.14170184547204295	0.14432205994144953	0.13692238018988467	0.13883093147006972	0.13502191599139535	0.13865301567276433	0.1298785320329306	0.1391058922477235	0.13729438594788684	0.1366393323305352	0.13613793326540186	0.13794943956523847	0.13714881847736426	0.1356527083636599	0.13626732657253304	0.131051158878807	0.1321995244795963	0.13708412182379867	0.13460947482491467	0.13173047374124575	0.0831513739951801	0.13724586345771264	0.1400197324793375	0.1377553496045417	0.0	0.1388632797968525	0.1320863053358565	0.1310026363886328	0.1333236288352985	0.0842350429424038	0.08332120271078979	0.13269283646303395	0.13628350073592443	0.13710838306888576	0.08287641321752633	0.14360230967053228	0.14412796998075275	0.13755317256214922	0.1387500606531127	0.13119672634932958	0.12926391382405744	0.08094360069225419
