spec,lat,long
Thamnophilus,-12.2663,-70.9409
Thamnophilus,-12.2642,-70.9096
Thamnophilus,-12.287,-70.7993
Thamnophilus,-12.287,-70.7993
Thamnophilus,-12.3379,-70.7223
Thamnophilus,-12.3379,-70.7223
Thamnophilus,-12.3379,-70.7223
Thamnophilus,-12.3379,-70.7223
Thamnophilus,-12.3379,-70.7223
Thamnophilus,-12.3379,-70.7223
Thamnophilus,-12.3379,-70.7223
Thamnophilus,-12.3379,-70.7223
Thamnophilus,-12.4047,-70.7155
Thamnophilus,-12.4047,-70.7155
Thamnophilus,-12.4047,-70.7155
Thamnophilus,-12.4047,-70.7155
Thamnophilus,-12.4047,-70.7155
Thamnophilus,-12.3552,-70.7086
Thamnophilus,-12.3552,-70.7086
Thamnophilus,-12.3552,-70.7086
Thamnophilus,-12.3536,-70.7083
Thamnophilus,-12.3536,-70.7083
Thamnophilus,-12.3536,-70.7083
Thamnophilus,-12.4274,-70.707
Thamnophilus,-12.3555,-70.7067
Thamnophilus,-12.3555,-70.7067
Thamnophilus,-12.3555,-70.7067
Thamnophilus,-12.3554,-70.7064
Thamnophilus,-12.3554,-70.7064
Thamnophilus,-12.3554,-70.7064
Thamnophilus,-12.4266,-70.7047
Thamnophilus,-12.355,-70.7029
Thamnophilus,-12.355,-70.7029
Thamnophilus,-12.355,-70.7029
Thamnophilus,-13.2139,-70.6892
Thamnophilus,-12.4365,-70.6874
Thamnophilus,-12.4365,-70.6874
Thamnophilus,-12.4365,-70.6874
Thamnophilus,-12.4382,-70.6864
Thamnophilus,-12.4303,-70.5648
Thamnophilus,-12.5358,-70.4947
Thamnophilus,-9.4439,-70.4345
Thamnophilus,-3.77271,-70.3814
Thamnophilus,-3.77271,-70.3814
Thamnophilus,-3.77271,-70.3814
Thamnophilus,-3.77382,-70.3805
Thamnophilus,-3.82302,-70.3131
Thamnophilus,-13.1452,-70.3049
Thamnophilus,-4.29456,-70.2949
Thamnophilus,-4.2889,-70.2948
Thamnophilus,-4.2889,-70.2948
Thamnophilus,-4.2889,-70.2948
Thamnophilus,-4.2889,-70.2948
Thamnophilus,-4.2889,-70.2948
Thamnophilus,-4.2889,-70.2948
Thamnophilus,-4.2889,-70.2948
Thamnophilus,-4.28916,-70.2935
Thamnophilus,-4.28926,-70.2934
Thamnophilus,-3.81807,-70.2713
Thamnophilus,-8.43676,-70.1503
Thamnophilus,-11.2279,-70.1421
Thamnophilus,-12.582,-70.1225
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5663,-70.1008
Thamnophilus,-12.5693,-70.1003
Thamnophilus,-12.5693,-70.1003
Thamnophilus,-12.5692,-70.1002
Thamnophilus,-12.5691,-70.1001
Thamnophilus,-12.569,-70.1001
Thamnophilus,-12.5689,-70.1001
Thamnophilus,-12.5689,-70.1001
Thamnophilus,-12.5689,-70.1001
Thamnophilus,-12.5689,-70.1001
Thamnophilus,-12.5694,-70.1
Thamnophilus,-12.5692,-70.1
Thamnophilus,-12.5692,-70.1
Thamnophilus,-12.5689,-70.0998
Thamnophilus,-12.5696,-70.0987
Thamnophilus,-12.5626,-70.0967
Thamnophilus,-12.5687,-70.0928
Thamnophilus,-12.8591,-70.0661
Thamnophilus,-12.8589,-70.0657
Thamnophilus,-12.8593,-70.0653
Thamnophilus,-4.153,-69.9937
Thamnophilus,-4.20741,-69.9475
Thamnophilus,-4.09697,-69.9368
Thamnophilus,-4.15201,-69.9304
Thamnophilus,-9.35761,-69.9265
Thamnophilus,-9.35761,-69.9265
Thamnophilus,-9.35761,-69.9265
Thamnophilus,-9.35761,-69.9265
Thamnophilus,-9.35761,-69.9265
Thamnophilus,-9.37527,-69.9152
Thamnophilus,-9.37527,-69.9152
Thamnophilus,-9.37527,-69.9152
