"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61"
"20",365.18933426761,368.602430617591,281.082251380497,300.644784021804,298.796189888484,395.451719631629,379.560000786618,571.167079964634,619.148011812216,279.158914872552,280.855088936013,275.17526910494,306.11639088373,281.031528358497,427.667367535113,282.973127024321,397.09767648033,367.609077402018,375.743376509423,0,81.5711078619102,374.53673369178,391.414401608018,113.880960063789,126.678210363332,276.332519503178,385.304428912273,385.804548202282,131.955543183947,123.03464393807,124.456156361273,113.467964380387,129.098396467924,111.468932373724,272.639571072803,259.57737556505,123.810422202647,106.421395351858,290.642681736836,443.506621070976,378.863584935178,361.235593550918,83.6374092978888,435.986091192955,366.929481108282,294.300214490708,297.795328846359,288.109901483421,421.758025187786,412.658998331073,295.831037602342,104.07617380962,102.676470893398,424.242196393912,84.9755205212115,87.4076807373045,376.72218928852,114.387643904904,288.943053177102,100.137234803356,422.0393371429
"21",368.036702715105,371.30406680805,284.463987802664,304.430333827696,302.300155938082,398.851280921549,382.640539498326,575.22393827123,620.700476414721,282.829039647471,284.351226491293,279.150862126603,309.705324135397,284.224592368876,430.427533526955,286.403454297165,400.19675046987,370.947785940898,379.092244779963,81.5711078619102,0,377.437924883298,394.194730717944,116.043121277783,128.999379133466,279.955603581779,387.790392090915,389.137131731776,133.569260779238,124.896439039894,126.877883503195,115.325210105365,131.351520285872,114.719846982764,276.372369616332,263.41267735432,126.243211734164,108.017552614547,294.007102145203,445.954969691765,382.282940249078,364.188748726593,84.5893425775458,438.518674244548,370.004829671279,298.840027944714,301.491887570229,291.659639014618,424.457765648964,415.695036680125,299.730088112734,106.652542345435,104.331777271754,426.240899546769,89.7568199248883,90.9115436610728,380.197883962891,116.026459737,292.7034472944,105.195592683396,425.055590237181
"22",131.230980997058,128.099514237864,363.19054367656,388.389227095575,384.34307375388,116.060908286254,102.73541121382,337.734194480968,398.282361826843,361.087818086115,368.292006560186,362.895315071142,386.617116215607,362.663269963616,455.184292542943,368.171972697478,153.977504552486,99.6592146501397,103.734596516684,374.53673369178,377.437924883298,0,118.693384804688,358.610055213732,366.546275954697,367.799924914575,143.466284302448,146.758545371564,373.990191802765,367.421092970926,366.922482809331,360.058892399582,376.239492434267,361.339938002585,364.760460112582,364.690196716381,361.216379108953,357.16812307563,369.961128996101,468.391049768979,108.696928201654,88.3057734024217,355.61996915343,463.20166575003,127.137379841312,374.002532424735,377.007529178041,371.088914031639,449.700140920673,440.214305395264,377.472497805915,359.355141738736,357.140506293923,453.052323070513,380.483984692788,383.800573344215,136.326605042845,364.099306322198,372.739927034482,403.888734511502,450.797897899666
"23",156.479206417801,153.907693404571,379.925422073571,404.822060192022,400.697449742241,125.095506558542,125.192946312234,360.0268887705,421.126011405922,377.416111188811,384.256667749001,378.590771441255,402.480630849654,378.774474736226,471.730664837842,384.845611744679,178.585408750008,99.2051301067154,108.34948922984,391.414401608018,394.194730717944,118.693384804688,0,375.068789377246,383.029992598488,384.423683907375,168.677243794991,173.125515764467,390.365091815123,384.305128904537,383.775991861529,376.921327327445,392.873188902779,377.724858032966,380.938785079157,381.06332110731,378.220878711363,373.807693051315,386.296919097083,485.926358829905,115.891659607062,109.813334650394,372.510349628702,479.554219671356,152.87697914508,390.811926484698,393.354398090043,386.70255586403,465.680275655118,456.017742481019,393.82769270661,376.240385694662,373.889515466222,469.194804409486,397.146458549215,399.792254963508,161.888916767438,380.596261672136,389.044823108628,420.033548291809,467.271307503248
"24",349.155040690507,352.533892399306,252.968556710956,273.914572171367,270.791938142457,379.913187264508,363.280983953022,557.164781360837,604.601731312622,252.043205920836,253.116826460265,247.709146554958,279.142168386853,252.881390235289,410.366355125446,254.796934790325,380.77453327354,353.363501366302,360.241226436355,113.880960063789,116.043121277783,358.610055213732,375.068789377246,0,69.4732168303018,247.774120274283,368.631982179587,369.637272147472,84.5717413784965,78.8939883941291,71.9649104445323,68.0655250627474,94.456488380496,84.565098187836,244.214885685731,229.786181642722,83.745743552059,81.5846165192905,263.253814911276,425.889749554896,364.041505667048,345.227442739408,66.5512897397396,417.884450184326,351.025008362408,267.702852169576,270.162570922778,260.643505694525,404.078977728341,395.222151925841,268.863986694693,69.5032591071298,63.6261282568627,407.458517422122,122.407809231207,122.698675679096,361.41472120167,76.9303162343946,261.488985437051,144.574895828743,404.902961155401
"25",356.624319927726,360.450780060396,260.855411860092,280.998789601771,278.423286135589,386.731603433877,372.04646145309,563.938710038959,612.138602221591,259.315279062695,260.701274113562,254.977824909411,286.788494517577,259.853611640657,418.448226066845,262.244054179177,387.876348887226,360.536842318612,367.510167874119,126.678210363332,128.999379133466,366.546275954697,383.029992598488,69.4732168303018,0,255.9884287391,376.004456237081,378.071209912375,87.0813498907482,84.6843956649712,78.2220493457455,72.78990500207,100.904197116494,95.9487617310829,251.385982680194,237.232412835303,88.7500011972861,93.1963334059058,270.190801183138,433.599099402095,371.765168018194,353.068862549227,78.9434358310449,426.228910791534,358.609829450935,274.442160658316,277.688778607063,267.812570373171,411.683075454333,403.302915609508,276.211602834031,83.2724666172568,76.0060637903284,415.141898422842,135.291836348464,135.812589184158,369.056817936911,83.4775188965905,268.686840730086,158.213832998379,413.109219331577
"26",358.760990336519,362.410334635532,85.8346844180415,104.171398685801,102.656291269374,388.695654470159,373.102411849264,566.080934639082,616.799370172221,87.1563146165923,97.1910008912813,89.1373913458068,120.07873295711,83.7705854291615,402.69189292481,80.1968186395976,390.378104351793,361.860947353588,369.747449506108,276.332519503178,279.955603581779,367.799924914575,384.423683907375,247.774120274283,255.9884287391,0,378.516023648272,380.024716937136,262.160267305317,257.319892570523,257.484364000784,250.447452315493,261.992021074297,251.325950418175,80.8177066994815,103.499258851004,245.745277282738,244.811629771143,101.610889476338,417.833132822135,373.649436384206,354.070561036232,249.720643343967,411.749406757851,360.750228824638,109.517691717138,110.392527178081,95.1264975346988,395.874592984112,387.87366871176,103.440131523993,250.692635022216,246.566623100621,398.64300390147,283.731566700314,286.173578002402,370.981743254642,253.682333241978,94.7365595052127,306.212522598527,397.14767853433
"27",91.8506493883176,95.4980629261178,373.504088993868,398.085085035656,394.864861095394,175.355439542428,152.441949307372,364.941649082815,421.839870348184,371.182635386537,378.033793466167,373.576035473544,396.701531984425,373.041059629049,463.834305968677,378.607287115037,114.421149148203,145.491554092294,150.705064140548,385.304428912273,387.790392090915,143.466284302448,168.677243794991,368.631982179587,376.004456237081,378.516023648272,0,103.326261791335,384.373873661629,377.993558846628,377.767583800434,368.844034801864,385.830996826958,372.001827312395,374.918441262203,374.91313661816,371.739977458774,367.436786024347,380.073537048337,478.787222716142,140.739669169083,111.477665914249,366.708613226697,472.693296982016,88.4168684364166,383.698334410034,387.391120297276,380.678629617173,458.285130571536,448.387358652893,387.353472663248,369.870671467959,367.72594278277,461.439005317931,391.123778866481,394.29528262923,101.93781758213,374.579532502575,382.816542328462,414.093650816291,458.94080478034
"28",96.1159095825785,98.1474147587165,375.369462891628,401.010002273116,396.399411938922,179.038351330492,155.71767059935,366.13625146536,423.303279113119,373.153670617854,380.188687585926,375.158060680162,397.829096293638,374.594705650108,466.3615042531,380.195648860208,120.371851355186,149.784300332848,155.034012718641,385.804548202282,389.137131731776,146.758545371564,173.125515764467,369.637272147472,378.071209912375,380.024716937136,103.326261791335,0,384.384233539823,379.112370206738,379.09021373291,371.442108197011,387.852340492458,373.098930221296,376.641124477581,376.451770713593,372.752336285578,368.682871724587,381.58061511537,481.169304830427,145.010760715229,116.090872730062,367.78949808071,473.777097915957,92.214730210989,385.822091279944,389.213623100873,382.641951602278,460.821311053253,451.184910633435,389.528012062518,370.453297739288,368.803519853573,463.906958996906,390.940858779365,395.390713989745,103.846533327927,375.863753482333,384.398650177762,414.911320415461,461.480010690899
"29",364.537772677223,368.25694926397,267.154353052999,286.163026356606,284.730561391307,394.323016125771,379.359289969409,570.059940016993,618.816851583069,265.900383850813,267.006848664428,260.948063628649,292.881886006861,266.645757724823,425.370322577111,268.025508558325,396.211986515771,368.269917462445,375.001634034637,131.955543183947,133.569260779238,373.990191802765,390.365091815123,84.5717413784965,87.0813498907482,262.160267305317,384.373873661629,384.384233539823,0,91.0401273051243,86.665181272411,82.4857927229239,107.236825873186,103.196709959769,257.753582913298,244.22514977848,96.5712045555234,99.0880137523749,277.010448254826,440.856981856938,379.112341769742,360.384442890829,84.6230850180366,432.484001433152,366.308355215153,281.564067590207,284.349900803424,274.423162585609,418.121803261964,409.92609981633,282.592813722091,87.2656979443583,81.8676139777302,421.63557148405,140.003706966128,141.106888768904,376.653449271633,83.2820609198832,275.094636139945,163.266053743957,418.451362284937
"30",357.962625302054,362.018127067267,263.039029195384,282.939105899907,280.391285262455,387.598354217898,372.345506109523,564.757396481832,613.485664122065,261.737657164764,263.046172575884,257.132833689091,288.622301704672,262.52978943446,420.031188313881,264.362936361885,390.060094965187,361.653887144219,369.042133426771,123.03464393807,124.896439039894,367.421092970926,384.305128904537,78.8939883941291,84.6843956649712,257.319892570523,377.993558846628,379.112370206738,91.0401273051243,0,89.111365142999,76.0505629966087,103.174514891365,94.6362258063796,253.945568650582,239.236622291477,90.8727464372336,88.920181390361,272.941595513668,435.40022708079,372.752710676818,354.222061820825,74.7455732062219,427.840335893045,360.042535715665,277.306696972209,280.344960401823,270.109910397485,413.488464182274,404.607919146169,278.650800184783,82.2269925545008,74.2695256873547,416.12416968738,130.757839969949,132.141436111915,370.389398359513,80.5333346385934,271.187325845961,154.038867089508,414.466516260686
"31",358.152981545522,361.65597354329,262.522663997152,282.536237122438,279.935641622278,387.768912114099,371.819187380814,564.912914086111,612.809173999079,261.264608415589,262.832764162242,257.380646765425,288.031457162393,261.909447228357,420.127223226514,264.317679576244,390.112353057927,361.383078427459,368.347354155766,124.456156361273,126.877883503195,366.922482809331,383.775991861529,71.9649104445323,78.2220493457455,257.484364000784,377.767583800434,379.09021373291,86.665181272411,89.111365142999,0,72.7434187503974,103.761693383545,95.5397076888291,253.768812837938,238.81989490279,90.2093552320328,93.2447796782024,272.078133676744,435.257657007302,372.585426124166,353.694501643923,77.4337315162909,427.749585372741,359.730942226982,276.875201155367,279.881642988161,269.720018391631,413.642216488934,404.326282272912,278.06206133604,79.7027458778878,73.8554154765134,416.001968702837,132.415401120768,133.819594096976,369.978131043263,84.9575163497798,270.754681160695,155.771784886389,414.436948900596
