,0,1
T_ae_28095_In,176.48686,51.793793
T_ae_75520_In,200.75748,11.610568
T_ae_80508_arsu,-149.54433,6.372297
T_ae_80716_arsu,-130.12834,5.8305144
T_ae_81278_arsu,-118.73037,5.8435903
T_ae_81338_arsu,132.29637,-13.790065
T_ae_82491_pu,129.95412,-29.292221
T_ae_82606_pu,194.71455,218.1633
T_ae_82608_pu,517.87317,-48.143944
T_ae_85274_suta,-153.3588,40.387352
T_ae_86147_arsu,-104.50479,-36.969807
T_ae_86229_arsu,-137.95145,58.503696
T_ae_86569_arsu,-156.60677,68.38303
T_ae_A15069_suta,-125.64546,26.697784
T_ae_A15279_pa,6.052192,182.4832
T_ae_A16041_suta,-113.43842,49.490063
T_ae_A21562_pu,178.06726,23.805836
T_ae_A2720_pu,128.77168,13.856167
T_ae_A2833_pu,121.37731,-11.600162
T_ae_A317_jigu,11.548403,-128.3116
T_ae_A324_jigu,-5.1001515,-135.74811
T_ae_A3559_pu,148.01474,-16.749249
T_ae_A439_pu,135.86533,5.6371117
T_ae_A458_ma,-73.694336,-92.60934
T_ae_A509_ma,-49.489548,-90.43157
T_ae_A522_ma,-102.7978,18.912655
T_ae_A7968_In,177.34084,12.274064
T_ae_A8087_In,183.13608,-2.9144874
T_ae_J249_ma,-63.76554,-122.94958
T_ae_J252_ma,-24.698296,-116.34318
T_ae_J261_ma,-60.713573,-99.48469
T_ae_J298_ma,-38.67228,-111.69194
T_ae_J319_roar,17.026855,-165.7817
T_ae_J419_roar,-87.38361,-96.43256
T_ae_J598_arsu,-99.858444,-46.11077
T_ae_J616_arsu,-92.355194,-59.749287
T_ae_J678_roar,-27.754671,-167.66063
T_ae_J683_roar,-55.460266,-149.1136
T_ae_T10229_suta,-176.54309,70.46956
T_ae_T10679_pa,-6.889592,170.35701
T_ae_T12313_pu,153.1324,20.06392
T_ae_T13219_pu,148.09598,3.2638552
T_ae_T13278_ma,-29.929335,-133.95691
T_ae_T13575_pa,3.277486,164.80258
T_ae_T14205_In,170.82573,35.43437
T_ae_T14601_suta,-178.18295,46.97077
T_ae_T16625_suta,-165.00586,59.771164
T_ae_T16704_suta,-103.510796,57.394035
T_ae_T17307_pa,20.582096,163.4502
T_ae_T19420_pa,26.903393,182.71698
T_ae_T19436_suta,-155.91518,54.796066
T_ae_T2166_ma,-49.394566,-138.00534
T_ae_T2207_ma,-27.810797,-149.37903
T_ae_T24591_suta,-6.116649,191.67784
T_ae_T3237_jigu,22.815197,-140.97401
T_ae_T3260_jigu,6.2441745,-151.2481
T_ae_T3376_jigu,191.33171,31.50314
T_ae_T4355_ma,-3.6750734,-164.20891
T_ae_T742_suta,-133.9256,32.371628
T_ae_T7941_suta,9.367815,-140.76881
T_ae_T8268_pa,12.992878,174.55276
