,0,1
T_ae_28095_In,-122.37432,253.55057
T_ae_75520_In,-135.32979,206.46284
T_ae_80508_arsu,-70.28596,-188.7554
T_ae_80716_arsu,-129.44762,-207.34523
T_ae_81278_arsu,-163.83922,-201.3142
T_ae_81338_arsu,-168.49062,103.33195
T_ae_82491_pu,-162.32959,127.80204
T_ae_82606_pu,-107.57573,120.7204
T_ae_82608_pu,-95.982796,109.795334
T_ae_85274_suta,-77.35314,-241.12091
T_ae_86147_arsu,-42.952896,-236.73314
T_ae_86229_arsu,-130.34534,-180.04538
T_ae_86569_arsu,-68.050606,-260.4527
T_ae_A15069_suta,-105.73339,-208.10638
T_ae_A15279_pa,-95.46817,605.33466
T_ae_A16041_suta,-63.905136,-313.18536
T_ae_A21562_pu,-100.3623,207.76895
T_ae_A2720_pu,-141.17107,55.291706
T_ae_A2833_pu,-188.96143,90.5924
T_ae_A317_jigu,328.0273,-32.28925
T_ae_A324_jigu,293.48965,-57.88107
T_ae_A3559_pu,-118.57131,144.54257
T_ae_A439_pu,-161.4387,86.24171
T_ae_A458_ma,175.94601,15.067542
T_ae_A509_ma,150.28691,42.75928
T_ae_A522_ma,-118.84685,-294.9346
T_ae_A7968_In,-77.0088,214.7107
T_ae_A8087_In,-75.02994,244.63654
T_ae_J249_ma,230.60727,81.868484
T_ae_J252_ma,228.636,0.59422237
T_ae_J261_ma,224.19829,65.50957
T_ae_J298_ma,214.5575,38.502914
T_ae_J319_roar,213.27667,-37.60874
T_ae_J419_roar,146.97073,-15.392883
T_ae_J598_arsu,-134.99219,-225.50726
T_ae_J616_arsu,-137.45367,-255.08444
T_ae_J678_roar,186.00017,56.506317
T_ae_J683_roar,275.39468,-77.46895
T_ae_T10229_suta,13.5164385,-265.62427
T_ae_T10679_pa,-51.01725,530.6735
T_ae_T12313_pu,-159.00917,54.25712
T_ae_T13219_pu,-106.05738,190.05441
T_ae_T13278_ma,202.1913,12.98554
T_ae_T13575_pa,-107.19984,556.7479
T_ae_T14205_In,-107.875694,232.08978
T_ae_T14601_suta,-85.20156,-273.22266
T_ae_T16625_suta,-4.6874356,-268.9993
T_ae_T16704_suta,-58.276157,-342.31158
T_ae_T17307_pa,-118.850876,601.7088
T_ae_T19420_pa,-134.92752,588.0499
T_ae_T19436_suta,-54.80477,-274.56354
T_ae_T2166_ma,264.25922,34.920727
T_ae_T2207_ma,196.73874,-5.8664784
T_ae_T24591_suta,318.56207,-1592.9941
T_ae_T3237_jigu,324.35953,-71.29595
T_ae_T3260_jigu,293.16074,-36.262367
T_ae_T3376_jigu,-70.19147,180.80756
T_ae_T4355_ma,184.41132,-25.823765
T_ae_T742_suta,-79.26397,-320.71466
T_ae_T7941_suta,313.29605,-46.89253
T_ae_T8268_pa,-124.90808,559.00116
