,0,1
T_ae_28095_In,126.19644,92.01557
T_ae_75520_In,137.04286,99.06821
T_ae_80508_arsu,43.217678,-122.4389
T_ae_80716_arsu,36.125435,-127.40123
T_ae_81278_arsu,49.509647,-120.85423
T_ae_81338_arsu,145.09247,77.88628
T_ae_82491_pu,149.34381,75.295296
T_ae_82606_pu,150.02618,91.346146
T_ae_82608_pu,151.76163,93.19208
T_ae_85274_suta,39.208923,-120.02761
T_ae_86147_arsu,38.302597,-100.368706
T_ae_86229_arsu,40.363426,-130.26428
T_ae_86569_arsu,36.81069,-118.06085
T_ae_A15069_suta,42.90767,-115.28603
T_ae_A15279_pa,-118.73255,-253.46927
T_ae_A16041_suta,45.62953,-106.09611
T_ae_A21562_pu,132.80978,99.37024
T_ae_A2720_pu,148.84724,83.3619
T_ae_A2833_pu,153.43507,82.73113
T_ae_A317_jigu,-145.0066,55.409897
T_ae_A324_jigu,-142.15692,49.967213
T_ae_A3559_pu,142.1025,82.00059
T_ae_A439_pu,146.21536,81.99418
T_ae_A458_ma,-153.20737,41.385136
T_ae_A509_ma,-156.298,35.74159
T_ae_A522_ma,48.984795,-115.684
T_ae_A7968_In,131.34534,96.95945
T_ae_A8087_In,127.636604,100.5878
T_ae_J249_ma,-149.29073,30.306904
T_ae_J252_ma,-160.35397,39.66295
T_ae_J261_ma,-157.41736,45.507984
T_ae_J298_ma,-146.69487,41.26094
T_ae_J319_roar,-156.11372,54.6614
T_ae_J419_roar,-155.81049,59.017662
T_ae_J598_arsu,37.69216,-123.60099
T_ae_J616_arsu,37.25514,-93.956055
T_ae_J678_roar,-161.65755,50.386208
T_ae_J683_roar,-137.72481,47.685177
T_ae_T10229_suta,25.269169,-116.05228
T_ae_T10679_pa,-122.376495,-255.42113
T_ae_T12313_pu,144.62997,88.75382
T_ae_T13219_pu,138.15453,83.5337
T_ae_T13278_ma,-147.64626,46.431705
T_ae_T13575_pa,-121.02869,-248.13531
T_ae_T14205_In,130.60233,93.71773
T_ae_T14601_suta,32.248493,-109.44326
T_ae_T16625_suta,27.469065,-114.25101
T_ae_T16704_suta,41.911827,-107.66385
T_ae_T17307_pa,-118.78789,-244.86662
T_ae_T19420_pa,-118.4462,-250.04337
T_ae_T19436_suta,34.346317,-112.587776
T_ae_T2166_ma,-152.2006,49.54548
T_ae_T2207_ma,-153.38509,45.272446
T_ae_T24591_suta,-125.79094,-250.06638
T_ae_T3237_jigu,-138.9851,58.94642
T_ae_T3260_jigu,-140.62494,52.889496
T_ae_T3376_jigu,133.82498,103.77322
T_ae_T4355_ma,-151.04161,32.359055
T_ae_T742_suta,42.25506,-111.01345
T_ae_T7941_suta,-141.69975,56.36637
T_ae_T8268_pa,-123.5128,-245.5978
