,0,1
T_ae_28095_In,-95.065605,-30.471678
T_ae_75520_In,-107.01552,-27.166658
T_ae_80508_arsu,91.794075,63.97188
T_ae_80716_arsu,80.304596,53.33532
T_ae_81278_arsu,79.2943,49.195873
T_ae_81338_arsu,-133.09647,-34.454483
T_ae_82491_pu,-122.37237,-22.161953
T_ae_82606_pu,-123.46933,-39.3064
T_ae_82608_pu,-122.197395,-42.470116
T_ae_85274_suta,85.434525,77.893265
T_ae_86147_arsu,64.963806,57.33006
T_ae_86229_arsu,75.98237,44.562588
T_ae_86569_arsu,69.62163,76.15286
T_ae_A15069_suta,75.39035,67.967606
T_ae_A15279_pa,-72.49946,144.84486
T_ae_A16041_suta,87.280426,60.681946
T_ae_A21562_pu,-104.93038,-32.45814
T_ae_A2720_pu,-128.4098,-30.762846
T_ae_A2833_pu,-129.09558,-25.199614
T_ae_A317_jigu,78.199974,-67.96752
T_ae_A324_jigu,87.00473,-72.80279
T_ae_A3559_pu,-133.39935,-39.96226
T_ae_A439_pu,-132.94374,-29.86088
T_ae_A458_ma,63.507843,-64.17547
T_ae_A509_ma,59.92687,-65.5126
T_ae_A522_ma,86.83276,52.04056
T_ae_A7968_In,-102.75386,-41.15196
T_ae_A8087_In,-99.651344,-38.847908
T_ae_J249_ma,58.702526,-56.958237
T_ae_J252_ma,65.38663,-72.57856
T_ae_J261_ma,62.91019,-53.540688
T_ae_J298_ma,60.148537,-50.48122
T_ae_J319_roar,59.259174,-44.678474
T_ae_J419_roar,78.06089,-53.84858
T_ae_J598_arsu,82.80453,56.888706
T_ae_J616_arsu,74.99294,55.518116
T_ae_J678_roar,68.099884,-44.864147
T_ae_J683_roar,73.47037,-52.321175
T_ae_T10229_suta,67.631645,67.88092
T_ae_T10679_pa,-68.21145,142.97154
T_ae_T12313_pu,-123.54259,-29.088167
T_ae_T13219_pu,-117.6183,-30.62471
T_ae_T13278_ma,49.72847,-54.939495
T_ae_T13575_pa,-72.13483,152.04314
T_ae_T14205_In,-100.97896,-32.61136
T_ae_T14601_suta,64.03087,74.18314
T_ae_T16625_suta,70.15924,71.86821
T_ae_T16704_suta,81.68039,71.42615
T_ae_T17307_pa,-68.00807,148.2533
T_ae_T19420_pa,-73.01003,140.11888
T_ae_T19436_suta,76.26734,76.910446
T_ae_T2166_ma,69.45984,-63.91301
T_ae_T2207_ma,67.605804,-49.516388
T_ae_T24591_suta,-78.06587,143.02757
T_ae_T3237_jigu,84.58789,-66.34877
T_ae_T3260_jigu,80.32579,-74.74485
T_ae_T3376_jigu,-108.2124,-36.244118
T_ae_T4355_ma,54.255783,-54.080257
T_ae_T742_suta,84.51158,69.21034
T_ae_T7941_suta,82.66002,-70.46285
T_ae_T8268_pa,-76.2317,148.30049
