spec,Lat,Long
Malacoptila,-9.68,-56.86
Malacoptila,-1.95,-51.6
Malacoptila,-4.89,-75.14
Malacoptila,-3.95,-58.46
Malacoptila,-2.78,-55.6
Malacoptila,-3.47,-54.57
Malacoptila,-1.2,-48.3
Malacoptila,-4.49,-71.55
Malacoptila,-8.69,-61.41
Malacoptila,-5.56,-56.43
Malacoptila,-4.98,-62.13
Malacoptila,-4.99,-61.57
Malacoptila,-6.25,-57.87
Malacoptila,-5.48,-60.48
Malacoptila,-2.47,-56
Malacoptila,-3.71,-55.59
Malacoptila,-9.94,-54.34
Malacoptila,-9.56,-65.04
Malacoptila,-9.5,-56.76
Malacoptila,-9.68,-56.86
Malacoptila,-7.13,-55.43
Malacoptila,-5.9,-50.05
Malacoptila,-12.88,-52.37
Malacoptila,-2.47,-56
Malacoptila,-4.88,-56.97
Malacoptila,-1.95,-51.6
Malacoptila,-3.95,-58.46
Malacoptila,-2.53,-48.73
Malacoptila,-3.47,-54.57
Malacoptila,-8.91,-60
Malacoptila,-5.48,-60.48
Malacoptila,-9.68,-56.86
Malacoptila,-3.36,-54.95
Malacoptila,-14.27,-60.87
Malacoptila,-9.18,-60.63
Malacoptila,-4.28,-77.24
Malacoptila,-3.95,-58.46
Malacoptila,-4.18,-57.1
Malacoptila,-5.5,-50.28
Malacoptila,-3.56,-72.86
Malacoptila,-8.7,-61.4
Malacoptila,-4.28,-77.24
Malacoptila,-8.7,-61.4
Malacoptila,-4.99,-61.57
Malacoptila,-3.65,-52.37
Malacoptila,-5.65,-55.52
Malacoptila,-4.99,-61.57
Malacoptila,-4.39,-60.95
Malacoptila,-6.32,-55.77
Malacoptila,-3.71,-55.59
Malacoptila,-8.91,-60
Malacoptila,-2.53,-48.73
Malacoptila,-4.99,-61.57
Malacoptila,-4.49,-71.55
Malacoptila,-4.28,-77.24
Malacoptila,-12.91,-71.61
Malacoptila,-9.26,-54.47
Malacoptila,-8.05,-55.18
Malacoptila,-9.68,-56.86
Malacoptila,-6.32,-55.77
Malacoptila,-5.9,-50.05
Malacoptila,-4.53,-71.62
Malacoptila,-3.36,-54.95
Malacoptila,-4.99,-61.57
Malacoptila,-1.95,-51.6
Malacoptila,-4.98,-62.13
Malacoptila,-4.15,-60.13
Malacoptila,-10.13,-54.36
Malacoptila,-6.32,-55.77
Malacoptila,-3.56,-72.86
Malacoptila,-3.47,-54.57
Malacoptila,-3.36,-54.95
Malacoptila,-9.68,-56.86
Malacoptila,-9.5,-56.76
Malacoptila,-10.83,-64.75
Malacoptila,-5.18,-60.75
Malacoptila,-4.98,-62.13
Malacoptila,-4.39,-60.95
Malacoptila,-1.95,-51.6
Malacoptila,-9.5,-56.76
Malacoptila,-10.13,-54.36
Malacoptila,-1.95,-51.6
Malacoptila,-8.75,-57.47
Malacoptila,-3.15,-55.82
Malacoptila,-4.89,-75.14
Malacoptila,-4.47,-55.85
Malacoptila,-2.78,-55.6
Malacoptila,-6.32,-55.77
Malacoptila,-4.15,-60.13
Malacoptila,-4.47,-55.85
Malacoptila,-14.27,-60.87
Malacoptila,-9.68,-56.86
Malacoptila,-5.35,-57.48
Malacoptila,-1.58,-48.7
Malacoptila,-4.28,-77.24
Malacoptila,-4.54,-55.21
Malacoptila,-1.95,-51.6
Malacoptila,-8.7,-61.4
Malacoptila,-8.7,-61.4
Malacoptila,-1.95,-51.6
Malacoptila,-4.47,-55.85
Malacoptila,-3.71,-55.59
Malacoptila,-3.91,-58.29
Malacoptila,-8.69,-61.41
Malacoptila,-3.36,-54.95
Malacoptila,-4.98,-62.13
Malacoptila,-4.28,-77.24
Malacoptila,-14.27,-60.87
Malacoptila,-5.18,-60.75
Malacoptila,-6.55,-62.05
Malacoptila,-4.53,-71.62
Malacoptila,-3.15,-55.82
Malacoptila,-9.41,-56.56
Malacoptila,-9.68,-56.86
Malacoptila,-4.15,-60.13
Malacoptila,-3.71,-55.59
Malacoptila,-5.35,-57.48
Malacoptila,-5.9,-50.05
Malacoptila,-3.15,-55.82
Malacoptila,-8.65,-61.42
Malacoptila,-4.53,-71.62
Malacoptila,-4.28,-77.24
Malacoptila,-3.71,-55.59
Malacoptila,-2.47,-56
Malacoptila,-6.03,-55.32
Malacoptila,-5.48,-60.48
Malacoptila,-3.71,-55.59
Malacoptila,-5.88,-52.8
Malacoptila,-4.18,-57.1
Malacoptila,-10.13,-54.36
Malacoptila,-4.28,-77.24
Malacoptila,-10.26,-58.29
Malacoptila,-9.68,-56.86
Malacoptila,-5.48,-60.48
Malacoptila,-1.95,-51.6
Malacoptila,-9.26,-54.48
Malacoptila,-4.47,-55.85
Malacoptila,-5.65,-55.52
Malacoptila,-3.71,-55.59
Malacoptila,-3.36,-54.95
Malacoptila,-9.56,-56.76
Malacoptila,-4.49,-71.55
Malacoptila,-5.35,-57.48
Malacoptila,-8.66,-64.24
Malacoptila,-3.15,-55.82
Malacoptila,-4.98,-62.13
Malacoptila,-8.65,-61.42
Malacoptila,-9.68,-56.86
Malacoptila,-4.49,-71.55
Malacoptila,-4.53,-71.62
Malacoptila,-6.03,-55.32
Malacoptila,-4.62,-56.6
Malacoptila,-4.98,-62.13
Malacoptila,-8.65,-61.42
Malacoptila,-9.42,-55.32
Malacoptila,-5.5,-50.28
Malacoptila,-7.13,-55.43
Malacoptila,-3.71,-55.59
Malacoptila,-2.53,-48.73
Malacoptila,-10.26,-58.29
Malacoptila,-6.55,-62.05
Malacoptila,-1.95,-51.6
Malacoptila,-1.95,-51.6
Malacoptila,-5.88,-52.8
Malacoptila,-5.18,-60.75
Malacoptila,-2.47,-56
Malacoptila,-9.5,-56.76
Malacoptila,-9.68,-56.86
Malacoptila,-9.56,-65.04
Malacoptila,-8.65,-61.42
Malacoptila,-4.89,-75.14
Malacoptila,-3.15,-55.82
Malacoptila,-4.88,-56.97
Malacoptila,-3.56,-72.86
Malacoptila,-4.18,-57.1
Malacoptila,-3.36,-54.95
Malacoptila,-4.89,-75.14
Malacoptila,-14.27,-60.87
Malacoptila,-2.78,-55.6
Malacoptila,-5.5,-50.28
Malacoptila,-2.53,-48.73
Malacoptila,-6.32,-55.77
Malacoptila,-1.95,-51.6
Malacoptila,-9.41,-56.56
Malacoptila,-5.56,-56.43
