"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60"
"19",1135.72698829652,1134.18454069332,193.890668380233,566.462620074875,569.510591922269,490.336041348951,495.619302035072,212.688150579586,490.812476702199,233.993441004111,165.129645436692,145.969850257601,174.195315661039,180.578740582497,219.677453374203,148.10883710536,172.43748907085,176.289627605208,0,509.51337460043,490.298880669293,529.655258623345,499.365323559144,549.544460824297,493.226118307692,489.653156292615,496.271206190199,486.769212616523,577.262117131641,523.877849028296,602.07624409536,614.876643111838,528.191930569088,549.940837532865,493.856329874341,492.165641360621,618.455541772314,498.973704523281,547.974518320216,562.97938490145,544.743280999623,550.302614403395,538.209519890706,569.929549849216,557.259859623274,529.552897796279,567.778522545594,544.748053063435,614.61131322239,533.288132763912,534.932199202058,607.345978488401,546.413949069444,554.449549032269,490.966761976066,493.344000389814,548.188433529853,500.58255528287,494.550151430301,491.113566265249
"20",931.604803676716,937.711415362779,487.850507585169,302.520436897915,186.640055681162,195.068256116673,209.459149649564,502.804688422399,199.533922902577,518.059941537315,488.577290462314,468.583835997715,496.692575677057,502.739612984958,508.547745647889,474.041671999696,515.662491278916,479.066384929118,509.51337460043,0,172.950424369696,153.959120163107,207.085914951217,163.832979298541,197.492225608218,190.800550879131,204.339461645681,164.482066349669,460.20932082077,143.852881124094,484.912196035229,496.653055733475,166.994959698099,162.455622841924,204.321877515578,167.04163249208,500.329639751114,177.92919804166,405.282660387117,421.632010726641,404.343927687657,406.154362743793,394.773845214816,300.175572364345,289.025782909431,264.917908904583,190.34206216596,401.001658026543,472.23530742061,390.488701999744,390.542229493288,466.787480117147,403.592573603064,179.17107317571,173.942436065825,171.773358116197,432.343754422046,208.432742853132,175.597715821619,173.770727936245
"21",889.571270374265,895.745846220636,469.506329929966,227.655611571243,253.807096911012,107.434493447546,130.802226554686,483.707961118578,112.900274879055,499.866243768352,468.264621067366,449.709095387529,477.621808871961,484.03162321996,489.483415254056,455.028809143541,496.380334556022,460.876527139358,490.298880669293,172.950424369696,0,184.593291609943,119.005854249561,233.635595218289,108.111948689393,99.2814104909991,114.934703525534,86.647007852203,440.937072945065,174.796958156758,463.904684789507,476.00477766571,173.3224077852,232.565300929682,122.442458222844,95.8359426755099,478.898086407932,100.034686593382,378.747486877465,396.007536201048,378.795006581306,380.133500137041,369.183396375745,226.397438032235,217.395035333259,194.674455987962,256.4535513883,375.120662974252,447.780312540871,364.951159999915,363.79786451345,440.853511443624,375.649181329121,205.17025522234,95.2020661752222,101.665780444317,412.906269504334,123.247170420533,99.2820987453641,100.681500792957
"22",950.891859815908,958.480804667478,507.913644729738,316.088939408579,240.75932495225,216.374973129034,233.24614322973,523.444796562361,220.548153715801,538.41906350128,507.716908139819,489.644260862037,516.447438183649,522.818718078724,529.589473351494,494.576109803557,536.385215459944,501.54299198809,529.655258623345,153.959120163107,184.593291609943,0,227.739989723561,219.938291237019,216.869541013258,210.325936600862,224.688757733529,174.253293928896,479.718604885934,154.943821421573,503.90255294104,516.123623884884,172.064134334694,219.57988840901,227.126762134068,173.391807673272,519.448421239546,184.57462463421,426.581209266358,443.055819427489,425.27827508709,427.696647981366,416.403897367755,323.486258602727,311.68885899006,289.974822445723,245.815678250823,423.082580816273,492.375367173147,412.513272747948,411.403567914976,487.272061478563,423.932375365523,173.067015254047,180.645600087602,178.721461873277,452.209139070501,220.962118007818,182.018593929972,180.961881716538
"23",889.805319920008,898.015170227803,478.746259728132,261.480719655263,273.584366689831,97.1818229277499,103.739194492148,494.211248175137,100.519200939188,509.550100493508,478.890235966253,459.487225882182,487.704819577887,494.842370637826,498.691692565889,465.15291759423,507.822549163598,470.982659464687,499.365323559144,207.085914951217,119.005854249561,227.739989723561,0,253.887761322192,95.6137766631319,96.2231301229123,107.141267025732,136.745420493519,449.843936121056,221.381735081531,472.498271856331,485.571132463636,222.239350926922,252.60453756995,90.5041687214946,146.441064357635,489.90355313238,156.874618245696,381.906072832622,400.000284778316,382.458941645698,382.953846192218,372.355916460472,201.607758553203,189.748473006254,168.567360592885,274.064186342466,378.878121468229,451.814591955288,368.593253771003,366.455262879107,444.946195723583,379.952093035809,250.810372439877,147.680055961797,155.001211814303,422.396896385795,154.458877148522,153.945612695915,152.113895283217
"24",970.804448780769,976.880477806294,527.799497951653,360.095749278504,192.772518528949,243.348114006267,252.007030942385,543.248225572716,247.208279183768,558.979008046895,529.15392920231,508.633607668751,537.809522246419,542.43038571478,549.872458586916,515.105681657404,555.851892224105,521.695582598712,549.544460824297,163.832979298541,233.635595218289,219.938291237019,253.887761322192,0,247.615074975132,240.045375537387,251.862406834336,231.648308743401,499.169470704537,218.870261677956,525.393374703175,537.17774502372,238.205127696116,173.232966420035,248.130431408672,233.407321334308,540.940656085859,243.514755398054,442.109296514909,456.263666816551,438.931127016983,442.63313724053,430.624975353515,341.298738426994,330.483736622132,305.758905574865,190.632803262743,438.16707725063,506.827490416526,428.31630520734,427.565822900951,501.938560582597,439.207564688576,245.211457690103,237.420665655342,238.303972464028,473.46070550761,265.738788801513,241.732209572112,238.72114777265
"25",888.904431896991,893.736893907463,471.661713633778,246.018982040569,267.740973663121,96.5378814120192,108.406687365546,486.932805995603,97.8084597672472,502.979202346838,471.492268598538,452.616030412982,480.876197243314,487.319340308317,491.978632055519,458.011257322898,498.643823334451,464.400136386996,493.226118307692,197.492225608218,108.111948689393,216.869541013258,95.6137766631319,247.615074975132,0,96.733539392978,111.20533184803,121.948805092125,444.089970410284,209.767869715735,467.661053003168,479.511799811313,209.146623500448,246.137634151806,94.2437378167972,131.901415806282,482.663546268779,140.453915741875,377.949035761749,395.506355267482,378.040115593593,378.291684597463,367.180625430995,204.579509265937,194.572934325804,172.503461709074,268.654507311627,373.868862435198,447.264452165214,363.973355586926,363.130520226925,440.197298377999,375.647626645484,239.099143788545,132.243651541769,140.780656404731,416.612323673379,142.251789498125,139.171738507698,137.129238757981
"26",885.251120631222,892.006562781143,467.856638817071,246.073161691894,260.508113023491,89.6408361861333,102.209244196857,484.499214014293,89.5425696251709,499.768482092696,468.465034603986,450.28128865162,478.081711317994,484.228359821371,489.087292680969,455.423650849826,496.855350136334,460.861011519456,489.653156292615,190.800550879131,99.2814104909991,210.325936600862,96.2231301229123,240.045375537387,96.733539392978,0,98.6482633656445,116.723787453711,441.126244960678,202.928248599231,464.633158332454,475.711635072161,203.039179757608,239.382501007234,95.3887343811853,125.786478456084,481.248604561657,135.609368126488,375.700734303086,393.061538452672,375.413805483649,376.356632550281,364.253692607894,198.192810417296,187.188344470936,164.681051256271,260.373093030557,371.474509405861,445.53980781989,361.809185264801,360.523495039162,437.085236734758,372.561084532139,232.775889046244,127.217875020191,133.948077681136,413.495562823201,135.806860270562,133.290421383337,132.014539576042
"27",891.1933036428,897.952296874959,475.246675521598,260.595288954453,271.415411343897,102.779696004084,110.769895281492,490.214237457567,106.683512727432,505.925162401989,474.754406866666,455.79055673476,483.535148079248,489.582623522966,495.383120737329,461.311552914336,502.806799560692,467.376705712905,496.271206190199,204.339461645681,114.934703525534,224.688757733529,107.141267025732,251.862406834336,111.20533184803,98.6482633656445,0,134.290443300488,447.102404207346,217.862053944624,470.210170692945,481.609392795446,218.228672732759,251.420916398527,103.949404894804,142.612898211773,486.019922005858,153.216942076976,381.054864071977,398.328499417521,381.219262331676,382.860992545846,370.77263447783,200.573576347242,192.314949523859,169.482731541978,270.480851246689,377.311725768345,450.416365125723,367.160521407421,365.926439028831,443.356003852404,378.147966335975,246.775428674208,144.436348984051,151.790125143022,419.462006420937,155.459856736227,150.614440393389,148.700707951473
"28",892.819764750235,898.098936264834,466.751645824672,226.79718894658,252.78513214555,122.405043165703,147.15060241274,480.825013877787,129.91572052594,497.268914386971,465.881321182192,446.952327466114,474.562244856664,481.161811744754,486.92059524277,451.943250346235,493.883553905584,458.91862817921,486.769212616523,164.482066349669,86.647007852203,174.253293928896,136.745420493519,231.648308743401,121.948805092125,116.723787453711,134.290443300488,0,439.554902648841,161.349747948949,462.781297624313,474.899974378627,156.758655274067,231.317492416595,138.66857928888,69.5771274780498,478.95729275019,79.4085042526205,379.968420301894,396.471804974444,380.161326127641,380.643849269185,368.880184908742,242.747439320689,231.487598448834,207.968723359335,255.34603763576,375.909568023485,448.028725115784,365.863650855965,364.829431006715,443.182243856159,377.766982518046,194.814755850843,77.1752760672616,77.0419744747884,412.055349071745,125.418191025501,78.0409414268567,72.2269165152526
"29",1105.69644707758,1103.56039812394,554.282003880223,526.619733954392,521.943433943674,442.244441404361,447.296853493112,571.542714626738,442.792621766818,588.059641484029,555.558570032898,538.624280291408,564.722478726921,574.986753115176,575.573193050852,543.390057322113,584.652974478554,546.382612298664,577.262117131641,460.20932082077,440.937072945065,479.718604885934,449.843936121056,499.169470704537,444.089970410284,441.126244960678,447.102404207346,439.554902648841,0,475.836512359973,233.60556589634,254.231457079502,476.787911275554,501.55299415027,445.292920350621,443.807850562801,253.847680363998,449.588878461383,543.924622735728,558.278315666432,543.874351903479,545.945406660782,533.862318091497,523.43445733582,510.873510315096,485.573269990127,517.327169614653,541.765620148934,609.923777348519,529.537553830463,530.421706376551,603.196186967632,542.477603258921,502.486253376021,441.666160843487,445.225876668148,180.618052988488,444.004231483373,446.964751550856,443.738639264867
"30",946.817446791192,949.784164014678,503.522444684394,306.68539263529,240.467227264944,209.319140418133,227.819186519033,518.779950691892,214.624403212259,533.41452493664,504.177693726338,484.023199555404,512.469042194282,519.046253648228,523.919909635411,489.683761036688,530.346344947634,495.659228442948,523.877849028296,143.852881124094,174.796958156758,154.943821421573,221.381735081531,218.870261677956,209.767869715735,202.928248599231,217.862053944624,161.349747948949,475.836512359973,0,499.517467575198,511.654985904934,143.070430649618,218.62911151812,221.57331399964,159.344036514694,513.787082630804,168.605852475848,423.20953102184,439.415767600905,421.040336855917,424.495592213902,413.552554402898,317.740293525494,306.967040327664,284.166797619109,245.494760063543,419.877510582774,490.626220037771,409.701927089967,407.742303465062,483.705883610023,421.415953578001,169.179738516791,167.051560777273,161.930625559337,447.658394083964,211.928851958772,166.74969449917,166.996481377808
"31",1129.3873008793,1131.40399586227,578.731989606504,550.47760183254,543.487294182351,464.53506327457,468.961121700056,594.132977607144,465.553325604085,612.357049242751,579.998917357483,562.498229933918,590.470272718108,596.693110014051,599.185728108592,567.331870165369,608.408705295783,571.281656807914,602.07624409536,484.912196035229,463.904684789507,503.90255294104,472.498271856331,525.393374703175,467.661053003168,464.633158332454,470.210170692945,462.781297624313,233.60556589634,499.517467575198,0,278.000140171865,500.477096452374,524.999768774791,468.215551053302,467.010694985,278.137963678455,472.622631901739,568.593084835838,582.391561386355,568.379398080591,569.919090682572,557.931461361536,545.749388072645,533.556914468765,507.980190407848,543.245033592327,565.951327180818,633.394435662626,553.345438286219,553.222753275557,627.520216458041,566.726932551789,527.421165564356,464.676817676851,467.539348399456,202.339547321905,467.873127245473,469.912045760554,467.379499431755
"32",1143.62043944421,1138.6737062157,591.010292115077,561.863209389252,555.498024965441,476.763084317867,481.872963789452,608.186336791545,477.5222715608,626.333432382035,593.434269390467,575.168658363701,603.779026959938,609.525853596158,613.214248876523,581.31136357362,622.885032217396,586.994420047013,614.876643111838,496.653055733475,476.00477766571,516.123623884884,485.571132463636,537.17774502372,479.511799811313,475.711635072161,481.609392795446,474.899974378627,254.231457079502,511.654985904934,278.000140171865,0,512.543934874664,538.635041683937,480.252519300609,478.192829207941,293.899093779088,484.462080138472,579.286130763143,593.495502405083,580.152076477238,581.629795930814,569.831792742242,558.107716231801,546.19509420227,520.903338508395,555.051692091653,576.975617557454,645.529614578524,564.899259835625,565.327760306406,637.714937431361,578.084655654786,539.385290665133,477.259322503077,479.759115228806,225.829657148459,479.340598739349,482.056966804966,479.86051359055
"33",946.440678886058,952.970251497676,506.734519882184,304.692766765923,258.557910650737,208.895897565148,229.648254648899,521.043504869589,215.310810698495,536.459311924865,506.9762079986,487.082270421733,515.071687895534,522.861117568673,527.726364549977,492.635681428007,533.678362354908,499.438793527574,528.191930569088,166.994959698099,173.3224077852,172.064134334694,222.239350926922,238.205127696116,209.146623500448,203.039179757608,218.228672732759,156.758655274067,476.787911275554,143.070430649618,500.477096452374,512.543934874664,0,238.742620749723,222.423516175218,155.668924208156,517.00151852289,162.261038135254,426.338934432319,442.668207362621,425.56268669595,426.967997653006,415.833504620039,320.66950955227,308.675212346768,286.644650861256,264.144949959187,422.618202184308,491.23501343797,412.497439695036,411.652637545381,487.803956714656,423.596288844596,187.897505117741,161.748352557414,153.247309968286,449.599354228715,210.247369364803,158.530986170233,162.449553557452
"34",973.475624471261,975.704585821041,528.564988329548,358.297552188894,191.737973050404,241.829747938954,249.437801702806,543.899109013525,245.598213170882,558.616957648485,529.057937754172,508.088530819497,537.405865416333,543.132043687809,548.713533129381,514.596142331424,555.087138979723,520.093169927864,549.940837532865,162.455622841924,232.565300929682,219.57988840901,252.60453756995,173.232966420035,246.137634151806,239.382501007234,251.420916398527,231.317492416595,501.55299415027,218.62911151812,524.999768774791,538.635041683937,238.742620749723,0,247.653661922814,230.722323093971,540.506694796205,243.279308414458,442.028692148368,457.025075603906,440.618423606589,442.385752528351,428.276821822817,339.366527878735,330.161983366773,305.269949530291,187.872851213841,437.300634729773,505.984679878812,427.112297951069,426.890894731721,501.734923136928,437.544466403931,245.662653046556,237.999208051111,238.457620217886,473.406053988152,264.835199656003,240.419251338118,238.895093487332
"35",886.18451218611,891.119878066167,472.665238693679,261.999452529527,269.0064996526,86.1281972790736,88.9524761928872,488.332680116629,87.5385248033405,504.240824688458,472.938107827464,454.032779082802,481.960473657608,488.968579438191,493.663309105077,459.25447187564,501.389683197953,465.067611251164,493.856329874341,204.321877515578,122.442458222844,227.126762134068,90.5041687214946,248.130431408672,94.2437378167972,95.3887343811853,103.949404894804,138.66857928888,445.292920350621,221.57331399964,468.215551053302,480.252519300609,222.423516175218,247.653661922814,0,148.547899885467,484.400351649845,159.731766891693,375.338257894182,393.038095353014,375.016945932468,376.702838412221,364.842227469645,179.882744925103,171.816243951625,148.378447476241,267.712333247512,371.773464576932,444.921714223456,361.803198460586,360.414763698221,438.422996959495,373.828429661635,250.45948273689,149.41575154076,158.273692800735,417.92804604497,157.411146216631,156.739670583846,154.366222158909
"36",897.568083782352,903.343611065346,471.088245869001,235.685795704175,254.423399033326,132.870065582571,155.470980271611,486.093169933613,139.000025547416,500.79651750995,470.639025753115,451.944268355067,479.880568159248,485.989490740823,491.618506057304,456.77893723388,499.007257425355,463.310440967789,492.165641360621,167.04163249208,95.8359426755099,173.391807673272,146.441064357635,233.407321334308,131.901415806282,125.786478456084,142.612898211773,69.5771274780498,443.807850562801,159.344036514694,467.010694985,478.192829207941,155.668924208156,230.722323093971,148.547899885467,0,481.954079175699,87.7236772921015,385.924476264153,402.265559282437,385.560105069958,386.22413611243,374.43980054567,251.18677554779,240.871378784842,218.624542103163,257.02432287904,381.8783217475,454.638175664478,371.546651476286,369.932925122202,447.715204410667,382.716426944598,193.489989189686,81.6543722382055,81.1472293545576,415.49611499548,135.083909323119,79.7054659778295,79.3198816214756
