,0,1
H_oc_A311_jigu,-85.476685,-18.59981
H_oc_T15847_jigu,-85.89214,-13.651317
H_oc_T355_jigu,381.76416,-27.246428
H_pe_A24346_pu,-0.79632,-19.358776
H_ro_A409_ma,-30.594397,27.804363
H_ro_A410_ma,-40.808956,-19.655529
H_ro_A521_ma,-39.52651,11.557184
H_ro_A547_ma,372.47238,-22.690193
H_ro_A551_ma,-51.276196,3.1450107
H_ro_J213_ma,370.44675,-28.345293
H_ro_J305_ma,373.8035,-11.5899515
H_ro_J508_ma,380.3436,-12.249467
H_ro_J774_ma,368.65067,-5.316408
H_ro_J775_ma,376.29733,-5.4515367
H_ro_J796_ma,365.7237,-19.150206
H_ro_T1842_ma,377.77698,3.430655
H_ro_T366_ma,388.87073,-10.648135
H_ro_T385_ma,388.06058,-23.780472
H_ro_T471_ma,385.3003,-0.93834287
H_st_77860_arsu,-38.020752,33.209824
H_st_78249_arsu,-20.710632,-11.778612
H_st_80727_arsu,10.141059,-43.21301
H_st_80800_arsu,-27.395174,-1.8691072
H_st_81143_arsu,-26.284662,34.250797
H_st_81279_suta,-10.742964,-2.7549818
H_st_85680_arsu,-39.3271,4.354084
H_st_85970_arsu,-31.63473,-13.017986
H_st_86405_suta,-12.020545,-16.929558
H_st_A11597_pa,13.116366,85.056114
H_st_A14546_suta,15.170013,-29.459934
H_st_A15208_pa,19.345324,82.79051
H_st_A15210_pa,19.615694,75.401955
H_st_A16571_pa,13.679537,-23.426266
H_st_A272_arsu,-33.591633,22.928213
H_st_A273_arsu,-55.226746,-8.501471
H_st_A4899_suta,-3.8534997,-30.552927
H_st_A7597_pa,13.298415,77.23213
H_st_A9955_pa,-5.6313796,-11.002935
H_st_J364_roar,-140.50995,13.659787
H_st_J368_roar,-161.60585,9.647571
H_st_J370_roar,-147.45686,7.296359
H_st_J374_roar,-154.03235,6.7067986
H_st_J408_roar,-146.89783,-0.044031054
H_st_J525_arsu,-43.64186,-11.358771
H_st_J530_arsu,-40.015785,-6.133648
H_st_J536_arsu,-46.161713,-5.291605
H_st_J572_arsu,-23.512024,25.943005
H_st_J621_roar,-150.8231,13.939234
H_st_J664_roar,-169.39531,9.070731
H_st_J665_roar,-155.08923,-2.901643
H_st_J711_roar,-139.0021,1.9536575
H_st_J762_roar,-165.93112,1.8104149
H_st_J765_roar,-158.87718,19.394663
H_st_T10207_suta,9.903855,-36.596745
H_st_T11900_suta,-9.297621,-25.000927
H_st_T12194_suta,6.887994,-9.588258
H_st_T16744_pa,6.623541,79.62922
H_st_T17858_pa,0.047000743,2.05083
H_st_T24564_suta,1.2447351,-12.579123
H_st_T7114_suta,-15.250575,-29.914438
