,0,1
H_oc_A311_jigu,267.38998,18.566303
H_oc_T15847_jigu,269.36597,2.7941122
H_oc_T355_jigu,85.6452,-339.79404
H_pe_A24346_pu,580.3283,337.62067
H_ro_A409_ma,-104.4825,212.69574
H_ro_A410_ma,112.62293,95.74906
H_ro_A521_ma,196.75403,135.18909
H_ro_A547_ma,119.80019,-332.2272
H_ro_A551_ma,127.16867,74.1233
H_ro_J213_ma,121.74264,-351.8051
H_ro_J305_ma,171.9632,-229.90787
H_ro_J508_ma,129.71094,-223.15231
H_ro_J774_ma,152.60797,-200.935
H_ro_J775_ma,153.6676,-226.75633
H_ro_J796_ma,63.726864,-323.4646
H_ro_T1842_ma,139.09105,-248.9586
H_ro_T366_ma,101.335464,-249.50536
H_ro_T385_ma,90.350044,-323.7025
H_ro_T471_ma,84.17824,-255.80304
H_st_77860_arsu,-61.448204,150.7429
H_st_78249_arsu,77.672295,42.684254
H_st_80727_arsu,-126.84585,91.865364
H_st_80800_arsu,162.03175,77.04636
H_st_81143_arsu,-71.304436,221.805
H_st_81279_suta,61.42952,97.94657
H_st_85680_arsu,119.678215,138.04048
H_st_85970_arsu,104.95456,158.28275
H_st_86405_suta,26.401525,92.97589
H_st_A11597_pa,-72.603615,468.31995
H_st_A14546_suta,-55.713684,131.00136
H_st_A15208_pa,-55.483116,452.3167
H_st_A15210_pa,-69.1259,434.11148
H_st_A16571_pa,-29.103327,115.263176
H_st_A272_arsu,-86.19631,210.78865
H_st_A273_arsu,162.85606,103.837395
H_st_A4899_suta,17.858997,117.17742
H_st_A7597_pa,-83.44095,449.15396
H_st_A9955_pa,31.191761,20.67754
H_st_J364_roar,-273.22363,-171.27211
H_st_J368_roar,-361.8212,-191.67001
H_st_J370_roar,-271.90695,-205.81915
H_st_J374_roar,-356.6888,-159.90686
H_st_J408_roar,-337.04752,-162.13028
H_st_J525_arsu,145.7174,130.71182
H_st_J530_arsu,156.14012,151.47836
H_st_J536_arsu,170.59302,138.26244
H_st_J572_arsu,-79.66709,244.5965
H_st_J621_roar,-283.60193,-184.89246
H_st_J664_roar,-367.20465,-208.42255
H_st_J665_roar,-326.7132,-182.15472
H_st_J711_roar,-341.2684,-132.15862
H_st_J762_roar,1781.2424,2410.2898
H_st_J765_roar,-308.4287,-152.41888
H_st_T10207_suta,-96.79292,106.16725
H_st_T11900_suta,47.972046,0.93772733
H_st_T12194_suta,32.509846,64.1533
H_st_T16744_pa,-47.329945,476.20572
H_st_T17858_pa,707.20386,-228.53764
H_st_T24564_suta,49.644688,24.202013
H_st_T7114_suta,-2.0405436,78.51873
