,0,1
H_oc_A311_jigu,143.71945,762.80615
H_oc_T15847_jigu,10.486625,-359.08975
H_oc_T355_jigu,298.41443,-259.23468
H_pe_A24346_pu,144.7294,309.25864
H_ro_A409_ma,-31.022135,-24.003633
H_ro_A410_ma,62.957977,125.424736
H_ro_A521_ma,283.0953,15.558341
H_ro_A547_ma,246.6918,-227.9166
H_ro_A551_ma,61.894974,100.76094
H_ro_J213_ma,294.16147,-233.35687
H_ro_J305_ma,164.4304,-276.7099
H_ro_J508_ma,155.23643,-254.17657
H_ro_J774_ma,177.7091,-298.81595
H_ro_J775_ma,181.32327,-328.9414
H_ro_J796_ma,220.55429,-227.7226
H_ro_T1842_ma,127.91447,-292.03394
H_ro_T366_ma,84.83357,-236.11046
H_ro_T385_ma,267.42642,-279.15662
H_ro_T471_ma,75.669876,-258.1722
H_st_77860_arsu,-94.34378,53.203266
H_st_78249_arsu,30.261702,199.21056
H_st_80727_arsu,-111.319374,122.57203
H_st_80800_arsu,98.08158,151.05426
H_st_81143_arsu,-114.26864,22.169123
H_st_81279_suta,130.138,153.05447
H_st_85680_arsu,20.831133,149.51088
H_st_85970_arsu,41.855995,166.73601
H_st_86405_suta,1776.1414,665.67615
H_st_A11597_pa,14.893043,538.9545
H_st_A14546_suta,-135.51962,134.35777
H_st_A15208_pa,-6.166805,515.3319
H_st_A15210_pa,-0.21279855,488.16995
H_st_A16571_pa,-158.3788,98.00321
H_st_A272_arsu,-60.547703,24.738085
H_st_A273_arsu,443.1185,135.4764
H_st_A4899_suta,186.243,305.36002
H_st_A7597_pa,22.899664,500.89154
H_st_A9955_pa,-365.3823,109.52243
H_st_J364_roar,-409.4345,-145.39508
H_st_J368_roar,-314.4369,-217.14645
H_st_J370_roar,-272.79755,-166.97012
H_st_J374_roar,-291.9956,-196.29088
H_st_J408_roar,-354.53973,-174.54936
H_st_J525_arsu,267.9992,77.50056
H_st_J530_arsu,248.2824,59.52555
H_st_J536_arsu,269.76663,45.689777
H_st_J572_arsu,-48.687767,2.2512314
H_st_J621_roar,-361.41064,-124.75523
H_st_J664_roar,-312.591,-256.14517
H_st_J665_roar,-378.94852,-199.20038
H_st_J711_roar,-328.95193,-135.90503
H_st_J762_roar,-304.71124,-281.565
H_st_J765_roar,-372.25894,-156.96318
H_st_T10207_suta,-109.329926,81.348175
H_st_T11900_suta,142.5966,221.29678
H_st_T12194_suta,153.46173,239.7958
H_st_T16744_pa,-26.379553,547.13995
H_st_T17858_pa,900.84894,64.11336
H_st_T24564_suta,-391.3234,104.9836
H_st_T7114_suta,207.96925,302.271
