,0,1
H_oc_A311_jigu,-1027.878,-3002.6685
H_oc_T15847_jigu,1037.2953,1796.686
H_oc_T355_jigu,300.60855,77.03265
H_pe_A24346_pu,-47.473656,4.5286646
H_ro_A409_ma,89.718544,-134.41124
H_ro_A410_ma,-4.448112,-98.57003
H_ro_A521_ma,-2.5245707,-116.45195
H_ro_A547_ma,270.04843,87.921936
H_ro_A551_ma,-40.661976,-96.479034
H_ro_J213_ma,269.3855,64.93848
H_ro_J305_ma,277.2018,130.76407
H_ro_J508_ma,288.50055,162.00783
H_ro_J774_ma,257.04453,130.98015
H_ro_J775_ma,273.60226,147.13988
H_ro_J796_ma,253.8828,81.56892
H_ro_T1842_ma,259.9078,167.88974
H_ro_T366_ma,307.4045,119.76502
H_ro_T385_ma,293.83365,91.95051
H_ro_T471_ma,307.59677,135.79713
H_st_77860_arsu,74.58853,-78.54086
H_st_78249_arsu,-25.473255,-12.950479
H_st_80727_arsu,59.394375,54.30833
H_st_80800_arsu,-1.4985883,-142.35898
H_st_81143_arsu,74.58639,-138.05577
H_st_81279_suta,-57.07263,-28.063498
H_st_85680_arsu,-17.92293,-39.39301
H_st_85970_arsu,-38.527287,-59.256397
H_st_86405_suta,7.7403975,-19.345161
H_st_A11597_pa,-115.41397,211.91829
H_st_A14546_suta,27.047497,85.355255
H_st_A15208_pa,-106.39139,226.99309
H_st_A15210_pa,-93.66071,211.55489
H_st_A16571_pa,0.9798519,57.87419
H_st_A272_arsu,76.90121,-101.52245
H_st_A273_arsu,-14.567426,-150.07924
H_st_A4899_suta,16.226337,1.2906338
H_st_A7597_pa,-84.307594,228.71257
H_st_A9955_pa,-16.837673,17.787683
H_st_J364_roar,-264.19614,-203.35555
H_st_J368_roar,-281.7196,-177.60675
H_st_J370_roar,-232.31235,-241.24416
H_st_J374_roar,-247.76898,-197.774
H_st_J408_roar,-277.27383,-229.37883
H_st_J525_arsu,-55.99267,-134.42557
H_st_J530_arsu,-53.74673,-117.072044
H_st_J536_arsu,-70.43161,-124.14939
H_st_J572_arsu,90.752846,-113.042854
H_st_J621_roar,-232.7301,-211.95879
H_st_J664_roar,-256.76355,-156.82678
H_st_J665_roar,-236.29805,-184.2689
H_st_J711_roar,-256.08435,-235.14069
H_st_J762_roar,-275.71127,-158.42018
H_st_J765_roar,-283.1112,-210.11424
H_st_T10207_suta,27.477987,68.765495
H_st_T11900_suta,1.0125897,-1.4286788
H_st_T12194_suta,7.904294,23.280651
H_st_T16744_pa,-98.93027,245.4635
H_st_T17858_pa,5.0086045,-56.667908
H_st_T24564_suta,39.302563,-17.655235
H_st_T7114_suta,41.148056,10.69878
