,0,1
G_cy_80582_arsu,192.0888,-191.84544
G_cy_80701_arsu,163.32396,-161.5285
G_cy_80801_arsu,265.64734,-166.07391
G_cy_80826_arsu,157.36687,-247.39075
G_cy_81108_arsu,240.95277,-158.06636
G_cy_81118_arsu,153.92453,-126.75619
G_cy_82508_pu,119.32688,118.185036
G_cy_85356_suta,150.62341,-196.69785
G_cy_85499_arsu,138.31453,-154.24852
G_cy_85678_arsu,113.9557,-127.66256
G_cy_86297_suta,224.42625,-152.09334
G_cy_86321_suta,116.50376,-167.34122
G_cy_86458_suta,129.8834,-248.47986
G_cy_86478_suta,205.3443,-121.27234
G_cy_J296_ma,-351.23242,67.38611
G_cy_J477_ma,-376.62323,66.946785
G_cy_J691_roar,-413.17426,39.308643
G_cy_J694_roar,-415.40134,75.7583
G_cy_J773_ma,-364.24155,86.48485
G_cy_T10897_pa,-94.624466,341.65097
G_cy_T11062_pa,-53.33449,338.5442
G_cy_T12275_pu,14.875943,49.254833
G_cy_T12279_pu,19.001774,89.88427
G_cy_T12385_In,-183.82898,-117.89458
G_cy_T12392_pu,10.260017,71.08899
G_cy_T13184_pu,31.981855,104.21602
G_cy_T13251_ma,-388.91055,42.227276
G_cy_T14558_suta,100.917305,-216.79149
G_cy_T16693_suta,75.076385,-188.34767
G_cy_T16771_pa,-72.81824,379.04724
G_cy_T1705_pa,1.8829892,311.19724
G_cy_T18563_suta,199.25558,-233.5819
G_cy_T18620_suta,114.5233,-269.30792
G_cy_T18744_pa,-29.398502,376.5549
G_cy_T19429_pa,-119.576454,339.9605
G_cy_T19520_pa,-36.9283,358.93198
G_cy_T19765_pa,-70.02139,318.7314
G_cy_T23196_In,-183.42833,-182.17963
G_cy_T2497_pa,-17.025675,336.72812
G_cy_T26228_pu,71.71646,100.711555
G_cy_T26229_pu,127.79759,103.41265
G_cy_T26252_pu,97.73412,105.217964
G_cy_T310_In,-184.83627,-97.55557
G_cy_T3343_jigu,-158.13347,-161.28522
G_cy_T3384_jigu,-214.32509,-174.74388
G_cy_T3385_jigu,-185.701,-162.45753
G_cy_T363_ma,1159.2938,-2531.9155
G_cy_T364_ma,-4533.8066,3830.5154
G_cy_T6579_pa,4.2923303,356.91592
G_cy_T7636_In,-209.19185,-153.9155
G_cy_T9133_pa,-39.539383,305.54156
