,0,1
G_cy_80582_arsu,269.1043,-182.59131
G_cy_80701_arsu,268.79678,-214.25584
G_cy_80801_arsu,278.39005,-194.80492
G_cy_80826_arsu,263.89362,-187.04736
G_cy_81108_arsu,259.8819,-196.64052
G_cy_81118_arsu,252.56105,-198.94174
G_cy_82508_pu,40.013725,257.22223
G_cy_85356_suta,270.0554,-207.2661
G_cy_85499_arsu,268.83014,-194.40424
G_cy_85678_arsu,258.95743,-183.89362
G_cy_86297_suta,265.64545,-199.12604
G_cy_86321_suta,272.24557,-219.11148
G_cy_86458_suta,260.6005,-208.48178
G_cy_86478_suta,275.1029,-198.76958
G_cy_J296_ma,132.62741,63.3607
G_cy_J477_ma,139.81023,63.43645
G_cy_J691_roar,150.12218,65.71354
G_cy_J694_roar,146.0128,73.02451
G_cy_J773_ma,136.11409,59.762177
G_cy_T10897_pa,-258.6608,53.985786
G_cy_T11062_pa,-258.68228,69.3387
G_cy_T12275_pu,59.40015,260.38678
G_cy_T12279_pu,50.5173,254.57906
G_cy_T12385_In,-198.2208,305.82812
G_cy_T12392_pu,61.12635,255.76724
G_cy_T13184_pu,55.077045,261.37793
G_cy_T13251_ma,143.40663,59.948727
G_cy_T14558_suta,280.42612,-204.9226
G_cy_T16693_suta,254.749,-208.74146
G_cy_T16771_pa,-254.41982,60.61941
G_cy_T1705_pa,-274.16287,51.468876
G_cy_T18563_suta,259.42807,-215.22621
G_cy_T18620_suta,265.96548,-204.35838
G_cy_T18744_pa,-269.3251,59.584904
G_cy_T19429_pa,-265.37177,52.4608
G_cy_T19520_pa,-268.15088,67.16661
G_cy_T19765_pa,-261.7857,61.630665
G_cy_T23196_In,-193.19933,330.10962
G_cy_T2497_pa,-266.5047,72.24766
G_cy_T26228_pu,49.022697,260.76025
G_cy_T26229_pu,37.047123,259.57364
G_cy_T26252_pu,43.087147,261.83514
G_cy_T310_In,-196.93793,311.48096
G_cy_T3343_jigu,-192.5639,324.5053
G_cy_T3384_jigu,-197.23303,327.51453
G_cy_T3385_jigu,-188.362,328.3894
G_cy_T363_ma,144.06483,66.3482
G_cy_T364_ma,136.10985,69.92716
G_cy_T6579_pa,-275.73312,61.458084
G_cy_T7636_In,-188.41905,333.77042
G_cy_T9133_pa,-265.25977,58.495403
