,0,1
G_cy_80582_arsu,-157.22198,-36.029305
G_cy_80701_arsu,-159.45985,-40.06582
G_cy_80801_arsu,-153.53053,-49.43785
G_cy_80826_arsu,-147.96559,-36.61282
G_cy_81108_arsu,-147.4516,-41.680984
G_cy_81118_arsu,-150.63266,-39.653942
G_cy_82508_pu,105.83858,-58.48434
G_cy_85356_suta,-154.09383,-37.556007
G_cy_85499_arsu,-149.88173,-44.819267
G_cy_85678_arsu,-152.54579,-44.039154
G_cy_86297_suta,-155.42647,-42.310135
G_cy_86321_suta,-153.0301,-34.961987
G_cy_86458_suta,-158.92189,-43.771187
G_cy_86478_suta,-152.73903,-47.073605
G_cy_J296_ma,250.77707,-35.383385
G_cy_J477_ma,249.52435,-37.233246
G_cy_J691_roar,253.97986,-34.14038
G_cy_J694_roar,248.61098,-39.908825
G_cy_J773_ma,252.72844,-36.198246
G_cy_T10897_pa,-35.74853,243.23059
G_cy_T11062_pa,-41.184826,241.59424
G_cy_T12275_pu,109.602554,-51.77143
G_cy_T12279_pu,105.36369,-52.035202
G_cy_T12385_In,95.21839,-70.949066
G_cy_T12392_pu,107.34491,-52.11894
G_cy_T13184_pu,109.35919,-56.38231
G_cy_T13251_ma,252.2356,-38.25563
G_cy_T14558_suta,-151.93411,-42.123642
G_cy_T16693_suta,-160.3807,-44.665173
G_cy_T16771_pa,-43.258568,239.82951
G_cy_T1705_pa,-40.851128,245.84286
G_cy_T18563_suta,-153.73724,-39.38762
G_cy_T18620_suta,-156.06676,-45.97907
G_cy_T18744_pa,-36.657166,237.3151
G_cy_T19429_pa,-32.21345,243.30367
G_cy_T19520_pa,-34.146477,238.14201
G_cy_T19765_pa,-35.288322,241.29517
G_cy_T23196_In,88.88901,-72.62766
G_cy_T2497_pa,-38.885323,239.73082
G_cy_T26228_pu,107.46801,-54.75721
G_cy_T26229_pu,104.28337,-58.715763
G_cy_T26252_pu,105.031166,-56.291584
G_cy_T310_In,94.604576,-68.7925
G_cy_T3343_jigu,90.919174,-74.224
G_cy_T3384_jigu,91.13601,-71.64951
G_cy_T3385_jigu,93.024826,-72.56001
G_cy_T363_ma,248.20082,-34.844013
G_cy_T364_ma,250.87079,-32.957485
G_cy_T6579_pa,-37.62349,240.95815
G_cy_T7636_In,93.1949,-74.56907
G_cy_T9133_pa,-38.51299,243.09071
