,0,1
W_po_25484_pa,274.58093,47.77148
W_po_80798_arsu,-107.908104,-51.721195
W_po_81036_arsu,-111.376854,-59.814327
W_po_81265_suta,238.14706,73.587715
W_po_85474_arsu,-116.98988,-58.243614
W_po_86085_arsu,-101.59575,-61.766758
W_po_A101_pu,-114.98609,203.20537
W_po_A10701_pu,-110.391174,195.57881
W_po_A12284_pa,289.55124,47.277973
W_po_A1381_pu,-105.919205,200.20264
W_po_A14569_pa,276.19516,41.80932
W_po_A16227_pa,278.3296,33.79599
W_po_A16298_suta,245.8084,71.98759
W_po_A24413_ma,-30.317858,-94.611046
W_po_A265_pu,-30.746424,-110.03844
W_po_A2725_pu,-88.27501,204.75938
W_po_A2749_pu,-95.25399,201.9296
W_po_A2759_pu,-87.89529,193.33887
W_po_A308_jigu,-27.595694,-122.58665
W_po_A3264_jigu,-45.25586,-105.40701
W_po_A334_jigu,-23.650537,-109.44578
W_po_A368_jigu,-38.25587,-121.476105
W_po_A4235_ma,-48.36213,-59.043705
W_po_A424_pu,-110.862,186.81319
W_po_A465_ma,-60.770233,-72.83167
W_po_A472_ma,-84.031715,-71.09226
W_po_A7346_pa,287.60367,38.73965
W_po_A7736_pu,-103.68011,194.44734
W_po_A815_In,-122.73478,219.99193
W_po_A882_ma,-29.497505,-103.07704
W_po_A891_arsu,-100.878334,-45.56102
W_po_A894_ma,-83.748344,-42.484646
W_po_A896_ma,-70.202515,-48.777843
W_po_A898_ma,-50.05478,-47.871727
W_po_A902_ma,-35.130844,-80.823044
W_po_A9697_pu,-128.09926,198.65752
W_po_J163_ma,-61.77312,-77.64912
W_po_J192_ma,-48.983253,-73.828026
W_po_J202_ma,-82.205696,-57.03222
W_po_J209_ma,-29.390453,-62.078762
W_po_J222_ma,-25.588278,-65.509476
W_po_J226_ma,-82.76156,-78.410645
W_po_J302_ma,-30.389975,-54.152287
W_po_J335_roar,-55.848446,-35.230396
W_po_J340_roar,-78.890434,-61.721405
W_po_J391_roar,-68.412796,-67.65921
W_po_J421_roar,-85.248436,-50.99988
W_po_J439_ma,-45.038773,-66.71223
W_po_J561_arsu,-112.79016,-68.71042
W_po_J563_arsu,-94.74201,-59.39521
W_po_J610_arsu,-122.517296,-56.37809
W_po_J644_roar,-65.840775,-55.76398
W_po_J766_roar,-76.30093,-53.786713
W_po_J768_roar,-61.292397,-40.896584
W_po_T10153_suta,241.09091,67.869316
W_po_T10234_suta,242.244,78.22731
W_po_T10694_pa,278.46008,53.7931
W_po_T11887_suta,249.10847,77.66108
W_po_T12400_pu,-96.68976,195.37257
W_po_T12793_pa,281.69666,43.830906
W_po_T13148_pu,-98.659966,186.78793
W_po_T15888_jigu,-16.75755,-114.384315
W_po_T15889_jigu,-27.51122,-116.22452
W_po_T2190_ma,-50.68847,-88.61808
W_po_T23485_In,-124.80847,188.86
W_po_T3157_ma,-49.723167,-83.32629
W_po_T3645_In,-99.33617,208.34091
W_po_T388_ma,-56.945515,-46.474995
W_po_T4097_In,-121.272545,215.549
W_po_T7132_pa,268.5069,40.303577
W_po_T7625_jigu,-37.44733,-114.81912
W_po_T7627_jigu,-41.020912,-111.271286
W_po_T9346_pa,284.39197,52.20761
