,0,1
W_po_25484_pa,141.12009,63.25162
W_po_80798_arsu,-166.82248,-48.17742
W_po_81036_arsu,-101.98685,-23.757057
W_po_81265_suta,124.212494,-89.95692
W_po_85474_arsu,-101.29751,-17.137882
W_po_86085_arsu,-122.40837,-16.978104
W_po_A101_pu,7.4321003,127.04855
W_po_A10701_pu,-13.214412,114.11729
W_po_A12284_pa,133.27621,52.407646
W_po_A1381_pu,-3.640849,117.64112
W_po_A14569_pa,137.04381,72.007385
W_po_A16227_pa,140.14514,40.557964
W_po_A16298_suta,119.628624,-84.42174
W_po_A24413_ma,-93.80055,-106.33985
W_po_A265_pu,16.04293,-36.084396
W_po_A2725_pu,-12.610024,128.11017
W_po_A2749_pu,-3.5123181,142.57404
W_po_A2759_pu,-18.39065,131.14467
W_po_A308_jigu,26.31235,-40.32868
W_po_A3264_jigu,33.204628,-35.978043
W_po_A334_jigu,6.564646,-30.483402
W_po_A368_jigu,37.11827,-23.659143
W_po_A4235_ma,-108.5369,-87.1112
W_po_A424_pu,-2.7472098,111.07435
W_po_A465_ma,-59.258972,-84.39805
W_po_A472_ma,-82.97446,-92.82318
W_po_A7346_pa,149.69176,68.64255
W_po_A7736_pu,2.0384638,125.21633
W_po_A815_In,16.451212,141.57397
W_po_A882_ma,6.4550376,-23.443802
W_po_A891_arsu,-126.1365,-45.90111
W_po_A894_ma,-100.392265,-49.993504
W_po_A896_ma,-108.875114,-38.072037
W_po_A898_ma,-96.16679,-59.61291
W_po_A902_ma,-76.40681,-93.61688
W_po_A9697_pu,5.326808,135.07115
W_po_J163_ma,-96.7552,-94.38199
W_po_J192_ma,-69.837975,-77.64575
W_po_J202_ma,-105.09086,-44.98636
W_po_J209_ma,-1214.9445,581.9374
W_po_J222_ma,1046.3011,-343.37668
W_po_J226_ma,-59.40486,-93.73284
W_po_J302_ma,-65.64045,-108.76282
W_po_J335_roar,-75.35199,-54.09543
W_po_J340_roar,-96.79998,-40.383026
W_po_J391_roar,-87.65153,-63.74408
W_po_J421_roar,-111.71768,-50.3813
W_po_J439_ma,-70.81239,-109.296165
W_po_J561_arsu,-127.6541,-29.514572
W_po_J563_arsu,-123.52864,-24.308405
W_po_J610_arsu,-135.81348,-29.748766
W_po_J644_roar,-79.00681,-45.208508
W_po_J766_roar,-103.2008,-64.86566
W_po_J768_roar,-106.44304,-120.285194
W_po_T10153_suta,115.59438,-91.667145
W_po_T10234_suta,124.4877,-81.648674
W_po_T10694_pa,136.49611,60.442047
W_po_T11887_suta,132.22961,-82.44695
W_po_T12400_pu,27.121143,120.25723
W_po_T12793_pa,148.71382,47.59436
W_po_T13148_pu,11.480369,120.29429
W_po_T15888_jigu,19.37753,-45.44879
W_po_T15889_jigu,24.698198,-52.977993
W_po_T2190_ma,-91.15288,-93.13298
W_po_T23485_In,7.4533134,99.30468
W_po_T3157_ma,-92.17024,-82.50801
W_po_T3645_In,14.39504,109.05902
W_po_T388_ma,-0.9405104,-34.64709
W_po_T4097_In,16.422945,129.79832
W_po_T7132_pa,145.7382,57.129963
W_po_T7625_jigu,30.605692,-22.944975
W_po_T7627_jigu,26.599459,-18.96005
W_po_T9346_pa,137.01825,44.692253
