,0,1
W_po_25484_pa,376.47205,-18.993685
W_po_80798_arsu,-426.47256,-180.05211
W_po_81036_arsu,1039.1439,61.472054
W_po_81265_suta,749.377,157.99881
W_po_85474_arsu,-233.35791,-242.0453
W_po_86085_arsu,-268.4453,-248.99684
W_po_A101_pu,105.62938,227.90092
W_po_A10701_pu,-278.32886,-369.25522
W_po_A12284_pa,313.33163,-21.823812
W_po_A1381_pu,69.11763,86.81976
W_po_A14569_pa,404.3044,26.348272
W_po_A16227_pa,337.0098,18.218569
W_po_A16298_suta,441.01495,-274.92313
W_po_A24413_ma,-12.775997,-109.321945
W_po_A265_pu,117.69118,-242.78944
W_po_A2725_pu,117.01282,146.52318
W_po_A2749_pu,-40.240173,362.69638
W_po_A2759_pu,107.6877,115.01717
W_po_A308_jigu,90.905975,-309.17532
W_po_A3264_jigu,73.90844,-176.34811
W_po_A334_jigu,96.16872,-281.63718
W_po_A368_jigu,100.49682,-345.73663
W_po_A4235_ma,-118.01182,-11.713735
W_po_A424_pu,199.03043,214.45248
W_po_A465_ma,-365.35034,138.26701
W_po_A472_ma,-76.55548,-31.807016
W_po_A7346_pa,389.61914,103.99698
W_po_A7736_pu,32.04454,203.27328
W_po_A815_In,44.697975,270.31924
W_po_A882_ma,49.054665,-233.31369
W_po_A891_arsu,-281.49216,-191.05228
W_po_A894_ma,-509.929,-370.56296
W_po_A896_ma,-221.356,43.30923
W_po_A898_ma,-196.92793,-29.863522
W_po_A902_ma,-316.52783,136.978
W_po_A9697_pu,71.024315,245.88667
W_po_J163_ma,-420.63788,346.68564
W_po_J192_ma,-156.74281,-908.39935
W_po_J202_ma,-148.9497,20.830357
W_po_J209_ma,88.961006,-30.87475
W_po_J222_ma,245.97218,2562.6284
W_po_J226_ma,-256.86975,161.26732
W_po_J302_ma,-284.2206,72.80125
W_po_J335_roar,-152.266,61.516106
W_po_J340_roar,-200.70389,22.354546
W_po_J391_roar,-141.81866,188.49963
W_po_J421_roar,-212.03723,381.96954
W_po_J439_ma,-98.05382,28.93338
W_po_J561_arsu,-183.38857,-216.23474
W_po_J563_arsu,-201.41296,-145.3426
W_po_J610_arsu,-216.80428,-202.31645
W_po_J644_roar,-179.39653,115.52252
W_po_J766_roar,-257.51993,-11.900185
W_po_J768_roar,-142.14792,111.00445
W_po_T10153_suta,468.42557,-201.51016
W_po_T10234_suta,-352.3917,-83.91108
W_po_T10694_pa,314.97607,93.07575
W_po_T11887_suta,431.2521,-705.6295
W_po_T12400_pu,129.62741,196.23146
W_po_T12793_pa,363.1591,25.34261
W_po_T13148_pu,160.1868,210.14449
W_po_T15888_jigu,139.86414,-297.47302
W_po_T15889_jigu,46.665527,-294.10168
W_po_T2190_ma,-73.03359,38.658363
W_po_T23485_In,-1.3214359,610.683
W_po_T3157_ma,-110.99539,-84.39736
W_po_T3645_In,-3.9055836,367.1442
W_po_T388_ma,6.0858855,-131.78198
W_po_T4097_In,106.536736,285.98676
W_po_T7132_pa,298.87225,37.256847
W_po_T7625_jigu,31.274775,-347.99402
W_po_T7627_jigu,10.6210165,-377.42358
W_po_T9346_pa,368.43088,73.53005
