"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
"1",0,72.4189568051972,69.0264655225994,87.4240906080924,73.7736798782523,85.0600750594118,467.842045675693,467.621245593173,82.9558873921263,452.196450633739,86.9195979713163,440.959576656197,514.840295830049,469.375549621233,459.609243700487,459.87168731245,473.006097336509,98.3534154057718,479.901882005035,432.321167621031,87.0635040334615,492.438244388083,351.897393088569,344.928230214696,100.099192813733,444.661551438866,439.807909255118,96.3814810716778,443.985460043874,460.129887540601,474.313131677284,89.9894877645723,98.847492042167,442.013693936796,435.252137937073,441.587345116411,474.098434014367,494.713134974234,481.405948382181,481.401335058102,484.953683319104,510.689790424219,281.620909947779,287.135176704071,551.447574896794,465.643088480836,442.745951796238,438.611165829873,102.858492772266,518.364108655552
"2",72.4189568051972,0,77.7722562338095,86.7595352418452,74.2764519328872,89.7690425865209,464.39181037614,467.487456279187,90.8584801161515,452.937619479306,89.4919298324556,441.028745372444,514.480828880336,470.043301345681,459.997212114564,460.92384617964,473.215666759642,95.8847978261151,479.790380654408,432.110238035748,88.8079968367092,493.019303194859,354.275143734261,348.884711593553,101.756618838834,444.405796234774,439.406791369534,91.0298834619365,443.584285454072,460.978624724384,473.831145896248,93.1094577693812,102.879806148405,442.096799515718,435.141069994478,441.86709757427,474.339878265922,495.264202357277,480.451338812058,481.736193701328,485.995247224264,511.566384197805,283.580705133289,289.798987729664,554.632331519256,468.174816946743,443.676276049812,437.577415546428,106.834213061923,514.346248267814
"3",69.0264655225994,77.7722562338095,0,85.6273187485101,71.8964715169188,86.6554911669013,469.874589204929,470.136888365941,79.6797280182937,454.741546936029,77.1301880599321,444.208639772449,517.394449130875,472.351805083511,461.171772077067,462.838529267294,475.861342234643,94.4423542108859,481.280065127606,435.038611514824,78.0121152733144,495.597347759854,361.158153614484,354.280151997156,94.7026876216141,447.875946490496,442.805476969884,94.9887109850672,447.722847152144,463.458208056414,476.133590518613,83.4734797943713,92.5121625852675,444.813047355702,437.60827952102,445.196037263312,476.69656531725,496.358350207163,483.163821281626,483.47929338224,488.488264905308,512.882055805505,290.380806561198,297.278257530571,559.484288243869,472.990473470403,446.728966005694,442.139378470884,97.1238060993333,521.571532946275
"4",87.4240906080924,86.7595352418452,85.6273187485101,0,82.789654368312,86.0929658627756,466.16481797449,465.368936077619,88.4572240190848,449.896807898867,86.1924143567274,437.405755696809,511.623099969792,467.955316288315,458.164225275298,458.458766663603,469.730604400694,96.6304833299333,477.338464061369,428.583859705541,87.1866822435758,489.975240963999,358.940694669334,350.788734166932,100.475662272399,441.011801839072,435.28174017101,94.4939689965992,440.861453403078,457.783007165205,470.777118033006,86.6888258767568,98.1538587548424,437.634481766736,431.226176691312,438.587192474327,471.258740522422,492.897381399794,477.499184362317,478.528391530823,482.236822038873,508.102086227026,286.303671319303,291.000230522251,555.546491312631,468.485385995835,439.401571497353,435.363071201493,103.624293225204,515.966116177375
"5",73.7736798782523,74.2764519328872,71.8964715169188,82.789654368312,0,80.7192927525177,465.09316309918,463.884043766095,79.1718709116804,449.115672655258,77.2511858084591,437.835336524891,510.24981166362,465.481137516046,456.447513681398,457.098504192071,469.491546255209,90.8081386726496,476.257578329554,429.377360899049,74.239796452772,488.788619300246,353.565234259707,346.677068639497,92.4316049361437,441.281662231675,436.248405009591,91.6201233483746,441.031508271055,457.136654662406,470.476739581715,81.4313482703217,91.9057066740043,438.588373468704,431.634365960956,438.407950041733,470.25448152021,491.468891120867,477.104737636308,477.254514003697,482.01005368633,507.20660773282,283.608557479993,289.020618501975,553.548903549596,466.801367200153,439.781252746859,435.332200404048,97.968851430385,516.169978762546
"6",85.0600750594118,89.7690425865209,86.6554911669013,86.0929658627756,80.7192927525177,0,471.751389927882,471.082465410491,91.0162046119924,454.670371609599,89.98111693544,443.257372849038,517.953460789699,472.418472709311,462.790125040861,463.171816623215,475.517856400318,103.282631555672,482.119322234562,434.430104615075,88.0717630500397,494.995562835251,365.220846085135,358.211768162319,103.240659256135,446.482161453874,441.619449002001,101.922927976895,446.477327763742,463.312118167704,476.556562541507,92.2285992540777,103.754508330812,444.204022863898,437.710264553419,444.437618099827,476.811794947957,497.985068842099,483.541323434958,483.18601695954,487.645422787994,513.754929865903,292.492410316132,298.43300578445,561.625610081663,476.14313703821,445.617981215669,440.475772811741,108.698794847293,522.453527961275
"7",467.842045675693,464.39181037614,469.874589204929,466.16481797449,465.09316309918,471.751389927882,0,149.840521936564,464.113114711633,140.905933968308,464.572198191578,514.629094017421,351.011873267493,155.279603340024,143.595422141739,151.356199589138,335.643937221818,464.550466516709,467.046675314169,505.41798161067,465.233668970249,356.995318390347,657.768835735221,653.329560531994,467.521959297953,518.285693120067,512.772886417818,469.319344722246,517.417962226545,318.700013680799,457.454239726959,467.787658606522,469.573158941247,514.9407720799,509.819690951497,514.746377545485,461.678384820488,480.718036966532,464.789207363947,466.616029082283,349.924143189918,346.257410620519,567.399389867807,573.274380729987,819.234427029774,741.013837421259,518.091335610954,512.682797493208,469.06275087221,352.39876393882
"8",467.621245593173,467.487456279187,470.136888365941,465.368936077619,463.884043766095,471.082465410491,149.840521936564,0,463.035575799186,138.11096388947,463.94478266228,513.628948168715,352.814908827755,158.031981824905,144.382968220538,154.665826921929,337.312303208923,470.067551789532,465.321340847139,504.244112688004,462.545675799409,358.804794536757,656.404293330812,653.715983695936,466.993018974703,516.217163450236,511.52532262419,469.194039292749,515.98451163734,319.131659834809,456.771485998992,468.417922908135,469.295481607058,514.216479284068,508.21658015734,514.676726593605,459.126072466415,479.014087664884,464.906965823271,464.408019220268,350.310110004229,347.877886474352,566.334163877661,573.965225047146,819.466971835357,739.540449059969,517.626772632774,511.593324518722,469.407069222368,359.144318393188
"9",82.9558873921263,90.8584801161515,79.6797280182937,88.4572240190848,79.1718709116804,91.0162046119924,464.113114711633,463.035575799186,0,447.238416345495,67.5041097028998,435.982107349229,510.525103377697,464.877278515997,455.053142430052,455.878324820454,469.037738951377,79.6730229218893,475.725344399788,426.794278491179,66.3134115930229,487.614553514632,362.67961486218,355.520885958569,76.7680681644814,439.497089930246,434.694934101089,86.1669598878764,439.809562874939,455.381388648888,469.675292189782,67.5162133320128,73.5621340947028,436.666698442461,430.113610087347,436.867008856647,469.357899165356,491.33164322458,475.899287674511,476.759643495579,481.662600047212,505.373856427493,291.144400580903,297.064793986988,557.946233199078,472.638619977517,438.14976433596,433.520004905625,78.7276232652579,514.051634762449
"10",452.196450633739,452.937619479306,454.741546936029,449.896807898867,449.115672655258,454.670371609599,140.905933968308,138.11096388947,447.238416345495,0,448.013710148472,497.839012037764,336.021595996145,142.631797724839,132.911193056104,135.113021292371,320.804373645352,454.492233425563,449.670494448713,489.635244235468,448.324186095684,343.283170285369,642.349538100457,637.630841083577,452.217263804728,502.985410156391,495.593270842747,453.0398016704,500.820250729414,303.624937862897,442.954155971746,452.249557323301,452.787064058082,499.330564192374,492.83409410526,499.180524586969,444.966351321973,465.884033305197,451.072391330524,451.788847185792,335.484304555811,332.931580545853,553.135383919628,558.084447520718,805.841171877897,724.784550954387,501.525263885627,497.09927362752,452.851086031786,343.429231514868
