,0,1
W_po_25484_pa,650.1225,0.12158988
W_po_80798_arsu,-104.699356,138.27722
W_po_81036_arsu,-79.81619,106.70777
W_po_81265_suta,-918.3027,116.87713
W_po_85474_arsu,63.451015,38.913734
W_po_86085_arsu,-83.286026,62.73071
W_po_A101_pu,-65.28574,510.28375
W_po_A10701_pu,-224.26262,464.2914
W_po_A12284_pa,559.40234,59.999268
W_po_A1381_pu,-194.98442,516.7347
W_po_A14569_pa,519.87427,-16.717861
W_po_A16227_pa,551.89404,21.806368
W_po_A16298_suta,-11336.19,-382.62018
W_po_A24413_ma,28.492773,-287.5634
W_po_A265_pu,-329.12555,-213.37958
W_po_A2725_pu,-251.82228,550.54395
W_po_A2749_pu,-149.19594,552.8448
W_po_A2759_pu,-276.70126,511.47726
W_po_A308_jigu,-373.48306,-253.86148
W_po_A3264_jigu,-403.86673,-224.88806
W_po_A334_jigu,-344.10986,-258.4741
W_po_A368_jigu,-399.23697,-281.84988
W_po_A4235_ma,109.32792,-393.85336
W_po_A424_pu,-302.89508,507.9316
W_po_A465_ma,196.97078,-405.7941
W_po_A472_ma,163.06718,27.313122
W_po_A7346_pa,583.0194,-58.386112
W_po_A7736_pu,-29.7525,516.406
W_po_A815_In,-46.306187,574.07837
W_po_A882_ma,-295.4927,-328.4355
W_po_A891_arsu,-9.1512575,128.67946
W_po_A894_ma,192.86713,-43.117424
W_po_A896_ma,126.6733,-30.408953
W_po_A898_ma,85.662125,-149.68121
W_po_A902_ma,172.15268,-350.54996
W_po_A9697_pu,-92.239784,530.7155
W_po_J163_ma,50.461758,-304.2884
W_po_J192_ma,235.31708,-280.51157
W_po_J202_ma,162.43033,-16.256319
W_po_J209_ma,477.06876,-597.3747
W_po_J222_ma,238.86047,372.12805
W_po_J226_ma,180.30322,69.54662
W_po_J302_ma,230.79942,-4.004903
W_po_J335_roar,151.03629,-139.59134
W_po_J340_roar,154.97054,-240.86185
W_po_J391_roar,59.005043,-206.12576
W_po_J421_roar,242.88098,-63.007187
W_po_J439_ma,192.08568,-282.25092
W_po_J561_arsu,-39.091328,97.251595
W_po_J563_arsu,28.83333,-38.691494
W_po_J610_arsu,-32.745594,71.178055
W_po_J644_roar,95.67911,-177.53436
W_po_J766_roar,-9.666376,-142.56339
W_po_J768_roar,185.25854,-72.71706
W_po_T10153_suta,-878.81287,133.33049
W_po_T10234_suta,6077.4077,140.20265
W_po_T10694_pa,607.3103,8.926157
W_po_T11887_suta,-864.1537,107.76198
W_po_T12400_pu,-201.72859,480.43564
W_po_T12793_pa,536.94336,-76.369896
W_po_T13148_pu,-32.678364,462.91595
W_po_T15888_jigu,-232.3434,-285.94922
W_po_T15889_jigu,-310.60394,-288.80377
W_po_T2190_ma,-14.8845215,-292.5252
W_po_T23485_In,-112.26418,439.3613
W_po_T3157_ma,147.70786,-376.09152
W_po_T3645_In,195.33661,865.7263
W_po_T388_ma,-446.8585,-216.09697
W_po_T4097_In,-90.574554,479.52798
W_po_T7132_pa,597.92084,86.38028
W_po_T7625_jigu,-345.72534,-128.78622
W_po_T7627_jigu,-320.38354,-121.85154
W_po_T9346_pa,583.2686,-4.6228743
