,0,1
W_po_25484_pa,178.80641,-2.2209787
W_po_80798_arsu,-84.27416,57.230026
W_po_81036_arsu,-99.41479,63.32134
W_po_81265_suta,90.31572,-22.153126
W_po_85474_arsu,-76.674995,49.860603
W_po_86085_arsu,-95.943596,51.000534
W_po_A101_pu,30.598997,128.28844
W_po_A10701_pu,44.48598,145.6586
W_po_A12284_pa,192.02403,6.0231686
W_po_A1381_pu,44.275036,107.612
W_po_A14569_pa,168.19614,-3.5268586
W_po_A16227_pa,166.7392,-18.8142
W_po_A16298_suta,103.586426,-37.5089
W_po_A24413_ma,-53.895573,-48.421467
W_po_A265_pu,2.4675348,-145.38966
W_po_A2725_pu,64.332985,121.86715
W_po_A2749_pu,47.8944,157.5847
W_po_A2759_pu,30.35474,156.11342
W_po_A308_jigu,-8.412663,-137.03575
W_po_A3264_jigu,0.92127687,-129.84953
W_po_A334_jigu,-0.7618092,-158.66286
W_po_A368_jigu,-18.178896,-144.72299
W_po_A4235_ma,-74.13318,-82.645195
W_po_A424_pu,81.699394,181.04826
W_po_A465_ma,-105.84351,-13.492635
W_po_A472_ma,-74.95858,-35.143417
W_po_A7346_pa,193.18437,-17.423792
W_po_A7736_pu,56.18068,140.0492
W_po_A815_In,1.804149,145.98405
W_po_A882_ma,12.486736,-118.86575
W_po_A891_arsu,-95.954926,80.401855
W_po_A894_ma,-34.577953,-47.323467
W_po_A896_ma,-44.841667,9.086463
W_po_A898_ma,-16.345074,-31.487188
W_po_A902_ma,-111.72912,-36.579132
W_po_A9697_pu,36.719864,135.96107
W_po_J163_ma,-80.991875,-23.038502
W_po_J192_ma,-121.52663,-37.504444
W_po_J202_ma,-45.88906,-35.581047
W_po_J209_ma,124.94055,-1513.0305
W_po_J222_ma,-483.07495,408.9217
W_po_J226_ma,-86.52812,-51.238163
W_po_J302_ma,-272.6705,-70.577515
W_po_J335_roar,-36.83669,-25.913767
W_po_J340_roar,-39.89456,-3.613662
W_po_J391_roar,-14.81083,8.0975
W_po_J421_roar,-9.553158,-20.276712
W_po_J439_ma,-101.464066,-44.5112
W_po_J561_arsu,-79.42266,73.141396
W_po_J563_arsu,-95.6116,29.833605
W_po_J610_arsu,-69.430176,60.80652
W_po_J644_roar,-28.876408,-13.712069
W_po_J766_roar,-55.344234,-23.016201
W_po_J768_roar,-49.498123,-15.692429
W_po_T10153_suta,103.92319,-24.062637
W_po_T10234_suta,91.765175,-34.004753
W_po_T10694_pa,157.05577,7.2520924
W_po_T11887_suta,98.2056,-13.086637
W_po_T12400_pu,43.241837,122.87233
W_po_T12793_pa,156.71065,-4.6145816
W_po_T13148_pu,29.585945,110.16244
W_po_T15888_jigu,17.98209,-150.38986
W_po_T15889_jigu,13.683466,-135.5062
W_po_T2190_ma,-230.55759,31.0805
W_po_T23485_In,3.3169303,116.10582
W_po_T3157_ma,-65.21963,-79.392
W_po_T3645_In,44.963913,93.983604
W_po_T388_ma,-19.589462,-122.72832
W_po_T4097_In,1.7106848,136.19107
W_po_T7132_pa,178.14182,-21.80938
W_po_T7625_jigu,901.8932,-582.9493
W_po_T7627_jigu,-123.0606,470.51453
W_po_T9346_pa,173.81981,11.893698
