,0,1
W_po_25484_pa,264.3599,35.871437
W_po_80798_arsu,-214.39612,-184.80125
W_po_81036_arsu,-206.32263,-169.01236
W_po_81265_suta,267.9919,-130.30121
W_po_85474_arsu,-234.6648,-169.14198
W_po_86085_arsu,-191.27342,-153.15714
W_po_A101_pu,40.18655,238.74979
W_po_A10701_pu,10.229803,252.69328
W_po_A12284_pa,217.7868,59.880753
W_po_A1381_pu,39.957348,269.87418
W_po_A14569_pa,280.51764,57.356815
W_po_A16227_pa,242.35626,75.29891
W_po_A16298_suta,268.95593,-153.73752
W_po_A24413_ma,50.62629,-128.20743
W_po_A265_pu,-151.29826,32.698715
W_po_A2725_pu,70.459564,262.63867
W_po_A2749_pu,-8.2035265,255.33105
W_po_A2759_pu,-12.55095,234.5238
W_po_A308_jigu,1143.6737,988.7796
W_po_A3264_jigu,-166.2446,70.92855
W_po_A334_jigu,-129.25288,56.797718
W_po_A368_jigu,-401.04083,-408.20758
W_po_A4235_ma,-54.09188,-82.39282
W_po_A424_pu,-11.842025,295.77344
W_po_A465_ma,-1052.3917,-5.2815595
W_po_A472_ma,7.475536,-70.185974
W_po_A7346_pa,229.88187,40.76685
W_po_A7736_pu,17.312563,230.33453
W_po_A815_In,4.769407,202.01491
W_po_A882_ma,-194.59749,86.24798
W_po_A891_arsu,-250.06401,-145.28674
W_po_A894_ma,-109.146324,-46.579388
W_po_A896_ma,-85.80746,-80.38185
W_po_A898_ma,-86.61729,-42.2373
W_po_A902_ma,20.075228,-83.83763
W_po_A9697_pu,43.221405,221.59702
W_po_J163_ma,13.280719,-41.757965
W_po_J192_ma,6.0962205,-121.5761
W_po_J202_ma,-82.02013,-61.623264
W_po_J209_ma,7.6068797,-142.81458
W_po_J222_ma,8.43802,-158.14384
W_po_J226_ma,42.617847,-79.748726
W_po_J302_ma,845.21136,-1339.4451
W_po_J335_roar,-96.356255,-297.48898
W_po_J340_roar,-19.815065,-66.24331
W_po_J391_roar,-52.17453,-38.499
W_po_J421_roar,-50.948895,-3.811261
W_po_J439_ma,-24.816349,-128.38281
W_po_J561_arsu,-212.4051,-120.42364
W_po_J563_arsu,-229.20903,-130.05391
W_po_J610_arsu,-197.56247,-130.70198
W_po_J644_roar,-73.09969,-28.274248
W_po_J766_roar,70.445984,-315.6224
W_po_J768_roar,-116.69005,-73.11699
W_po_T10153_suta,251.47331,-142.8938
W_po_T10234_suta,285.09738,-136.98946
W_po_T10694_pa,248.96246,43.06785
W_po_T11887_suta,250.05641,-121.35843
W_po_T12400_pu,22.174706,279.70087
W_po_T12793_pa,208.38683,31.442675
W_po_T13148_pu,65.56698,209.58882
W_po_T15888_jigu,-105.708336,48.671448
W_po_T15889_jigu,-124.17325,40.69124
W_po_T2190_ma,30.626644,-109.57585
W_po_T23485_In,363.1467,429.5556
W_po_T3157_ma,52.908886,-58.70382
W_po_T3645_In,-27.359911,258.40442
W_po_T388_ma,-103.99002,8.463339
W_po_T4097_In,-50.143513,254.45457
W_po_T7132_pa,268.34302,13.942317
W_po_T7625_jigu,-122.1463,87.092995
W_po_T7627_jigu,-131.4821,99.30863
W_po_T9346_pa,258.72708,68.3232
