,0,1
W_po_25484_pa,114.29617,-43.952496
W_po_80798_arsu,-76.38692,-23.106625
W_po_81036_arsu,-80.80578,-27.962986
W_po_81265_suta,171.49529,-3.1946552
W_po_85474_arsu,-68.61569,-16.48014
W_po_86085_arsu,-606.4801,-533.1507
W_po_A101_pu,-14.26412,148.96101
W_po_A10701_pu,1.6768764,152.67188
W_po_A12284_pa,125.65703,-22.673452
W_po_A1381_pu,-19.629877,144.37811
W_po_A14569_pa,113.74819,-33.610718
W_po_A16227_pa,119.281876,-27.877684
W_po_A16298_suta,175.43636,-9.337244
W_po_A24413_ma,-192.33327,-103.371414
W_po_A265_pu,1.5034419,-137.5063
W_po_A2725_pu,15.05872,153.48616
W_po_A2749_pu,6.8671703,146.91748
W_po_A2759_pu,2.2447805,142.09563
W_po_A308_jigu,-0.6855001,-127.28927
W_po_A3264_jigu,23.909208,-130.7005
W_po_A334_jigu,8.002908,-126.52813
W_po_A368_jigu,11.3933115,-138.1387
W_po_A4235_ma,-36.90434,10.75347
W_po_A424_pu,13.951601,138.10062
W_po_A465_ma,-8.929647,23.339945
W_po_A472_ma,-23.788622,35.801277
W_po_A7346_pa,134.7058,-31.033285
W_po_A7736_pu,-24.771656,137.71487
W_po_A815_In,-7.8740835,165.20808
W_po_A882_ma,8.878557,-113.93739
W_po_A891_arsu,-58.899994,5.300225
W_po_A894_ma,-48.80125,-22.06211
W_po_A896_ma,-63.377617,-4.9044976
W_po_A898_ma,-37.249115,-6.30956
W_po_A902_ma,-19.559416,-5.123541
W_po_A9697_pu,-7.806849,150.89648
W_po_J163_ma,-2.4442065,8.434752
W_po_J192_ma,-153.4286,112.5048
W_po_J202_ma,-54.227547,-4.1229672
W_po_J209_ma,-24.00052,19.87727
W_po_J222_ma,-18.55968,17.931889
W_po_J226_ma,-16.593851,5.702203
W_po_J302_ma,-37.019657,31.346317
W_po_J335_roar,-70.70286,9.019164
W_po_J340_roar,-33.399662,-24.160244
W_po_J391_roar,264.18976,-282.80048
W_po_J421_roar,-51.757862,-9.648659
W_po_J439_ma,-28.81368,26.9939
W_po_J561_arsu,-94.30104,-28.943624
W_po_J563_arsu,-86.21815,-33.758255
W_po_J610_arsu,-88.44987,-17.773666
W_po_J644_roar,-43.11794,-0.25379032
W_po_J766_roar,-57.09997,20.417496
W_po_J768_roar,-41.371967,-20.851664
W_po_T10153_suta,179.22903,-1.0092995
W_po_T10234_suta,166.65555,2.3090677
W_po_T10694_pa,120.58119,-37.556538
W_po_T11887_suta,174.26341,5.2749853
W_po_T12400_pu,-22.490906,155.77094
W_po_T12793_pa,127.993614,-36.179955
W_po_T13148_pu,-10.425637,140.1931
W_po_T15888_jigu,-1.8784363,-120.10677
W_po_T15889_jigu,12.520093,-122.55517
W_po_T2190_ma,-25.621748,12.548317
W_po_T23485_In,-8.126005,132.53604
W_po_T3157_ma,-23.161982,3.810937
W_po_T3645_In,1.3080236,178.52415
W_po_T388_ma,-10.979516,-128.82658
W_po_T4097_In,-13.477492,170.40431
W_po_T7132_pa,124.19013,-44.259335
W_po_T7625_jigu,19.118664,-140.86678
W_po_T7627_jigu,15.178707,-145.93831
W_po_T9346_pa,135.56671,-45.52825
