,0,1
W_po_25484_pa,379.2553,7.999917
W_po_80798_arsu,-34.982353,-102.505554
W_po_81036_arsu,-37.644226,-121.593895
W_po_81265_suta,307.56427,77.14215
W_po_85474_arsu,-67.563034,-117.66911
W_po_86085_arsu,-34.7803,-82.41198
W_po_A101_pu,42.795982,328.61255
W_po_A10701_pu,30.656525,309.4134
W_po_A12284_pa,393.4867,11.811865
W_po_A1381_pu,35.969727,294.8295
W_po_A14569_pa,371.6733,-9.184414
W_po_A16227_pa,381.08975,-14.799479
W_po_A16298_suta,318.1371,83.41209
W_po_A24413_ma,-411.4241,237.6086
W_po_A265_pu,-285.3093,15.698035
W_po_A2725_pu,14.609267,294.73758
W_po_A2749_pu,50.318626,305.42798
W_po_A2759_pu,10.175292,309.38205
W_po_A308_jigu,-298.78302,23.106403
W_po_A3264_jigu,-272.22324,9.67336
W_po_A334_jigu,-288.2444,6.127691
W_po_A368_jigu,-298.6665,12.513771
W_po_A4235_ma,-109.73598,-148.28554
W_po_A424_pu,19.61815,307.30685
W_po_A465_ma,-116.57138,-162.37979
W_po_A472_ma,-117.63448,-146.40034
W_po_A7346_pa,388.13052,-2.7177873
W_po_A7736_pu,55.28741,321.6034
W_po_A815_In,48.96494,335.10086
W_po_A882_ma,-286.60147,-6.7586365
W_po_A891_arsu,-17.60315,-94.369
W_po_A894_ma,-78.5106,-134.20953
W_po_A896_ma,-82.02203,-123.5461
W_po_A898_ma,-103.84918,-136.9114
W_po_A902_ma,-134.36923,-146.95589
W_po_A9697_pu,37.570354,319.72028
W_po_J163_ma,-103.311745,-156.20192
W_po_J192_ma,-153.10484,-277.13187
W_po_J202_ma,-88.66622,-143.80412
W_po_J209_ma,-130.1793,-183.14613
W_po_J222_ma,-123.309746,-180.95914
W_po_J226_ma,-89.34972,-153.00903
W_po_J302_ma,8.605195,-798.0981
W_po_J335_roar,-93.73403,-109.44854
W_po_J340_roar,-97.798325,-172.61096
W_po_J391_roar,566.0594,-767.4597
W_po_J421_roar,-89.031166,-120.784515
W_po_J439_ma,-130.18045,-193.93451
W_po_J561_arsu,-28.868187,-91.905136
W_po_J563_arsu,-44.139423,-112.03273
W_po_J610_arsu,-49.947605,-105.41617
W_po_J644_roar,-102.80084,-125.70381
W_po_J766_roar,-72.196465,-151.6682
W_po_J768_roar,-122.47925,-125.27413
W_po_T10153_suta,308.8219,87.16594
W_po_T10234_suta,315.3807,73.86457
W_po_T10694_pa,381.86264,17.572504
W_po_T11887_suta,298.90817,81.04947
W_po_T12400_pu,38.272625,307.0386
W_po_T12793_pa,375.0156,0.39439073
W_po_T13148_pu,41.06123,347.70096
W_po_T15888_jigu,-300.29904,-1.2518667
W_po_T15889_jigu,-280.5303,2.6756177
W_po_T2190_ma,-143.70934,-179.51642
W_po_T23485_In,22.888014,320.93338
W_po_T3157_ma,-139.25475,-160.00945
W_po_T3645_In,60.497738,301.63388
W_po_T388_ma,-268.56085,-8.25713
W_po_T4097_In,32.877594,334.74298
W_po_T7132_pa,370.43192,19.43309
W_po_T7625_jigu,-273.71664,32.971016
W_po_T7627_jigu,-280.64825,30.122057
W_po_T9346_pa,366.30417,1.6445264
