,0,1
W_po_25484_pa,493.2655,-49.70831
W_po_80798_arsu,-88.675934,-46.09327
W_po_81036_arsu,-111.18156,-39.63216
W_po_81265_suta,482.46844,1.8935306
W_po_85474_arsu,-93.46432,-21.229101
W_po_86085_arsu,-104.90503,-35.275017
W_po_A101_pu,105.563705,489.46384
W_po_A10701_pu,92.89932,493.9635
W_po_A12284_pa,502.874,-38.803337
W_po_A1381_pu,89.231544,488.06906
W_po_A14569_pa,498.00046,-59.97934
W_po_A16227_pa,509.84174,-46.2281
W_po_A16298_suta,485.0813,10.077329
W_po_A24413_ma,-119.27514,-112.46097
W_po_A265_pu,-38.301437,-186.54187
W_po_A2725_pu,71.06804,491.0531
W_po_A2749_pu,78.76989,503.78546
W_po_A2759_pu,85.286934,503.4548
W_po_A308_jigu,-27.42074,-182.16452
W_po_A3264_jigu,-47.549026,-169.0507
W_po_A334_jigu,-45.90911,-191.55363
W_po_A368_jigu,-31.938185,-177.65858
W_po_A4235_ma,-96.59975,-117.12238
W_po_A424_pu,83.561005,490.44724
W_po_A465_ma,-102.354256,-106.03453
W_po_A472_ma,-98.47999,-89.94543
W_po_A7346_pa,514.7554,-41.800343
W_po_A7736_pu,86.49344,480.87878
W_po_A815_In,110.58046,481.19482
W_po_A882_ma,-37.305775,-169.48404
W_po_A891_arsu,-92.52924,-35.657345
W_po_A894_ma,-110.84765,-81.65981
W_po_A896_ma,-98.78554,-65.0475
W_po_A898_ma,-111.64788,-71.210434
W_po_A902_ma,-115.5224,-117.21188
W_po_A9697_pu,74.64447,480.5065
W_po_J163_ma,-119.42017,-65.3625
W_po_J192_ma,-75.78319,-93.19408
W_po_J202_ma,-98.40963,-80.08367
W_po_J209_ma,-84.764885,-105.523026
W_po_J222_ma,-81.69019,-101.28733
W_po_J226_ma,-76.979576,-120.309555
W_po_J302_ma,-98.13135,-109.8517
W_po_J335_roar,-108.74889,-87.981705
W_po_J340_roar,-120.36696,-92.970924
W_po_J391_roar,-107.4659,-98.86565
W_po_J421_roar,-91.59481,-79.44617
W_po_J439_ma,-127.491936,-107.500916
W_po_J561_arsu,-105.616554,-24.530317
W_po_J563_arsu,-94.837395,-50.935272
W_po_J610_arsu,-100.426384,-31.430437
W_po_J644_roar,-85.45574,-71.74733
W_po_J766_roar,-104.13279,-69.42886
W_po_J768_roar,-123.26901,-81.1003
W_po_T10153_suta,477.80896,7.661976
W_po_T10234_suta,489.1788,3.1577187
W_po_T10694_pa,494.10938,-42.307823
W_po_T11887_suta,475.8093,-0.42591232
W_po_T12400_pu,95.81197,482.65555
W_po_T12793_pa,503.6643,-56.78926
W_po_T13148_pu,106.64505,496.40112
W_po_T15888_jigu,-19.194752,-186.34633
W_po_T15889_jigu,-28.977076,-191.21036
W_po_T2190_ma,-71.34755,-124.641495
W_po_T23485_In,953.36224,659.36676
W_po_T3157_ma,-85.622086,-84.65422
W_po_T3645_In,72.13461,498.0605
W_po_T388_ma,-23.61389,-167.8459
W_po_T4097_In,151.38141,475.4454
W_po_T7132_pa,512.7839,-54.257435
W_po_T7625_jigu,-39.820095,-177.55817
W_po_T7627_jigu,-45.22058,-179.75496
W_po_T9346_pa,501.4795,-46.192696
