"","pop 1","pop 2","pop 3","pop 4","pop 5","pop 6","pop 7","pop 8"
"1",1.66666666666667,1.46428571428571,3.33333333333333,0.666666666666667,0,2.10714285714286,1.83333333333333,0.363636363636364
"2",2.66666666666667,2.46428571428571,4.66666666666667,1.93333333333333,3,3.89285714285714,3,1.92727272727273
"3",1.66666666666667,1.78571428571429,3.33333333333333,2.2,3,2.71428571428571,1.94444444444444,2.65454545454545
"4",2,2.17857142857143,4,1.46666666666667,1,1.42857142857143,1.61111111111111,2.18181818181818
"5",4.5,3.57142857142857,2.66666666666667,2.46666666666667,1,2.21428571428571,2.61111111111111,3.41818181818182
"6",4.16666666666667,3.67857142857143,2,2.46666666666667,2,2.89285714285714,3.55555555555556,3.92727272727273
"7",4.83333333333333,5,5.33333333333333,2.06666666666667,2,4.89285714285714,4.94444444444444,2.65454545454545
"8",5.33333333333333,4.67857142857143,7.33333333333333,2.33333333333333,2,5.03571428571429,4.16666666666667,2.47272727272727
"9",5.33333333333333,3.64285714285714,4,1.46666666666667,3,2.10714285714286,1.55555555555556,1.85454545454545
"10",4.33333333333333,3.96428571428571,2.66666666666667,2.06666666666667,1,1.32142857142857,1.77777777777778,2.47272727272727
"11",3.16666666666667,2.78571428571429,4,1.73333333333333,0,1.53571428571429,1.66666666666667,2.98181818181818
"12",5.16666666666667,4.46428571428571,2.66666666666667,3,4,3.85714285714286,2.66666666666667,2.50909090909091
"13",4.83333333333333,3.67857142857143,2,3,6,3.35714285714286,4.55555555555556,2.76363636363636
"14",3.33333333333333,1.07142857142857,1.33333333333333,0.866666666666667,3,1.17857142857143,3.72222222222222,2.58181818181818
"15",3.83333333333333,2.71428571428571,2,3.6,2,2.21428571428571,4,3.85454545454545
"16",2.83333333333333,2.14285714285714,2.66666666666667,3.26666666666667,2,1.53571428571429,2.61111111111111,2.8
"17",5.5,4.28571428571429,4,2.8,4,3.17857142857143,3.11111111111111,2.54545454545455
"18",5.83333333333333,4.89285714285714,4,2.6,5,4.28571428571429,4.16666666666667,2.21818181818182
"19",6.5,2.14285714285714,4.66666666666667,1.86666666666667,3,2.53571428571429,4.5,1.52727272727273
"20",8,3.96428571428571,3.33333333333333,3.86666666666667,4,2.89285714285714,5.77777777777778,3.2
"21",3,2.92857142857143,2,2.86666666666667,3,1.71428571428571,2.33333333333333,2.18181818181818
"22",5.83333333333333,3.17857142857143,4.66666666666667,3.93333333333333,6,2.67857142857143,2.27777777777778,1.23636363636364
"23",9.5,4.78571428571429,5.33333333333333,3.93333333333333,8,5.5,5.61111111111111,4.32727272727273
"24",5.33333333333333,2.35714285714286,4.66666666666667,2,4,4.64285714285714,3.94444444444444,4.98181818181818
"25",2.16666666666667,1.17857142857143,2.66666666666667,2.13333333333333,3,2.07142857142857,1.27777777777778,2.07272727272727
"26",3.66666666666667,1.60714285714286,4,2.26666666666667,3,1.03571428571429,1.61111111111111,2.50909090909091
"27",3.16666666666667,1.5,4,1.93333333333333,3,0.535714285714286,1.16666666666667,2.72727272727273
"28",1.83333333333333,1.64285714285714,1.33333333333333,2.66666666666667,2,0.25,0.444444444444444,2.54545454545455
"29",2.83333333333333,2,1.33333333333333,3.86666666666667,2,1.35714285714286,1.27777777777778,2.36363636363636
"30",3.33333333333333,2.42857142857143,2.66666666666667,3.4,3,2.03571428571429,2.61111111111111,1.96363636363636
"31",2.5,2.25,2.66666666666667,2.2,3,1.35714285714286,2,1.23636363636364
"32",0.666666666666667,1.25,1.33333333333333,0.333333333333333,3,1.78571428571429,0.444444444444444,0
"33",2.83333333333333,2.78571428571429,4,3.8,7,3.78571428571429,1.55555555555556,2.47272727272727
"34",4.16666666666667,3.92857142857143,6,4.8,6,3.85714285714286,2.38888888888889,4.10909090909091
"35",3.33333333333333,3.28571428571429,2.66666666666667,1.86666666666667,1,2.28571428571429,1.72222222222222,2
"36",3.16666666666667,3.07142857142857,1.33333333333333,1.46666666666667,0,1.71428571428571,1.88888888888889,0.872727272727273
"37",2.66666666666667,2.17857142857143,2.66666666666667,1.6,2,1.85714285714286,2.33333333333333,2.32727272727273
"38",5.66666666666667,4.14285714285714,3.33333333333333,1.66666666666667,2,4.17857142857143,5.44444444444444,3.16363636363636
"39",8.5,6.57142857142857,8,4.4,7,6.46428571428571,7.11111111111111,3.63636363636364
"40",5.83333333333333,3.17857142857143,6.66666666666667,4.66666666666667,9,3.78571428571429,3.22222222222222,3.70909090909091
