,0,1
G_cy_80582_arsu,61.63914,-201.17752
G_cy_80701_arsu,77.96209,-229.69005
G_cy_80801_arsu,63.50021,-192.92729
G_cy_80826_arsu,84.99192,-172.76224
G_cy_81108_arsu,97.447784,-196.63219
G_cy_81118_arsu,90.43073,-205.99794
G_cy_82508_pu,248.46611,129.86757
G_cy_85356_suta,72.595314,-221.44812
G_cy_85499_arsu,71.759254,-211.55836
G_cy_85678_arsu,76.65269,-204.93463
G_cy_86297_suta,86.00874,-195.98013
G_cy_86321_suta,61.0438,-226.98543
G_cy_86458_suta,97.321396,-222.88797
G_cy_86478_suta,75.6637,-184.43944
G_cy_J296_ma,-237.13074,-77.138084
G_cy_J477_ma,-219.64876,-91.63663
G_cy_J691_roar,-234.06546,-99.90104
G_cy_J694_roar,-249.6645,-82.44963
G_cy_J773_ma,-231.7309,-87.02399
G_cy_T10897_pa,-191.78624,214.66393
G_cy_T11062_pa,-211.65057,228.94847
G_cy_T12275_pu,265.35294,112.861885
G_cy_T12279_pu,272.9519,122.21672
G_cy_T12385_In,231.04192,182.21573
G_cy_T12392_pu,257.6069,120.538155
G_cy_T13184_pu,273.9889,133.38177
G_cy_T13251_ma,-220.75404,-96.65467
G_cy_T14558_suta,70.1943,-166.97585
G_cy_T16693_suta,71.18315,-174.66196
G_cy_T16771_pa,-201.23618,223.60703
G_cy_T1705_pa,-210.88622,244.4383
G_cy_T18563_suta,59.257072,-177.27686
G_cy_T18620_suta,87.496025,-222.0564
G_cy_T18744_pa,-205.76086,214.76482
G_cy_T19429_pa,-186.49945,226.96306
G_cy_T19520_pa,-222.44936,209.70052
G_cy_T19765_pa,-203.63818,207.4941
G_cy_T23196_In,217.18654,185.63133
G_cy_T2497_pa,-200.0806,234.02773
G_cy_T26228_pu,264.97144,128.80254
G_cy_T26229_pu,245.1368,136.203
G_cy_T26252_pu,256.12238,136.87561
G_cy_T310_In,233.95575,173.96562
G_cy_T3343_jigu,211.89638,169.69246
G_cy_T3384_jigu,207.5387,187.70874
G_cy_T3385_jigu,209.07472,178.34383
G_cy_T363_ma,-241.86653,-90.90942
G_cy_T364_ma,-226.37445,-77.43884
G_cy_T6579_pa,-213.55362,219.52908
G_cy_T7636_In,219.74908,175.7344
G_cy_T9133_pa,-223.50374,225.32661
