,0,1
G_cy_80582_arsu,101.83742,-50.317467
G_cy_80701_arsu,97.35763,-58.325108
G_cy_80801_arsu,93.98172,-55.724384
G_cy_80826_arsu,85.859726,-53.561928
G_cy_81108_arsu,101.768326,-57.961994
G_cy_81118_arsu,90.75764,-52.96205
G_cy_82508_pu,-52.963516,73.64715
G_cy_85356_suta,98.17591,-56.031982
G_cy_85499_arsu,95.346664,-58.889877
G_cy_85678_arsu,97.7144,-50.447254
G_cy_86297_suta,95.9045,-49.521717
G_cy_86321_suta,94.66022,-44.08634
G_cy_86458_suta,89.39308,-57.299767
G_cy_86478_suta,94.36638,-52.548973
G_cy_J296_ma,60.016132,110.93422
G_cy_J477_ma,61.21783,107.528244
G_cy_J691_roar,56.717377,114.88666
G_cy_J694_roar,60.077045,114.65232
G_cy_J773_ma,62.30085,110.10114
G_cy_T10897_pa,-66.05581,-93.09957
G_cy_T11062_pa,-60.56162,-92.774475
G_cy_T12275_pu,-54.12326,66.87911
G_cy_T12279_pu,-57.3207,67.93377
G_cy_T12385_In,-49.477425,93.17474
G_cy_T12392_pu,-58.791267,69.60599
G_cy_T13184_pu,-54.908962,69.93485
G_cy_T13251_ma,55.466705,111.102875
G_cy_T14558_suta,99.23088,-53.141582
G_cy_T16693_suta,98.020836,-62.785225
G_cy_T16771_pa,-67.68922,-89.135315
G_cy_T1705_pa,-59.409546,-97.21863
G_cy_T18563_suta,98.729454,-46.80372
G_cy_T18620_suta,92.73101,-49.108997
G_cy_T18744_pa,-62.383163,-91.018845
G_cy_T19429_pa,-67.50311,-95.11368
G_cy_T19520_pa,-61.182594,-88.441055
G_cy_T19765_pa,-64.42797,-90.379814
G_cy_T23196_In,-49.439693,100.41652
G_cy_T2497_pa,-58.756687,-89.78933
G_cy_T26228_pu,-57.051975,72.54196
G_cy_T26229_pu,-52.308983,75.54083
G_cy_T26252_pu,-55.355305,74.7815
G_cy_T310_In,-51.442898,93.099556
G_cy_T3343_jigu,-46.19869,96.92913
G_cy_T3384_jigu,-50.798523,97.49737
G_cy_T3385_jigu,-48.355858,97.502525
G_cy_T363_ma,57.679867,111.98428
G_cy_T364_ma,58.007645,108.97662
G_cy_T6579_pa,-63.58892,-85.724724
G_cy_T7636_In,-46.821415,99.707794
G_cy_T9133_pa,-62.078934,-94.90529
