,0,1
G_cy_80582_arsu,-170.25505,101.80201
G_cy_80701_arsu,-176.49266,48.62471
G_cy_80801_arsu,-195.41505,28.900772
G_cy_80826_arsu,-153.4031,60.431377
G_cy_81108_arsu,-152.23009,95.21623
G_cy_81118_arsu,-161.16331,-6.338429
G_cy_82508_pu,107.27946,50.673775
G_cy_85356_suta,-164.06621,42.258614
G_cy_85499_arsu,-119.087,20.856966
G_cy_85678_arsu,-133.20338,19.17056
G_cy_86297_suta,-156.27943,6.997319
G_cy_86321_suta,-189.69432,64.961685
G_cy_86458_suta,-206.60846,35.96055
G_cy_86478_suta,-128.93304,-5.3482437
G_cy_J296_ma,180.25647,-121.58268
G_cy_J477_ma,175.07857,-138.78828
G_cy_J691_roar,204.38731,-149.08095
G_cy_J694_roar,162.08583,-117.74954
G_cy_J773_ma,158.32336,-139.57378
G_cy_T10897_pa,7.820595,-149.66708
G_cy_T11062_pa,6.3206944,-169.9074
G_cy_T12275_pu,68.066124,42.454193
G_cy_T12279_pu,91.042244,31.764093
G_cy_T12385_In,80.401794,171.97777
G_cy_T12392_pu,83.3283,48.958824
G_cy_T13184_pu,66.19662,64.19803
G_cy_T13251_ma,191.64099,-135.25742
G_cy_T14558_suta,-114.25423,55.560734
G_cy_T16693_suta,-123.47772,45.367283
G_cy_T16771_pa,-20.176483,-172.53607
G_cy_T1705_pa,34.248463,-198.23405
G_cy_T18563_suta,-155.94025,25.956045
G_cy_T18620_suta,-193.49396,9.466407
G_cy_T18744_pa,7.1274657,-182.1609
G_cy_T19429_pa,16.296076,-129.74052
G_cy_T19520_pa,-1539.2971,428.54306
G_cy_T19765_pa,-6.034851,-154.32712
G_cy_T23196_In,111.22201,200.60915
G_cy_T2497_pa,28.489979,-176.42847
G_cy_T26228_pu,85.10936,68.6984
G_cy_T26229_pu,117.76341,57.047314
G_cy_T26252_pu,103.076836,68.34569
G_cy_T310_In,72.70743,186.06384
G_cy_T3343_jigu,102.81128,175.38782
G_cy_T3384_jigu,97.77186,190.40562
G_cy_T3385_jigu,94.629,207.70511
G_cy_T363_ma,184.37308,-154.03012
G_cy_T364_ma,167.50871,-157.99243
G_cy_T6579_pa,37.54081,-147.92229
G_cy_T7636_In,116.634766,183.68086
G_cy_T9133_pa,25.721142,-157.70093
